Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
785572394917147,Swansea Labour Councillors,Swansea Labour,≤100,1
113088850055048,Sheffield South East Labour Party,Wayne Michael Rhodes,≤100,1
364894386945410,Heald Green Ratepayers' Association,Heald Green and Long Lane Ratepayers' Association,≤100,3
105411324196107,Burbage Conservatives,Mr Mark Edward Thomas,≤100,6
475314939175674,Arundel & South Downs Conservatives,Arundel & South Downs Conservative Association,≤100,3
102249889125482,John Charles Booker for the West Ecclesfield Ward,John Charles Booker,≤100,3
372047906500872,Gary Hynds #1 for North Lisburn,Gary Hynds,≤100,1
963247870430097,Councillor Paul Wharton-Hardman BEM,Paul Joseph Harry Wharton,≤100,5
1886581701583318,Andrew Bowie MP,Scottish Conservatives,≤100,2
422733205208640,Cllr Ciaran Toman,Mr Ciaran Martin Toman,≤100,2
119840787698728,Matthew Summers - Gov,Summers,≤100,1
89736623124,Simon & Schuster Books UK,These ads ran without a disclaimer,≤100,1
323621684350669,The Heart of England Forest,These ads ran without a disclaimer,≤100,9
1532652653701267,Perth and Kinross Labour,Alasdair John Bailey,≤100,1
116875244715727,Sue Roberts S Oxon Cholsey Ward,Susan Roberts,≤100,9
186806171434094,Gravesham Labour,Gravesham Labour,≤100,10
102326128069304,North Tyneside Conservatives,Oliver David S Scargill,≤100,4
101324546143503,"Minster and Woodmansey Ward - Harry Bulmer, David Elvidge and Kerri Harold",Beverley and Holderness Conservative Association,≤100,1
104379448378069,eyerepublic.co,These ads ran without a disclaimer,≤100,1
579965715478958,Cat Price for Bidford,Stratford on Avon CLP,≤100,15
101556566027885,Climate Change Book Club,These ads ran without a disclaimer,≤100,2
100893152010762,Middleton Park Labour,"Leeds Central Labour Party. Promoted by Patricia Kelley on behalf of Lauren Summers both at 121 Middleton Park Grove, Middleton, LS10 4BD.",≤100,3
113620208342336,Reform UK Southport,Mr Andrew Norman Lynn,≤100,1
1846526838930401,Iain Duncan Smith MP,Chingford and Woodford Green Conservatives,≤100,7
109605324207605,Earl Shilton Councillors,Earl Shilton Councillors,≤100,5
154264581323254,Radnorshire Wildlife Trust,Radnorshire Wildlife Trust,≤100,6
1717377708306133,Cllr Adam Gregg,Colne Valley Conservatives,≤100,7
120741424644971,Street Child,These ads ran without a disclaimer,≤100,3
100370632125172,Amy Wheelton Independent Seales District Councillor,Amy Beatrix Wheelton,≤100,4
110315498699877,Ansdell and Fairhaven Independent,Joseph Shaw,≤100,5
53108467689,National Lottery Good Causes,The National Lottery,≤100,3
110179351483937,Tudor Places,These ads ran without a disclaimer,≤100,1
1662595384053025,Horsham Lib Dems,Horsham & Crawley Liberal Democrats,≤100,3
181239285578172,Boyzlife,These ads ran without a disclaimer,≤100,4
113660056956440,Essex Socialist Party,Essex Socialist Party,≤100,1
101870709084388,Rupali Paul,Rupali Paul,≤100,4
116653808023410,Amanda Bowles - Cllr Candidate for Latchford West,Amanda Bowles - Cllr Candidate for Latchford West,≤100,5
314050149005406,"Greasby, Frankby, & Irby News",Wirral West Conservatives,≤100,5
349682861868419,Cano Water,These ads ran without a disclaimer,≤100,1
102746579407341,Ian McAlpine - Your Conservative Campaigner,Ian McAlpine - Your Conservative Campaigner,≤100,7
110133880651642,Cllr Ross Mackinnon,Ross Mackinnon,≤100,4
17950275842,Newcastle Theatre Royal,These ads ran without a disclaimer,≤100,1
102076262441553,Ocean Academy,These ads ran without a disclaimer,≤100,1
193137234127328,Lincoln International Business School,These ads ran without a disclaimer,≤100,1
42553600437,The Rainforest Foundation UK,The Rainforest Foundation UK,≤100,1
107180185615683,Royton Independents,Royton Independents,≤100,6
206764302695064,Oadby & Wigston Liberal Democrats,Oadby and Wigston Liberal Democrats,≤100,4
102008471272490,Claudia Webbe MP,Claudia Naomi Webbe,≤100,3
111242351859328,Reform UK - Torbay,Reform UK - Torbay,≤100,4
53695835063,Oxfordshire Recycles,Oxfordshire County Council,≤100,2
34042575517,Familia Torres,These ads ran without a disclaimer,≤100,1
115508968124545,Elliott Brown - Mansfield District Council candidate for Southwell Ward,Elliott Marcus Brown,≤100,6
2511292268888001,Cllr. Chris Vinson,Dover and Deal Conservative Association,≤100,2
157308404637095,Dementia Club UK,Dementia Club UK,≤100,1
284136756715100,Miti-Life Limited,These ads ran without a disclaimer,≤100,4
51835730021,Campaign for Better Transport,Campaign for Better Transport,≤100,1
1523378467961967,Bury St Edmunds Branch Labour Party,Bury St Edmunds Branch Labour Party,≤100,3
106357564953545,Trade Academy,These ads ran without a disclaimer,≤100,5
106281505705433,"Crewe, St Barnabas",Crewe & Nantwich Conservative Association,≤100,10
354089501696779,Khadijafranklin,Khadijafranklin,≤100,2
1129719110514185,Hessle Matters,David Patrick Nolan,≤100,6
115660448102086,Sunlight Energy UK,Sunlight UK Energy Ltd,≤100,1
43726922006,SiteGround,These ads ran without a disclaimer,≤100,9
104492907835152,Academy of Therapy Wisdom,These ads ran without a disclaimer,≤100,6
102006888652461,South Oxhey Labour,Laura Jayne Griffiths,≤100,2
1707647682871179,My Woking,Woking Liberal Democrats,≤100,5
381745985188961,Deputy.com,These ads ran without a disclaimer,≤100,1
128304857190495,Inntravel,These ads ran without a disclaimer,≤100,2
133431718576612,St Johns Lib Dems,Woking Liberal Demcrats,≤100,4
111288561868627,Castle Ward Ashby,Castle Ward Ashby,≤100,7
1557524911130496,"Cllr Louise Morales,  Part of the Lib Dem team for Hoe Valley",Woking Liberal Democrats,≤100,5
135962813151731,Doctors Worldwide,Doctors Worldwide,≤100,1
1692414740993229,Hampshire Independents,Hampshire Independents,≤100,2
107762835625594,Kay Marsh - Independent,Kayleigh Marsh,≤100,1
102457007791062,Harry Johnson-Hill,Winchester Conservative Association,≤100,2
2307838149231785,Stockton Conservatives,Stockton Conservatives,≤100,1
104410081412265,Beighton Ward Labour,Wayne Michael Rhodes,≤100,1
101078774694187,Andrew Griffith MP,Andrew Griffith,≤100,1
515866621928950,Bedford Borough Liberal Democrats,Bedford Liberal Democrats,≤100,1
100214261915768,Peace and Justice Project,Peace & Justice Project,≤100,1
145024559400010,LGBT HERO,LGBT HERO,≤100,1
731380020246270,North Norfolk District Council,North Norfolk District Council,≤100,1
826561237380834,"Charles & Paul + Phil, Lynn & Adam: Weaver & Cuddington Conservatives",Weaver & Cuddington Conservatives,≤100,2
802575239894598,Bridgend County Labour Councillors,Bridgend County Labour Councillors,≤100,5
102312889376578,Trevor4Darfield,Trevor4Darfield,≤100,1
1415676925427803,West Oxfordshire Conservatives,West Oxfordshire Conservatives,≤100,1
184842418237207,RSPB Scotland,RSPB Scotland,≤100,1
102339332569092,Padbury Brook Solar Farm,Padbury Brook Solar Farm,≤100,1
120179808000347,DL Accounts Ltd,Mr James Stephen Chesson,≤100,1
1673869192916585,Joanna Kenny Lib Dem for St Austell & Newquay,Joanna Kenny,≤100,1
374276232669221,Mickleover Councillors,Mid Derbyshire & Derby City Conservatives,≤100,1
109445301767679,Sally Jameson,The Labour Party,≤100,5
104361018959174,Sue Grose for Oxshott & Stoke D’Abernon,Elmbridge Liberal Democrats,≤100,1
102129791954328,Wroughton Liberal Democrats,Mr Adam Charles Poole,≤100,1
107346624163289,POMOC - Polish Migrants Organise for Change,POMOC,≤100,1
113634282150318,Hillingdon Conservatives,Hillingdon Conservatives,≤100,1
104351148870849,Cllr John Taylor,Cllr John Taylor,≤100,2
800701056734384,Cllr Daniel Friend,Cllr Daniel Friend,≤100,1
840133722711544,Selsey Local Conservatives,Peter Roger Barrow,≤100,5
432339587129823,Jason McCartney MP,Colne Valley Conservatives,≤100,2
497653193651949,North Devon Liberal Democrats,North Devon Liberal Democrats,≤100,2
107609588923117,Manoj Pillai for Canford Heath,Manojkumar Pillai,≤100,6
1919474238086499,Inside Audible,These ads ran without a disclaimer,≤100,1
280570696070710,Fletton and Woodston Conservatives,NW Cambs Conservatives,≤100,2
116410721348434,Liberate Liverpool,These ads ran without a disclaimer,≤100,1
2196474460607659,Cllr Nathan Pardoe - Winsford Wharton,Cheshire West Labour,≤100,1
1987663744891498,Inside Our Suitcase,These ads ran without a disclaimer,≤100,1
105596034195533,Kind Community,Kind Community,≤100,2
108012178438704,Workers Can Win: A Guide to Organising at Work,Workers Can Win,≤100,3
300516406959996,Cllr Ross Shipman,North Derbyshire Liberal Democrats,≤100,2
1447352688816942,Castle and Newnham Liberal Democrats,Bedford Liberal Democrats,≤100,8
508221715886637,Wyre Forest Green Party,Douglas Peter Hine,≤100,1
110735144977738,Cllr Eleanor Wills for Harnham West,Eleanor Elisabeth Wills,≤100,2
101709712767763,Simon Garrett,Simon Garrett,≤100,7
125055554176404,Indesit,Indesit,≤100,1
932644876819173,Shabana Mahmood,Shabana Mahmood,≤100,6
110577228692271,Darley Labour Team,Derby Labour Party,≤100,1
1447352688816942,Castle and Newnham Liberal Democrats,Bedford Borough Liberal Democrats,≤100,7
104509481114287,Councillor Richard Jones,Councillor Richard Jones,≤100,1
105275501091182,Dota 2 ti,These ads ran without a disclaimer,≤100,4
28986393316,National AIDS Trust,National AIDS Trust,≤100,2
432600603766052,Bim Afolami MP,Bim Afolami MP,≤100,1
2171352892925838,Braintree Conservatives,Justin Wrench,≤100,5
120844611273956,Norwich Theatre,These ads ran without a disclaimer,≤100,1
141604855870718,abrdn,These ads ran without a disclaimer,≤100,4
797745283923218,Consent In Notts,Nottinghamshire Sexual Violence Support Services,≤100,2
973652482662490,Standish with Langtree Labour Branch,Standish with Langtree Labour Branch,≤100,16
111105897150325,Solitaire Home Design,These ads ran without a disclaimer,≤100,1
101501296210984,Xpresia Festival,These ads ran without a disclaimer,≤100,11
507115473029707,Dane Valley and Brereton Labour,Congleton Labour Party,≤100,4
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,14
108519878000237,Our Republic,Our Republic,≤100,2
297878793656747,Dover and Deal Green Party,Dover and Deal Green Party,≤100,2
1006411482778121,FedEx,These ads ran without a disclaimer,≤100,1
611512456015090,Extinction Rebellion - Hastings & St Leonards,Felix Lozano,≤100,5
108300145487006,Ashley Brown - Labour Candidate for Hapton with Park,Ashley Brown,≤100,5
115813044826168,Tettenhall Regis Labour,Benjamin Thomas Evans,≤100,6
1260917373920053,Edgard & Cooper,These ads ran without a disclaimer,≤100,8
121180784680074,Warwickshire County Council,These ads ran without a disclaimer,≤100,2
733426460382084,Ben Everitt,The Conservative Party,≤100,3
205246756598265,Weaver Vale Conservatives,Weaver Vale Conservative Association,≤100,2
511069125696795,Belper Independents,Ben Rupert E Bellamy,≤100,4
110754461415858,Wootton & Kempston Rural Liberal Democrats,Bedford Liberal Democrats,≤100,6
185652704861747,Bosch Global,These ads ran without a disclaimer,≤100,1
537872126249267,Червоний Хрест України,These ads ran without a disclaimer,≤100,12
146207322120244,Samsung Semiconductor,These ads ran without a disclaimer,≤100,4
101622695038260,Xtours,These ads ran without a disclaimer,≤100,5
113419898382761,Steve Hardstaff - Andover Romans,Steven Hardstaff,≤100,2
147877005250711,The Lemon Tree,Aberdeen Performing Arts,≤100,1
272007306339348,Sutton Liberal Democrats,Sutton Liberal Democrats,≤100,3
1988260064804285,Leanne Peacock Sinn Féin,Leanne Peacock,≤100,9
108693207142708,Tom Randall MP,The Conservative Party,≤100,3
102343302784398,Gerard McDonald,Mr Gerard Patrick Mcdonald,≤100,4
268785574050607,Tribes Capital,These ads ran without a disclaimer,≤100,1
102686421238918,Prevented Ocean Plastic,Bantam Materials,≤100,1
202480635550,Care,CARE,≤100,2
103222958945190,Reform UK - Mid Bedfordshire,Mr David Holland,≤100,3
1044613972356022,Keep up with Karen,Sunderland Labour,≤100,5
103835545494707,Anna Firth MP,the Conservative Party,≤100,3
119728577745179,Wirksworth Ward Labour,Lucy Peacock,≤100,5
101023366107720,Owen Grey - Lib Dem for Framlingham,Owen Grey,≤100,8
107363794362832,Gosforth Voice,Gosforth Voice,≤100,2
2001214513501519,Hope at Home,These ads ran without a disclaimer,≤100,1
107611095589442,Webegreen,Webegreen,≤100,1
183831360784,Theirworld,These ads ran without a disclaimer,≤100,2
6299343428,English National Opera,These ads ran without a disclaimer,≤100,5
548577435509026,d&b audiotechnik,These ads ran without a disclaimer,≤100,1
351535375052536,Cllr Sam Adeniji,Samuel Adeniji,≤100,3
107036345404271,Rachel Blake for Cities of London and Westminster,Rachel Blake for Cities of London & Westminster,≤100,1
109070978196437,David Chinchen,"Barnsley, Penistone and Stocksbridge Conservatives",≤100,2
1688579224789378,Middlesbrough Council,Middlesbrough Council,≤100,1
101077262930155,Rhys Baker for South Kesteven: Sustainable Solutions for a Better Community,Rhys Rhobat Baker,≤100,3
113838004839935,Ibby Ullah for Nether Edge & Sharrow,The Labour Party,≤100,1
108844332552661,Council of Ex-Muslims of Britain (CEMB),These ads ran without a disclaimer,≤100,1
1408533536136714,"Cath Bacon, Bingley Rural Community Campaigner","Cath Bacon, Bingley Rural Community Campaigner",≤100,2
603089556560403,Animal Survival International,These ads ran without a disclaimer,≤100,2
238791059533850,Councillor George Lindars-Hammond,The Labour Party,≤100,2
325374451289147,Cllr Willie Samuel and Andrew Spowart in Cullercoats,Tynemouth Constituency Labour Party,≤100,1
543286709047176,"Zoe, Shanika & Brigid - Labour Loughton & Shenley Team",Milton Keynes Labour Party,≤100,4
1536907409957635,Matt Vickers MP,Stockton Conservatives,≤100,1
940454292763854,Labour Councillors for Peverell,Plymouth Labour,≤100,1
379192622152448,Broadland District Council,Broadland District Council,≤100,1
113132788372234,Prittlewellconfelicity,Simon James Jones,≤100,2
1177208709025133,Hinckley Conservatives,Bosworth conservatives,≤100,1
106747275669295,Danesborough & Walton Local,Milton Keynes Labour Party,≤100,4
110045071355938,John Wright for Crookes & Crosspool,The Labour Party,≤100,1
157611834294301,Yvette Cooper,The Labour Party,≤100,1
848055361977975,Jeremy Miles MS/AS,Jeremy Miles MS/AS,≤100,2
924139544376816,Dorset Lib Dems,Andrew James Canning,≤100,1
1722757691157626,Harborough Conservatives,Ali Douas,≤100,1
126425473697915,Olney Local,Milton Keynes Labour Party,≤100,4
101241946007125,Ukrivski,Leonid Krivskiy,≤100,2
112213398146270,Jo White for Bassetlaw,Jo White for Bassetlaw,≤100,1
110536070348925,Aaron Bell MP,Newcastle-under-Lyme Conservatives,≤100,2
107434344546561,Will Aczel campaigning for a greener & fairer Exeter,Exeter Liberal Democrats,≤100,2
103236186094826,Dr. Shafqat Bashir Boston Independent Party St. Thomas ward Boston,Shafqat Bashir,≤100,1
