Page ID,Page name,Disclaimer,Amount spent (XAF),Number of ads in Library
107495652295963,Pin-Up Global,These ads ran without a disclaimer,≤100,1
194243164260,Adventist Education Dialogue,These ads ran without a disclaimer,≤100,3
109698558338778,Solar Energy - International Class,These ads ran without a disclaimer,≤100,4
171555046249426,Safe-Child Advocacy,These ads ran without a disclaimer,≤100,1
104079862180641,Discover Taicang,These ads ran without a disclaimer,≤100,3
100925918500367,SariahArt,These ads ran without a disclaimer,≤100,1
1446073072342557,International Schooling,These ads ran without a disclaimer,≤100,1
110101250846794,Beyonsse Kouakep Officiel,These ads ran without a disclaimer,≤100,1
109234018766722,Arkad-03,These ads ran without a disclaimer,≤100,1
112150985125551,Magic1423-04,These ads ran without a disclaimer,≤100,2
104157946042000,Ingeniería - Moderna,These ads ran without a disclaimer,≤100,1
101069982762955,Top_911_a,These ads ran without a disclaimer,≤100,1
117645434555342,MAJIO Tv,These ads ran without a disclaimer,≤100,1
378875359494716,NutriNews España,These ads ran without a disclaimer,≤100,1
113412983405647,Canadian College of Technology and Business,These ads ran without a disclaimer,≤100,1
220276345202464,Climate Sense Africa,These ads ran without a disclaimer,≤100,1
106106172409344,Aniko Riky,These ads ran without a disclaimer,≤100,2
1409192815995221,OmniScriptum,These ads ran without a disclaimer,≤100,1
296145054290,Une semaine dans le monde - France 24,These ads ran without a disclaimer,≤100,1
1821918684588171,ADNAN Travel LTD,These ads ran without a disclaimer,≤100,1
349725662081185,CrossCulture Church Kingsport,These ads ran without a disclaimer,≤100,1
112526291766256,Izak Suède,These ads ran without a disclaimer,≤100,2
756877521031964,CCTV+,These ads ran without a disclaimer,≤100,4
104130261736132,Étoile de Bethléem SMB,These ads ran without a disclaimer,≤100,2
101835672253297,Christiana james motivation,These ads ran without a disclaimer,≤100,1
2272485479733990,Consulate General of China in Erbil,These ads ran without a disclaimer,≤100,6
103809372086530,les_toiles_de_lovely,These ads ran without a disclaimer,≤100,1
605160869529864,Fermen.to,These ads ran without a disclaimer,≤100,1
101379245940750,BusinessFormation.ae,These ads ran without a disclaimer,≤100,2
110745311065849,Fútbol propuestas revolucionarias,These ads ran without a disclaimer,≤100,1
102616269101504,Eco-energía para todos,These ads ran without a disclaimer,≤100,3
101056649075799,丁丁的lens,These ads ran without a disclaimer,≤100,1
116261421370057,Weifang Moment,These ads ran without a disclaimer,≤100,1
101590515302106,Our Funny Little Site Community,These ads ran without a disclaimer,≤100,1
274400273295605,Programa Papo de Bola,These ads ran without a disclaimer,≤100,1
103457138292691,Go Sanya,These ads ran without a disclaimer,≤100,1
102527662620109,Inside Out Centre for the Arts,These ads ran without a disclaimer,≤100,1
442714592765048,Mayra Berenice En Vivo,These ads ran without a disclaimer,≤100,1
106452411656233,Dupoin Indonesia,These ads ran without a disclaimer,≤100,1
101704281445624,Sporting Denver,These ads ran without a disclaimer,≤100,1
427884427330834,Cafe 125 & Cook's Country Grocery Store-Topplez Corporation,These ads ran without a disclaimer,≤100,1
103013301743771,Global Environmental and Climate Conservation Initiative,These ads ran without a disclaimer,≤100,1
108336275353266,Nicolas Kazadi,These ads ran without a disclaimer,≤100,1
106866392508238,Quiz Voyage,These ads ran without a disclaimer,≤100,1
1543000112660498,JAC Motors Global,These ads ran without a disclaimer,≤100,1
635280273327399,Africa SANTE  EXPO ex: Pharmafrica Expo,These ads ran without a disclaimer,≤100,1
114634933658578,ALF breakncut,These ads ran without a disclaimer,≤100,1
101701752379868,Bunny Reading,These ads ran without a disclaimer,≤100,1
113608008709874,Hotel Villa Real,These ads ran without a disclaimer,≤100,1
1996858746995628,Allentown NAACP,These ads ran without a disclaimer,≤100,2
227181467391877,International Budget Partnership,These ads ran without a disclaimer,≤100,1
112855575162016,Amanda A.,These ads ran without a disclaimer,≤100,1
108856464708658,Parenting 101 Stories,These ads ran without a disclaimer,≤100,1
122125810793113,Gam Speeder,These ads ran without a disclaimer,≤100,1
100284808986464,De Prince Tv,These ads ran without a disclaimer,≤100,1
110551271414025,PinkBlue,These ads ran without a disclaimer,≤100,1
144519728750709,Al Ha'ak,These ads ran without a disclaimer,≤100,3
104382861903188,China Railway Construction Corporation,These ads ran without a disclaimer,≤100,1
107104324926493,"Yes, Huangpu！",These ads ran without a disclaimer,≤100,1
160284210649529,Bow Seat Ocean Awareness Programs,These ads ran without a disclaimer,≤100,1
748962018771847,Kisomeno Garcia Cardoso,These ads ran without a disclaimer,≤100,1
319150561906192,Glory of Christ  Church worldwide,These ads ran without a disclaimer,≤100,1
120471718016525,Arts – British Council,These ads ran without a disclaimer,≤100,2
101651249502316,The FIFA,These ads ran without a disclaimer,≤100,1
102394101663244,Romance L i b r a r y,These ads ran without a disclaimer,≤100,1
1061420730573798,Sinopec,These ads ran without a disclaimer,≤100,10
661483870889339,The Young Global Leaders Network Inc.,These ads ran without a disclaimer,≤100,1
106607685607820,California003,These ads ran without a disclaimer,≤100,1
869663783106067,הצוק-מסעדת שף,These ads ran without a disclaimer,≤100,1
1438220682910088,Pandaily,These ads ran without a disclaimer,≤100,2
156850176567,المجلة,These ads ran without a disclaimer,≤100,1
109273558493321,Luiz Sanches,These ads ran without a disclaimer,≤100,1
105794328926903,Hypersonic Aircraft,These ads ran without a disclaimer,≤100,1
170951426275318,CBM Christian Blind Mission,These ads ran without a disclaimer,≤100,1
103717582010621,The Christian Psychologist,These ads ran without a disclaimer,≤100,1
109343844917921,Їжа Життя.Одеса,These ads ran without a disclaimer,≤100,1
113374680226381,UnPasted,These ads ran without a disclaimer,≤100,1
1589796397993236,Infinite Love Proclaim,These ads ran without a disclaimer,≤100,1
102029701374863,Made-in-China.com Français,These ads ran without a disclaimer,≤100,1
2165983337048601,LeverforChange,These ads ran without a disclaimer,≤100,1
122724759129541,Veganuary Deutschland,These ads ran without a disclaimer,≤100,1
1471842979775867,Vincent Callebaut Architectures,These ads ran without a disclaimer,≤100,1
154375854745305,Steve Lee,These ads ran without a disclaimer,≤100,1
107209444000727,Higher Density Living,These ads ran without a disclaimer,≤100,1
111132794348779,That Happened,These ads ran without a disclaimer,≤100,1
102198132820604,Chris Clark,These ads ran without a disclaimer,≤100,1
383337518176700,Narada Power,These ads ran without a disclaimer,≤100,1
107142998645764,Mundo Sustentable,These ads ran without a disclaimer,≤100,3
211454462257570,International Hockey Federation (FIH),These ads ran without a disclaimer,≤100,5
101801737891564,CSCEC Singapore,These ads ran without a disclaimer,≤100,1
104368422598347,Translate Space,These ads ran without a disclaimer,≤100,2
102659852018649,Kylin Studios,These ads ran without a disclaimer,≤100,1
374873087405,PEN - Peer Educators Network,These ads ran without a disclaimer,≤100,1
104929198579247,O escobar Pro,These ads ran without a disclaimer,≤100,2
408815369940223,Thuso VA Consultants,These ads ran without a disclaimer,≤100,1
112994818439099,Alejandro Martinez,These ads ran without a disclaimer,≤100,1
109911201817314,News Lantern,These ads ran without a disclaimer,≤100,1
102134242824830,Yu-54,These ads ran without a disclaimer,≤100,1
2065787143733742,Driving Fun & Family Car Reviews,These ads ran without a disclaimer,≤100,1
100925458042748,Viatris,These ads ran without a disclaimer,≤100,2
110584791401665,GeneZation Show,These ads ran without a disclaimer,≤100,3
1995851780502065,Son2baby,These ads ran without a disclaimer,≤100,1
138007942944115,African Arguments,These ads ran without a disclaimer,≤100,1
115201951517970,Mc01-39,These ads ran without a disclaimer,≤100,1
662799514151711,Global Earth Repair,These ads ran without a disclaimer,≤100,1
300655054218961,Eriq Tshhims,These ads ran without a disclaimer,≤100,1
102498564631055,Asharq News الشرق للأخبار,These ads ran without a disclaimer,≤100,2
102859229188181,KanChina,These ads ran without a disclaimer,≤100,1
120223804387904,dailypositivityboost,These ads ran without a disclaimer,≤100,2
106227948722141,Bob Ledden Music Ministries,These ads ran without a disclaimer,≤100,5
114184003617301,SternMed GmbH,These ads ran without a disclaimer,≤100,1
114086597027388,Center for Language Education and Cooperation,These ads ran without a disclaimer,≤100,2
100663969592969,Platini Tshimpumpu Officiel,These ads ran without a disclaimer,≤100,1
104404948072,Ema Arius,These ads ran without a disclaimer,≤100,4
187404661112050,Dongying Updates,These ads ran without a disclaimer,≤100,1
109533817308782,Going Green Media,These ads ran without a disclaimer,≤100,1
138529899762,TVC Entretenimiento,These ads ran without a disclaimer,≤100,1
104423658970070,Page Down,These ads ran without a disclaimer,≤100,1
101095043361,Americans United for Life,These ads ran without a disclaimer,≤100,2
112485580209380,Diverse Health Hub,These ads ran without a disclaimer,≤100,1
100310132651322,Améthyste conseil,These ads ran without a disclaimer,≤100,3
107684017393940,The Senator,These ads ran without a disclaimer,≤100,1
97323256442,"Fonds National de la Recherche, Luxembourg (FNR)",These ads ran without a disclaimer,≤100,1
109134707118634,Alliance Care Technologies,These ads ran without a disclaimer,≤100,1
103034042652173,Inverytical-i,These ads ran without a disclaimer,≤100,2
103769206164223,The Cantor Sharonne Ferrelly,These ads ran without a disclaimer,≤100,1
101348888730419,The House Center,These ads ran without a disclaimer,≤100,1
102571019110150,EU Youth Cinema: Green Deal,These ads ran without a disclaimer,≤100,1
1520817248199898,Yutong Bus & Coach,These ads ran without a disclaimer,≤100,5
104018755887082,Mazha05,These ads ran without a disclaimer,≤100,1
320746827785103,Illuminati brotherhood fraternity,These ads ran without a disclaimer,≤100,1
137722999750651,GE Power,These ads ran without a disclaimer,≤100,2
106614185452993,Ascending Africa,These ads ran without a disclaimer,≤100,1
101805888827053,Photography Weekly,These ads ran without a disclaimer,≤100,1
193418177403387,Minister Prisca Benita,These ads ran without a disclaimer,≤100,1
454368994983849,Enterprising China,These ads ran without a disclaimer,≤100,2
100629852697745,Get Wisdom,These ads ran without a disclaimer,≤100,1
100311291847776,Gender-Based Violence Area of Responsibility,These ads ran without a disclaimer,≤100,2
300307229830341,Burger Nieuws,These ads ran without a disclaimer,≤100,1
121307931254043,Econlib,These ads ran without a disclaimer,≤100,6
107169341928789,Gog Reading,These ads ran without a disclaimer,≤100,1
145643245456953,Jack Hibbs,These ads ran without a disclaimer,≤100,3
105278319070638,1111_tdd,These ads ran without a disclaimer,≤100,1
571956836171870,Carlo Tedesco Showroom,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,1
110482441604412,Macanao cursos,These ads ran without a disclaimer,≤100,1
103293695424647,𝕃𝕖 𝕊𝕒𝕧𝕚𝕖𝕫 - 𝕍𝕠𝕦𝕤 ?,These ads ran without a disclaimer,≤100,2
333426070147135,Benny Kuriakose Associates,These ads ran without a disclaimer,≤100,2
101674009233956,"Earthacre, Inc.",These ads ran without a disclaimer,≤100,1
110492914152511,Витоша Студио,These ads ran without a disclaimer,≤100,3
110250768050959,IMPT - The Impact Project,These ads ran without a disclaimer,≤100,5
109848958405911,Earth Apology,These ads ran without a disclaimer,≤100,1
7297163299,Greenpeace International,These ads ran without a disclaimer,≤100,1
194057750637892,HowlRound Theatre Commons,These ads ran without a disclaimer,≤100,1
107565998466953,Aspire and Act,These ads ran without a disclaimer,≤100,1
107096751429673,Animal Post,These ads ran without a disclaimer,≤100,1
107528525561047,Frank Ocean01,These ads ran without a disclaimer,≤100,1
312250336311238,Global Cause,These ads ran without a disclaimer,≤100,3
107144268631214,วัยรุ่นปักกิ่ง,These ads ran without a disclaimer,≤100,1
714631765241932,CRIbangla,These ads ran without a disclaimer,≤100,1
167601546444611,Globalternews,These ads ran without a disclaimer,≤100,1
178391335937447,World Music Trophy,These ads ran without a disclaimer,≤100,1
107953199261156,ifaw,These ads ran without a disclaimer,≤100,1
104022765617051,Stichting UAID,These ads ran without a disclaimer,≤100,1
356583431422577,Crowther Lab,These ads ran without a disclaimer,≤100,1
102245370126806,Luis Felipe Tilleria,These ads ran without a disclaimer,≤100,2
1439846809634792,Christians & Muslims Conversations,These ads ran without a disclaimer,≤100,1
