Page ID,Page name,Disclaimer,Amount spent (NIO),Number of ads in Library
102418131025,PCW,These ads ran without a disclaimer,≤100,1
105347532154652,D reame-novel-01,These ads ran without a disclaimer,≤100,1
107303188853837,IKUn03,These ads ran without a disclaimer,≤100,3
112419988437789,Suda-016,These ads ran without a disclaimer,≤100,1
157568834301930,UNOPS,These ads ran without a disclaimer,≤100,1
471755466229921,Visit Beijing,These ads ran without a disclaimer,≤100,1
247193432357291,Diaspora TV  Switzerland,These ads ran without a disclaimer,≤100,1
1244297295663794,שלמה נאמן - Shlomo Neeman,These ads ran without a disclaimer,≤100,1
102998939765184,Persian bms,These ads ran without a disclaimer,≤100,6
111764281590906,I-blue ios,These ads ran without a disclaimer,≤100,1
344117914300,Evy,These ads ran without a disclaimer,≤100,1
108659475384219,IKUn02,These ads ran without a disclaimer,≤100,2
108810171707313,Word Worth,These ads ran without a disclaimer,≤100,2
106170005330245,Nini Stories,These ads ran without a disclaimer,≤100,1
349663218882346,Julio Ignacio Carrera Díaz,These ads ran without a disclaimer,≤100,1
114981268243897,Right Here,These ads ran without a disclaimer,≤100,1
100561969653866,Tt-36,These ads ran without a disclaimer,≤100,1
101935744962053,VidToon,These ads ran without a disclaimer,≤100,1
177313088803979,Aman Sahu,These ads ran without a disclaimer,≤100,2
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,10
106231002413436,Awe14,These ads ran without a disclaimer,≤100,3
104850512454424,Mississippi004,These ads ran without a disclaimer,≤100,1
104831325728448,Diario del Pueblo,These ads ran without a disclaimer,≤100,1
109988155233200,MisterAwesome,These ads ran without a disclaimer,≤100,5
104797475925843,Ep-067,These ads ran without a disclaimer,≤100,1
105225895853446,Wsp53,These ads ran without a disclaimer,≤100,2
1426949024217365,The New Arab,These ads ran without a disclaimer,≤100,2
106341131134920,Talk it Out with Li Jingjing,These ads ran without a disclaimer,≤100,1
105402142213680,holisticloreesp,These ads ran without a disclaimer,≤100,2
102781465808542,Done Daily,These ads ran without a disclaimer,≤100,1
243061932395739,ConSalud.es,These ads ran without a disclaimer,≤100,1
252774557921559,Adivasi Maruthi Herbal Hair Oil,These ads ran without a disclaimer,≤100,1
110135391839870,Red01,These ads ran without a disclaimer,≤100,2
122095894946011457,Funny Shoes,These ads ran without a disclaimer,≤100,1
106374695437843,ChickBaby,These ads ran without a disclaimer,≤100,3
107816645208695,Flagship Store Closing Clearance,These ads ran without a disclaimer,≤100,1
860384980759817,MrWish6000,These ads ran without a disclaimer,≤100,2
101069982762955,Top_911_a,These ads ran without a disclaimer,≤100,2
847944591992118,El Sentido De La Vida,These ads ran without a disclaimer,≤100,1
101944772707461,lexlyrics,These ads ran without a disclaimer,≤100,2
354779144955261,Miracle Temple Church of Deliverance,These ads ran without a disclaimer,≤100,1
1821918684588171,ADNAN Travel LTD,These ads ran without a disclaimer,≤100,1
234528823067852,Destiny curiosity 61,These ads ran without a disclaimer,≤100,2
212128569360891,Juan Manuel Navarro,These ads ran without a disclaimer,≤100,4
101812251815461,Traveler Door - Magazine,These ads ran without a disclaimer,≤100,2
23596074088,Dazed and Confused Magazine,These ads ran without a disclaimer,≤100,16
101845204556898,naelyce,These ads ran without a disclaimer,≤100,1
888507404545826,Chanderpur Group,These ads ran without a disclaimer,≤100,1
246102541927619,หมีขาว,These ads ran without a disclaimer,≤100,1
114927444840026,C301-19,These ads ran without a disclaimer,≤100,1
281736692164891,Globo Caribe,These ads ran without a disclaimer,≤100,7
102202384790269,DiFluid,These ads ran without a disclaimer,≤100,1
102068636147853,Magic1674-06,These ads ran without a disclaimer,≤100,1
1801328446843268,Steve Moretti,These ads ran without a disclaimer,≤100,1
117697811288537,Super Master,These ads ran without a disclaimer,≤100,1
100956891290963,Drivepedia Autos,These ads ran without a disclaimer,≤100,2
109411758754292,KK-50,These ads ran without a disclaimer,≤100,3
100277559413886,Music Legend Fan,These ads ran without a disclaimer,≤100,1
101690555263014,Thoughts Crystal,These ads ran without a disclaimer,≤100,1
2610140028997323,Uniathena,These ads ran without a disclaimer,≤100,4
107828158232221,CCCC First Highway Engineering Group,These ads ran without a disclaimer,≤100,4
100278672800419,Bda,These ads ran without a disclaimer,≤100,1
1587313088233587,Ideagen,These ads ran without a disclaimer,≤100,1
176270938900222,Boletín cerebral,These ads ran without a disclaimer,≤100,1
100415369617618,Ch-01,These ads ran without a disclaimer,≤100,2
106326665675559,Star Gather,These ads ran without a disclaimer,≤100,1
119763351065928,Lst33,These ads ran without a disclaimer,≤100,2
116989810428384,Entertainment Spotlight,These ads ran without a disclaimer,≤100,1
105030925768704,Malong003,These ads ran without a disclaimer,≤100,1
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
362460873844615,Alumni Politecnico di Milano,These ads ran without a disclaimer,≤100,1
70630972354,Jesus Daily,These ads ran without a disclaimer,≤100,2
372576534580,Study in Germany,These ads ran without a disclaimer,≤100,1
108302174070295,Family This,These ads ran without a disclaimer,≤100,1
103233865966148,Quest05,These ads ran without a disclaimer,≤100,1
114006632574197,Gabriel Merlin Assessoria Esportiva,These ads ran without a disclaimer,≤100,1
103023169261614,Expo Health Tourism,These ads ran without a disclaimer,≤100,1
123541904000265,Guai1,These ads ran without a disclaimer,≤100,1
110427138781843,31n1-0711,These ads ran without a disclaimer,≤100,1
107209068619151,Știrile Pe Care Nu Le Vezi La TV,These ads ran without a disclaimer,≤100,1
102023169453425,Lhz-06,These ads ran without a disclaimer,≤100,1
112027057945778,Kinder Cushion,These ads ran without a disclaimer,≤100,1
187000618322282,This Is Why I'm Single,These ads ran without a disclaimer,≤100,7
543786385637826,Fonoma,These ads ran without a disclaimer,≤100,1
102855429156181,Fighter Aircrafts,These ads ran without a disclaimer,≤100,1
1939895749579622,Point de Vue,These ads ran without a disclaimer,≤100,1
189244974274155,Love4Israel,These ads ran without a disclaimer,≤100,3
100646139659428,Ywj-050,These ads ran without a disclaimer,≤100,1
103943279110361,BM_1175_t1,These ads ran without a disclaimer,≤100,1
205093963028353,Collision Conf,These ads ran without a disclaimer,≤100,1
102390486033995,Connect1281_13307,These ads ran without a disclaimer,≤100,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,1
101222089314026,Lulu Water,These ads ran without a disclaimer,≤100,1
172696489486186,Lance Certo Leilões,These ads ran without a disclaimer,≤100,1
1232462156815979,HeartLog-1010-P4,These ads ran without a disclaimer,≤100,1
122099526890011197,CHN Energy,These ads ran without a disclaimer,≤100,2
104241432586478,Jox-16,These ads ran without a disclaimer,≤100,1
114464261579085,Yuy-002,These ads ran without a disclaimer,≤100,1
1041958629230034,Breathofairtestimonies,These ads ran without a disclaimer,≤100,1
121789724227351,Climate and Earth Science,These ads ran without a disclaimer,≤100,1
197354926800023,Rodrigo gonzales ads,These ads ran without a disclaimer,≤100,1
164524410285253,GSMA,These ads ran without a disclaimer,≤100,1
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100,3
700265134151964,LAIT UP BELIZE,These ads ran without a disclaimer,≤100,1
103713001580656,Психолог Анастасия Габец,These ads ran without a disclaimer,≤100,1
200667473630895,Italian Feelings by Alifood,These ads ran without a disclaimer,≤100,1
101850666142382,Bonjour-34,These ads ran without a disclaimer,≤100,1
146340601888011,Kenalt Dakfur - Zona 0,These ads ran without a disclaimer,≤100,1
115286868168533,Wsp21,These ads ran without a disclaimer,≤100,2
231041017746954,California.com,These ads ran without a disclaimer,≤100,1
103943972718069,Pdd-117,These ads ran without a disclaimer,≤100,1
239982637475,Independent Evaluation Group (IEG),These ads ran without a disclaimer,≤100,1
105514081634756,Chill Vibes Daily,These ads ran without a disclaimer,≤100,1
1658649031115908,So Yummy,These ads ran without a disclaimer,≤100,1
102416722029565,"Innovate4Climate, I4C 2023",These ads ran without a disclaimer,≤100,1
480934751930354,Luv4All: Mother Earth Warns. Wake Up Your Compassion,These ads ran without a disclaimer,≤100,3
100871152794567,Light1297_01,These ads ran without a disclaimer,≤100,1
106802041266795,Trip Thunder,These ads ran without a disclaimer,≤100,1
101710006228003,Protegendo Meus Filhos,These ads ran without a disclaimer,≤100,1
105613698892107,Luiza Alcantara,These ads ran without a disclaimer,≤100,1
101851559510036,Suda-009,These ads ran without a disclaimer,≤100,1
111183091504352,BYD Global,These ads ran without a disclaimer,≤100,1
111428368467802,Mazhawang06,These ads ran without a disclaimer,≤100,1
122775067736304,POWER magazine,These ads ran without a disclaimer,≤100,2
108425792039460,FlyMax - StableNet,These ads ran without a disclaimer,≤100,1
124252504303223,UNICEF (FR),These ads ran without a disclaimer,≤100,3
194929993706924,Grand Old Patriot,These ads ran without a disclaimer,≤100,2
1566040593688735,The Fuddhist,These ads ran without a disclaimer,≤100,1
1482560595379392,Whakamua,These ads ran without a disclaimer,≤100,1
112872221753732,Sara Perez,These ads ran without a disclaimer,≤100,14
107659522268937,Awe24,These ads ran without a disclaimer,≤100,2
101420422543389,Mes Reading,These ads ran without a disclaimer,≤100,1
104028264269071,Corail,These ads ran without a disclaimer,≤100,1
103203742445632,Amos Healthcare,These ads ran without a disclaimer,≤100,2
113993978277210,Tong032,These ads ran without a disclaimer,≤100,1
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
318006422243177,ALBA Network,These ads ran without a disclaimer,≤100,2
151187021957055,Escuela Fuego del Corazón,These ads ran without a disclaimer,≤100,1
103083396061993,KK-63,These ads ran without a disclaimer,≤100,1
120679354303003,C301-39,These ads ran without a disclaimer,≤100,1
100331663036214,Yu-227,These ads ran without a disclaimer,≤100,1
150157191521061,Yop10,These ads ran without a disclaimer,≤100,1
401718346592691,Bisexual.org,These ads ran without a disclaimer,≤100,1
730238507162118,Cryptonary,These ads ran without a disclaimer,≤100,3
109564038690858,Kiki115609,These ads ran without a disclaimer,≤100,1
286877638078444,Africa Centre for Energy Policy,These ads ran without a disclaimer,≤100,1
102588329216023,More FS,These ads ran without a disclaimer,≤100,1
106757347938154,Planet Treat,These ads ran without a disclaimer,≤100,2
106315034979313,The Travel Life,These ads ran without a disclaimer,≤100,2
139681112726364,Boletín de la Computación,These ads ran without a disclaimer,≤100,7
21508860465,International Center for Journalists,These ads ran without a disclaimer,≤100,1
110216212167317,Excitees-UK,These ads ran without a disclaimer,≤100,2
110341334098148,Uniathena - DBA,These ads ran without a disclaimer,≤100,1
513609275343306,Thamizh Padam,These ads ran without a disclaimer,≤100,1
116884167688505,Marcelo Ramos,These ads ran without a disclaimer,≤100,1
111876281652427,Pro puski,These ads ran without a disclaimer,≤100,1
111433681876897,Awp18,These ads ran without a disclaimer,≤100,1
355734570950402,Good Time,These ads ran without a disclaimer,≤100,1
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100,2
101981918812659,Sindjus,These ads ran without a disclaimer,≤100,1
104437982391531,Maque02,These ads ran without a disclaimer,≤100,1
109475315574135,Alane Cabral,These ads ran without a disclaimer,≤100,1
104801712382692,Stom Academy,These ads ran without a disclaimer,≤100,1
147054831936,AC Milan,These ads ran without a disclaimer,≤100,2
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100,2
103739172665723,Awe19,These ads ran without a disclaimer,≤100,2
105357582347726,葡萄小說,These ads ran without a disclaimer,≤100,1
101987405778195,Crispy Pepper,These ads ran without a disclaimer,≤100,3
103392028956943,Driving Todays - Stories,These ads ran without a disclaimer,≤100,1
153638101170769,Handmodas,These ads ran without a disclaimer,≤100,1
105602042611992,Sohel Bhuiyan,These ads ran without a disclaimer,≤100,1
114206761565524,Theoreticalm,These ads ran without a disclaimer,≤100,1
104034832302388,Stop-Synthetic-Filth.org wiki,These ads ran without a disclaimer,≤100,1
105936207857939,soleil.space,These ads ran without a disclaimer,≤100,4
153674861422,RED ADVENIR TELEVISION,These ads ran without a disclaimer,≤100,2
227672807100439,Enjuves,These ads ran without a disclaimer,≤100,1
102655988684441,Your New Favorite Crowdfunding Projects,These ads ran without a disclaimer,≤100,5
109662488246997,Explore Haikou,These ads ran without a disclaimer,≤100,2
106750994048802,Perspectiva,These ads ran without a disclaimer,≤100,1
110677194902720,Ok Reading,These ads ran without a disclaimer,≤100,1
102261852671880,JY Macao,These ads ran without a disclaimer,≤100,2
115862384784242,Mc01-17,These ads ran without a disclaimer,≤100,2
1787885808135649,The Human Aspect,These ads ran without a disclaimer,≤100,1
