Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
102211155304859,Mercy Love,These ads ran without a disclaimer,≤100,1
1452547601701770,Başsiad,These ads ran without a disclaimer,≤100,1
122002560890348,Mazeed Investment,These ads ran without a disclaimer,≤100,1
1341263816038302,Qatar Air Sports Committee,These ads ran without a disclaimer,≤100,2
100119972767683,Aircraft Lover,These ads ran without a disclaimer,≤100,2
183553055568951,Dosthane,These ads ran without a disclaimer,≤100,1
283951244951884,Sökespor,These ads ran without a disclaimer,≤100,1
1070113469835647,Mahmut Sami Şahin,These ads ran without a disclaimer,≤100,2
1094751990538611,Budapest With Me,These ads ran without a disclaimer,≤100,1
1219193664894551,Imren Nilay Tüfekci,These ads ran without a disclaimer,≤100,1
0,Instagram User 4045540500,These ads ran without a disclaimer,≤100,1
107915063875747,Arzu Ayık Bulut,These ads ran without a disclaimer,≤100,1
107915962069907,muhendishanimmm03,These ads ran without a disclaimer,≤100,1
111404581831826,saniyeakdeniz,These ads ran without a disclaimer,≤100,1
1940354546086409,Üsküdar Olay,These ads ran without a disclaimer,≤100,1
1539837322998121,GezenTOR,These ads ran without a disclaimer,≤100,1
103963495125659,Sweet Love,These ads ran without a disclaimer,≤100,1
307619925937720,ITC's Market Analysis Tools,These ads ran without a disclaimer,≤100,3
147772805659767,Gert-Jan Segers,These ads ran without a disclaimer,≤100,1
107339455413597,The Crime Story,These ads ran without a disclaimer,≤100,2
101375392321852,Parents of the World,These ads ran without a disclaimer,≤100,2
102855705919510,Nokta Ayakkabı Dünyası,These ads ran without a disclaimer,≤100,1
0,Instagram User 2356114204,These ads ran without a disclaimer,≤100,1
265923456594370,Mehmet Şen,These ads ran without a disclaimer,≤100,1
102941974896901,Göbeklitepe kebap pide lahmacun salonu,These ads ran without a disclaimer,≤100,1
0,Instagram User 6766062707,These ads ran without a disclaimer,≤100,1
1126736284004313,Brando Angulo,These ads ran without a disclaimer,≤100,1
541622786326794,Mind Your Waste Foundation,These ads ran without a disclaimer,≤100,1
276683602184327,Kemal Cangül,These ads ran without a disclaimer,≤100,1
101868788558349,ruh_adam____,These ads ran without a disclaimer,≤100,1
126670357192044,ASEP Industries,These ads ran without a disclaimer,≤100,1
392577614671022,China Dawn Group,These ads ran without a disclaimer,≤100,1
175075725700229,حركة العدل والمساواة السودانية,These ads ran without a disclaimer,≤100,1
275628529454243,Kemal Yılmaz Kitaplığı,These ads ran without a disclaimer,≤100,2
115414830297242,qeverok,These ads ran without a disclaimer,≤100,1
104693109376272,Sahan Doğan,These ads ran without a disclaimer,≤100,1
110542974806632,yarene_nefes_ol,These ads ran without a disclaimer,≤100,1
788617441298056,Başkan Erdoğan,These ads ran without a disclaimer,≤100,1
107243214638633,tekirdaganlik,These ads ran without a disclaimer,≤100,1
104881284737602,gidamevzulari,These ads ran without a disclaimer,≤100,1
497977033575058,Aziziye Ak Parti Gençlik Kolları,These ads ran without a disclaimer,≤100,1
100241935070844,Busara Empowerment,These ads ran without a disclaimer,≤100,1
1182128755219778,Japan Forward,These ads ran without a disclaimer,≤100,1
154096927790811,Beyköy Gündem,These ads ran without a disclaimer,≤100,1
902824969911347,スマートエネルギーWeek / World Smart Energy Week,These ads ran without a disclaimer,≤100,2
106674045235238,La Rocka Beach Resort,These ads ran without a disclaimer,≤100,1
196130093764828,The Headline,These ads ran without a disclaimer,≤100,2
136821959798730,Rudralife,These ads ran without a disclaimer,≤100,1
109638614179893,sanatlakalll,These ads ran without a disclaimer,≤100,1
102793631929994,askermalzemeler34,These ads ran without a disclaimer,≤100,1
1913766285366718,那些癌症教會我的事-Cancer,These ads ran without a disclaimer,≤100,1
327106853827605,tarihci_tomris,These ads ran without a disclaimer,≤100,1
100347398078698,Sosyal demokrat bakraz günyurdu halki,These ads ran without a disclaimer,≤100,1
112509047140421,ortahisarlilarin_sesi,These ads ran without a disclaimer,≤100,1
602393153210916,Fenerbahçe SK,These ads ran without a disclaimer,≤100,1
108202437768935,Маркетинговое Агенство Tasty Leads,These ads ran without a disclaimer,≤100,1
211109348733853,Gilza Tekstil,Gilza Tekstil Ltd Şti,≤100,1
106941047788033,PUBG Mobile,These ads ran without a disclaimer,≤100,2
1489859457958701,İktibas Dergi,These ads ran without a disclaimer,≤100,1
102568015714793,Kazançlı Kampanyalar,Eray Geçit,≤100,1
1228972133801874,수원이&뚜니,These ads ran without a disclaimer,≤100,2
101300392793747,Mehmet Özdemir,These ads ran without a disclaimer,≤100,1
234954339695692,Emine Duran Esenyurt Mah. Muhtar Adayı,These ads ran without a disclaimer,≤100,1
109131864619699,سيف آل جَبْر,These ads ran without a disclaimer,≤100,1
104594702502213,sosbayim,These ads ran without a disclaimer,≤100,1
103590928955973,Yirmibirtv,These ads ran without a disclaimer,≤100,1
114355397058028,pinareransen,These ads ran without a disclaimer,≤100,1
411461966132384,Miracle-ميركل,These ads ran without a disclaimer,≤100,1
102681941726399,ikizlerayakkabii,These ads ran without a disclaimer,≤100,1
106485791945319,İYİ Parti Söğüt Belde Başkanlığı,These ads ran without a disclaimer,≤100,1
110794602329394,Taylan Bingöl,These ads ran without a disclaimer,≤100,1
187461997935711,Unilever Careers,These ads ran without a disclaimer,≤100,1
201606309713698,ozkantanriover,These ads ran without a disclaimer,≤100,1
105121125198369,myfenbilimlericerkezkoy,These ads ran without a disclaimer,≤100,1
0,Instagram User 7314800993,These ads ran without a disclaimer,≤100,1
111310121198513,Bloosom Trend - US,These ads ran without a disclaimer,≤100,3
108559981628920,Dr-ea-me ZZ,These ads ran without a disclaimer,≤100,2
126851494019482,Hyatt,These ads ran without a disclaimer,≤100,2
107117445556367,Dragons Tell Tales,These ads ran without a disclaimer,≤100,2
108682495672482,Zimder,These ads ran without a disclaimer,≤100,1
1478971498788662,Keserwan - كسروان,These ads ran without a disclaimer,≤100,1
2599185023485797,almanahil_themes,These ads ran without a disclaimer,≤100,1
139834582550603,Airport Contraband Police,These ads ran without a disclaimer,≤100,1
101381019446799,Sıtkı Evrenkaya,These ads ran without a disclaimer,≤100,1
112010324648822,publichaber,These ads ran without a disclaimer,≤100,1
104165182566743,Said Dayıoğlu,These ads ran without a disclaimer,≤100,1
117584951307872,dr.ipekipek,These ads ran without a disclaimer,≤100,1
357444017777047,Bronson.men,These ads ran without a disclaimer,≤100,6
0,Instagram User 7258702147,These ads ran without a disclaimer,≤100,1
105436942223080,"Yixing, China's Pottery City",These ads ran without a disclaimer,≤100,5
117531478327703,Save Gaza,These ads ran without a disclaimer,≤100,1
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100,4
1136047389767441,Learnfly,These ads ran without a disclaimer,≤100,8
1790695787844284,Babaeski Spor Kulübü,These ads ran without a disclaimer,≤100,1
103280238602177,temporalsahaf,These ads ran without a disclaimer,≤100,1
103961567992531,sparky_surprisehub,These ads ran without a disclaimer,≤100,1
107574164472383,CSGI,These ads ran without a disclaimer,≤100,8
1138819796163233,РЫБАКОВ ФОНД,These ads ran without a disclaimer,≤100,1
319966401436908,المنظمة العربية لحقوق الإنسان في بريطانيا,These ads ran without a disclaimer,≤100,5
104086738208199,Online Pandemi,These ads ran without a disclaimer,≤100,1
198014414290080,Gazete Nisan,These ads ran without a disclaimer,≤100,1
354189038780209,Science of fit muscle,These ads ran without a disclaimer,≤100,1
112554187889889,Fatih Adalan Blog,These ads ran without a disclaimer,≤100,1
1539423449628439,شبكة أصدقاء فلسطين,These ads ran without a disclaimer,≤100,4
288476844665457,Gebze TKP,These ads ran without a disclaimer,≤100,1
116221351418124,Saeed Zen,These ads ran without a disclaimer,≤100,1
104606251529407,Mohamed_Dokcha,These ads ran without a disclaimer,≤100,1
0,Instagram User 5785688931,These ads ran without a disclaimer,≤100,1
221152324408684,Ali Okkalı,These ads ran without a disclaimer,≤100,1
110584644759331,II.Elizabeth,These ads ran without a disclaimer,≤100,1
0,Instagram User 9987742573,These ads ran without a disclaimer,≤100,1
110172448504095,valeriabeauty34,These ads ran without a disclaimer,≤100,1
100454908625326,dr.iremyaman,These ads ran without a disclaimer,≤100,1
100773891887664,Dr. Nostalgia,These ads ran without a disclaimer,≤100,3
261727881134576,أناردس - Anardes,These ads ran without a disclaimer,≤100,1
102350787807499,Hepimiz'in Mutfağı,These ads ran without a disclaimer,≤100,1
103785155469076,bugdayturizm,These ads ran without a disclaimer,≤100,1
340642479874728,CHP Seydiler İlçe Başkanlığı,These ads ran without a disclaimer,≤100,1
763097837185993,Instituto Reformado de São Paulo,These ads ran without a disclaimer,≤100,7
103670735698720,SNA Violations مرصد انتهاكات الجيش الوطني السوري,These ads ran without a disclaimer,≤100,1
257924721419546,Metropol Medya,These ads ran without a disclaimer,≤100,1
232627589936030,Ertunç Güngör,These ads ran without a disclaimer,≤100,1
813199072212724,Right in Tool,These ads ran without a disclaimer,≤100,1
108502154101128,Erol Demir,These ads ran without a disclaimer,≤100,1
102525806170947,Ata İttifakı Konya,These ads ran without a disclaimer,≤100,1
2030407643901962,Graintechegypt,These ads ran without a disclaimer,≤100,2
196099160255639,Ahmet Bektaş,These ads ran without a disclaimer,≤100,1
173091762749108,월드프렌즈코리아,These ads ran without a disclaimer,≤100,1
105580241355507,ahmed_creative_director,These ads ran without a disclaimer,≤100,4
104120422204468,arapcaiktibas,These ads ran without a disclaimer,≤100,1
103687624550208,Ak Parti Yalova Tavşanli Belde Başkanliği,These ads ran without a disclaimer,≤100,1
109714615414476,Alevi Canlar,These ads ran without a disclaimer,≤100,1
112091004669595,the.erinals,These ads ran without a disclaimer,≤100,1
100575802916121,HETS Pazarlama & Danışmanlık,These ads ran without a disclaimer,≤100,1
772327586165705,Dr. Numan ÇABUK,These ads ran without a disclaimer,≤100,1
203848602815684,mst_krkmaz,These ads ran without a disclaimer,≤100,1
108880327295725,AĞ Medya,These ads ran without a disclaimer,≤100,1
103320078621646,hasanmertcakmak,These ads ran without a disclaimer,≤100,1
101953509452748,eschabernigde,These ads ran without a disclaimer,≤100,1
166871903183770,Ahmet Sağlam,These ads ran without a disclaimer,≤100,1
100364468516948,EgeSaati,These ads ran without a disclaimer,≤100,1
350145472402145,Hasan Demirci,These ads ran without a disclaimer,≤100,1
112354331738483,kisiselegitimatolyesi,These ads ran without a disclaimer,≤100,1
209757782210103,Dokuz Tuğ Meclisi,These ads ran without a disclaimer,≤100,1
100303085840761,الاعلامي وفدي الادريسي,These ads ran without a disclaimer,≤100,1
101462968599276,Şehit Turan Kurt Ortaokulu,These ads ran without a disclaimer,≤100,1
101489772011551,Techel frp,These ads ran without a disclaimer,≤100,1
267157329811293,Başkan Kutlu,These ads ran without a disclaimer,≤100,1
108696238709404,mustafayildizzp,These ads ran without a disclaimer,≤100,1
1332559990161369,Tasha,These ads ran without a disclaimer,≤100,1
109059041501922,Social Dynamics,These ads ran without a disclaimer,≤100,2
265312790496939,OSP Wola Prażmowska,These ads ran without a disclaimer,≤100,1
2610140028997323,Uniathena,These ads ran without a disclaimer,≤100,4
28387808956,TLC Türkiye,These ads ran without a disclaimer,≤100,1
100525119128421,Point 2,These ads ran without a disclaimer,≤100,1
179595895227490,Derebeyi Macunu,These ads ran without a disclaimer,≤100,1
1812831372120320,Daily Ummah,These ads ran without a disclaimer,≤100,1
0,Instagram User 3219867710,These ads ran without a disclaimer,≤100,1
1299020143456196,İZMİR MÜZİK Eğitim,These ads ran without a disclaimer,≤100,1
112266598269311,Fighter Jets,These ads ran without a disclaimer,≤100,1
103394275791456,Akash Coder,These ads ran without a disclaimer,≤100,1
104235449092488,Aircraft Secrets,These ads ran without a disclaimer,≤100,1
439160572959357,Nhà Sách Anh Khang,These ads ran without a disclaimer,≤100,1
0,Instagram User 1136433092,These ads ran without a disclaimer,≤100,1
1900800823515740,نور الدين عبدالحافظ,These ads ran without a disclaimer,≤100,5
108230374345347,Kemalist Tartışma Topluluğu,These ads ran without a disclaimer,≤100,1
114851685029691,Selahattin Uzun,These ads ran without a disclaimer,≤100,1
241697606613349,Benim Dünyam Kreş  Ve Gündüz Bakimevi,These ads ran without a disclaimer,≤100,1
189028905237088,Talat YAVUZ,These ads ran without a disclaimer,≤100,1
106452411656233,Dupoin Indonesia,These ads ran without a disclaimer,≤100,2
100110599507064,Secret Top Aircraft,These ads ran without a disclaimer,≤100,1
116612197604764,abits_hawt,These ads ran without a disclaimer,≤100,1
104821075012985,ahirzamangenlerindenbiri,These ads ran without a disclaimer,≤100,1
102206169136317,didemboutigueees,These ads ran without a disclaimer,≤100,1
112955451647806,ismailgencee,These ads ran without a disclaimer,≤100,1
308024692927842,Coldwell Banker GO,These ads ran without a disclaimer,≤100,1
101615446197076,Esra İşler,These ads ran without a disclaimer,≤100,1
105634282368859,MSshoes,These ads ran without a disclaimer,≤100,1
0,Instagram User 8049132002,These ads ran without a disclaimer,≤100,1
103442352519615,iowais_khan18,These ads ran without a disclaimer,≤100,1
101297481970842,Maria Ribwart,These ads ran without a disclaimer,≤100,3
108826568850478,Yusuf Üras,These ads ran without a disclaimer,≤100,1
0,Instagram User 7622480034,These ads ran without a disclaimer,≤100,1
