Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
117901423389853,Perubahan Pelalawan,Fazly Hermawan,1666742,15
107704247419682,Junaidi SP,Nur Hakim,1665038,17
600286850403144,Pemuda Muhammadiyah,Pemuda Muhammadiyah,1664554,7
1419236281714929,Andrei Angouw,These ads ran without a disclaimer,1662417,1
116609686411617,H. Rendi Solihin,Rahmat Dermawan,1659349,18
371274723582677,Cak Salam,Ranudirjo Adi,1657654,21
101338198587608,Indonesia Luar Biasa,Bagas Wisnu Saputro,1656527,9
109635261356229,"Bornok Simanjuntak, SH, MH",Bornok Simanjuntak,1656466,46
102638551569613,Se.suap,R Arief Naufaldi,1656050,3
1482991451738597,Selly Andriany Gantina,Selly Andriany Gantina,1654666,12
320673058026537,EduBridge,These ads ran without a disclaimer,1654086,2
106249898110033,Mardani Ali Sera Official,Haldi Zusrijan Panjaitan,1649999,5
604732203003558,PKS NTB,Uhibbussa Mayadi,1649806,12
102275337969658,Ir. H. Mulyadi,Nur Hakim,1647662,18
269476567141341,Demokrattanahdatar,Aryandie,1647038,2
302705103167069,Sentral Komputindo Mataram,These ads ran without a disclaimer,1642096,4
469796339889830,Sevinne Clothing,These ads ran without a disclaimer,1640291,8
129976240725218,National Park Rescue,These ads ran without a disclaimer,1639915,30
106978768450060,Fakta Dunia,These ads ran without a disclaimer,1639354,7
104843487722931,Portal Islam id,Dita Millenia,1637403,20
106142944114912,Ratna Machmud,Kerrick Herlianto,1635840,20
458160568040747,APR official,These ads ran without a disclaimer,1634986,3
100302931633874,Diskominfo Payakumbuh,Yudhi Andrianto,1628743,30
104830667806476,Melihat Indonesia,Bayu Wicaksono,1628332,27
117734143399609,cekasofficial,Ilham Hadiyanto,1628165,26
148304745801543,Nikko Asset Management,These ads ran without a disclaimer,1627631,1
7382473689,Al Jazeera English,These ads ran without a disclaimer,1625622,1
104533848318771,Pemalang Today,Bayu Wicaksono,1624708,51
114460673670696,Pati Raya ID,Garit Pamenang,1622791,110
258949817890692,Southeast Asian Network of Civil Society Organisations,These ads ran without a disclaimer,1622634,18
1566811330067048,Gesuri,Gesuri,1622536,62
22333766718,Anggun,These ads ran without a disclaimer,1619761,1
109873320368681,Safari untuk Limapuluh Kota,Arie Alfikri,1619385,5
106553161536972,Hiya Indonesia,These ads ran without a disclaimer,1614134,2
102114435036822,Filosofi Jatim,Dwi Wantoro,1610909,62
111785537283939,jgkwlofficial,These ads ran without a disclaimer,1607178,4
104268337721867,Ashabi,These ads ran without a disclaimer,1604372,130
110175077310590,Budak grafis,These ads ran without a disclaimer,1602082,17
110897011635842,Ganjar Jabar,Syahrul Wijaya Kusuma,1599828,8
101158055022089,CheapBikes.id,These ads ran without a disclaimer,1598620,32
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,1594707,16
112422721095939,UMKM Tohaga,yayasan pengusaha muda tohaga,1593957,8
481715712164349,"Dr. RICA DENIS, MSi.",Rica Denis,1593505,26
105795705431457,Kancilbola-com Jp Besar Turun Terus Mantep,These ads ran without a disclaimer,1592399,2
107318141100190,Semarang Raya Terkini,Bayu Wicaksono,1591624,97
111856582281015,Russian Embassy in Indonesia,These ads ran without a disclaimer,1591578,5
107109701156954,DAYAT NATA Menang,"Dr. Ir Hidayatullah Sjahid, MM",1589351,15
105373901661761,Maluku Tanggap C19,Geoffrey W O Paliama,1587296,5
111991224887757,Andi Muzakkir Aqil,INSIDE,1587189,23
100580831784522,IDRIS IMAM,These ads ran without a disclaimer,1584389,5
117760168712911,Lathifah Shohib - Didik Budi Muljono,M. Anas Muttaqin,1578514,109
123777792866787,Sustainable Urban Delta,These ads ran without a disclaimer,1576414,4
102565517862902,Rumah Digital Indonesia,These ads ran without a disclaimer,1575713,27
103228734626659,Partai Rebahan,These ads ran without a disclaimer,1573850,13
101734675255042,TBEA Sunoasis,These ads ran without a disclaimer,1570112,3
105424298864122,Tekno Pedia,Tekno Pedia,1565824,6
103961398126589,Riki Central Group,Rifqi Zuhdi,1565290,13
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,1564587,30
117293821626536,Shell Motorsport,These ads ran without a disclaimer,1563841,4
167327710092323,Mollaei Law,These ads ran without a disclaimer,1563837,47
111675454763997,Jupiter Toko Sepeda,These ads ran without a disclaimer,1561825,6
755539478158360,Pks beji depok,Jaya Riyanto,1561667,5
105229454707200,Politik Hari Ini,These ads ran without a disclaimer,1560315,13
378454888947214,Roxtec Group,These ads ran without a disclaimer,1556314,2
111302863739807,Ervinda furniture,These ads ran without a disclaimer,1555903,9
107298671027345,The Leaf Platinum,These ads ran without a disclaimer,1551717,3
110984481668029,Izzati Muslimah,These ads ran without a disclaimer,1546052,3
205275812946580,BPK Tesalonika,These ads ran without a disclaimer,1543615,1
102712985995817,Sobat Airlangga Hartarto,These ads ran without a disclaimer,1542640,23
100128634754940,Hasta Group,M. Anas Muttaqin,1542363,96
479285342097950,AeroTime,These ads ran without a disclaimer,1540033,14
106477091170527,Msport77 Jekpot,These ads ran without a disclaimer,1537498,1
115714223158581,Jurnal Koh Wang Xin,These ads ran without a disclaimer,1537389,7
106698448349052,Pusat Perlengkapan Jenazah,Rubitour,1534221,12
104067771290325,sayhello.indonesia,These ads ran without a disclaimer,1534010,1
125113390860188,DW Indonesia,These ads ran without a disclaimer,1533265,3
112478704399030,Veronique Waffle House,These ads ran without a disclaimer,1532456,1
7724542745,Manchester United,These ads ran without a disclaimer,1529328,7
106369021821580,Partai Buruh,Partai Buruh,1526340,38
101830872475913,Rumah Tapal Kuda,Syahrul Wijaya Kusuma,1524533,2
102672669369785,Suara Akar Bawah,Suara Akar Bawah,1524350,20
421271211262527,STMIK Primakara,These ads ran without a disclaimer,1522776,9
100106081916482,Sahabat LaNyalla,Haris Fikri,1522750,10
100771855572436,Suara Sulut,These ads ran without a disclaimer,1521763,1
100871181436974,Aliansi Relawan Rusdy Ma'mun - ALARM,Machatir Mastura,1520689,18
103581752405141,Sobar Harahap,Bayu Wicaksono,1518187,6
235123059866368,"Hitachi, Ltd. -Global",These ads ran without a disclaimer,1508786,11
144580066134672,Economist Impact,These ads ran without a disclaimer,1508754,24
102177568421540,Sahabat Haji Muzakkir,Fachremy Putra,1506505,3
104533848318771,Pemalang Today,Bagas Wisnu Saputro,1505556,74
794560554235142,NasDem Gorontalo Utara,DPD NasDem Gorontalo Utara,1504535,31
101480108037319,Domestika,These ads ran without a disclaimer,1503999,16
112891207178157,ODSK Hebat,Sartika Rumuat,1502046,2
804997446264798,Chic Me,These ads ran without a disclaimer,1500821,1
112130630575179,Mobile square,These ads ran without a disclaimer,1500000,1
101062748412650,Cerita Rakyat,Cerita Rakyat,1500000,1
117593526822242,Vaksin Untuk Kita,Vaksin Untuk Kita,1500000,6
153472710148676,Bisnis Indonesia ID,These ads ran without a disclaimer,1500000,2
103221045426487,telkomselnow,These ads ran without a disclaimer,1500000,1
1641913969288792,FT Garage - Tune Up - Remap Ecu,These ads ran without a disclaimer,1499994,5
582402568517453,Coretan Kehidupan,Coretan Kehidupan,1499534,14
101646495489222,patrabadakarunsolusi.career,These ads ran without a disclaimer,1497913,9
310703725949149,Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko,These ads ran without a disclaimer,1497803,12
110250330354380,Discover Beijing,These ads ran without a disclaimer,1495227,11
103368078278792,Antoni Imam,These ads ran without a disclaimer,1487365,5
143022755731834,Islam Net,These ads ran without a disclaimer,1487082,16
1586522861584175,Pks Kaltim,Pks Kaltim,1486393,4
1933697896850170,Kaks FXS,Natalis Nanakok Koparok,1486176,11
471436743345440,Dedi Imbawa Lo,Dedi Imbawa,1483412,4
1942001729454860,Dwiavisahijab,These ads ran without a disclaimer,1482542,1
101284185918970,Rumah Kita Riau,Syahrul Wijaya Kusuma,1480229,1
102995951418346,Bug Pest Jakarta,These ads ran without a disclaimer,1480000,1
113084967191415,Marwan - Iyos,Subhan Agustira,1478273,7
108967611020623,Limapagi Media,Limapagi Media,1475471,41
106477620842164,Herwin Yatim,Agung Pratama,1475445,69
115239148488920,Merck Group,These ads ran without a disclaimer,1474003,1
349963858704476,Komit Digital,These ads ran without a disclaimer,1473416,25
103053981198325,timo2056,These ads ran without a disclaimer,1472868,3
1133003253410668,Kaira Looro - International Architecture Competition,These ads ran without a disclaimer,1470257,4
109662690611968,Machfud Arifin,Rany Intan,1469153,18
803774136380640,KataKita,These ads ran without a disclaimer,1467977,4
105917394486679,Pengusaha  Wa 085732017337,These ads ran without a disclaimer,1464538,8
339035346552916,Unity For Equality,These ads ran without a disclaimer,1458181,12
645603608884511,Auriga Nusantara,AURIGA Nusantara,1450000,6
103576998222220,Barisan Millenial Gus Muhdlor,These ads ran without a disclaimer,1443732,4
440947099346318,Samuderakepri,Ronny Paslan,1443275,13
110146771778400,Viralnesia,These ads ran without a disclaimer,1440974,15
103013484811323,Jangan Lupa Sejarah,Desta Darmawansyah,1437454,36
100709898431001,PRABA,These ads ran without a disclaimer,1433903,2
110910833620260,Kawal Medan,Pardo Gultom,1433443,7
109845107083417,Bravo novel,These ads ran without a disclaimer,1431757,67
106323988671241,Kancilbola-com Setia Disini Pasti Cuan Ngapain Harus Cari Yang Lain,These ads ran without a disclaimer,1430762,1
512730139206153,Jealous婕洛絲 藝術美甲,These ads ran without a disclaimer,1429095,1
568630457154174,Info Indonesia,Rio Taufiq Adam,1424226,8
537406009612079,Fancy wallpaper-1,These ads ran without a disclaimer,1423373,6
717500811744223,LQ Indonesia Law Firm,These ads ran without a disclaimer,1423198,6
101063035763259,Griya Niaga,These ads ran without a disclaimer,1421809,2
1996440217280418,Bobby Octavianus Kuka,Bobby Octavianus Kuka,1421756,27
100356114790203,Queen fruits,These ads ran without a disclaimer,1421707,38
2002774963299607,Andaru Pranata,Andaru Pranata,1420000,16
1754907551485299,Apical Group,These ads ran without a disclaimer,1419181,1
150519098896245,kumparanMOM,PT. Dynamo Media Network,1417000,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,These ads ran without a disclaimer,1414626,4
335546226915564,Generasi Melek Politik,These ads ran without a disclaimer,1411207,4
545307895803249,Handaledukasi,These ads ran without a disclaimer,1410877,6
570921812965476,Tanoto Foundation,These ads ran without a disclaimer,1408605,6
100109871935326,Queen.fruits,These ads ran without a disclaimer,1408472,20
179531808860625,Claytan,These ads ran without a disclaimer,1407759,12
110527893886307,Koalisi Pekerja Pribumi,These ads ran without a disclaimer,1406796,7
699823740179321,IndonesiaBaik.Id,These ads ran without a disclaimer,1405672,17
368779686534213,Done Handymade,These ads ran without a disclaimer,1403489,8
267313853384931,Aku Cinta Indonesia,Arlansyah,1398602,2
102833325574641,Hairy,These ads ran without a disclaimer,1396959,7
110189224999168,We Love PPP Kota Palu,Moh Randi M,1393788,62
1277985588913790,Pantau Gambut,These ads ran without a disclaimer,1391206,4
100447888693508,Merpati Book,These ads ran without a disclaimer,1390587,27
101337244637057,Project Makeover,These ads ran without a disclaimer,1389774,1
107812341071676,Media Center SBRG,Sultan H. T. Golonda,1389314,4
1181714075189489,One World International School Singapore,These ads ran without a disclaimer,1389020,2
107144895153811,Slot Gacor Pulsa 10k Tanpa Potongan,Nurkhofifah,1386574,1
171877416247081,Choirul Huda,Relawan Choirul Huda Rahmadi Ab,1381327,10
105939781957286,Game Online 24jam,Farhan Nur Hafiz,1380806,2
107930205268091,Pejuang Kebenaran,Tarya,1380279,4
107863397817168,Bersama Seluma Maju,Encik Idris,1370174,12
1570975959815201,PANJI Tabanan,"Anak Agung Ngurah Panji Astika, ST",1370000,15
103205228176668,paten.online,These ads ran without a disclaimer,1369690,2
2194518650830924,Grethel Mejía Chacón,These ads ran without a disclaimer,1368478,1
101255328200172,"Pdt Martin Labo, M.Th, M.Si",These ads ran without a disclaimer,1368065,8
821430017924241,Sungrow,These ads ran without a disclaimer,1366571,12
108590398254377,Ibnu Abdillah,Ibnu Abdillah,1364199,8
655950677926925,Partai Solidaritas Indonesia,Rano,1362460,11
262940214221816,Rustam Latupono,Gadri Attamimi,1361141,12
100240961948494,enerji.surabaya,These ads ran without a disclaimer,1359754,3
104015035070791,Spirit Soul & Beyond,These ads ran without a disclaimer,1357166,8
145893896356481,People Matters APAC,These ads ran without a disclaimer,1355981,3
118310007922514,Jakarta Untuk Ganjar,Ganjar Nusantara Indonesia,1355782,7
1435714473369991,Tausiyah Cinta,These ads ran without a disclaimer,1354894,2
106918468357628,sidiq_hp,These ads ran without a disclaimer,1354080,2
103089332689511,BRANI-Barisan Airlangga Untuk Indonesia,Robby Binur,1353413,50
130119908468292,IDE BUKTI Media Center,Joey Adi Citra Bangun,1347193,2
133802223457730,ECLT Foundation,These ads ran without a disclaimer,1343345,33
122356514139843,aa_yayansopyani,These ads ran without a disclaimer,1343288,3
307651959882409,Afif Abdillah,These ads ran without a disclaimer,1338144,7
101648653214231,ForgeRock,These ads ran without a disclaimer,1338066,11
102098424765074,Milenial Dukung OmnibusLaw,These ads ran without a disclaimer,1335356,7
111874238435241,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,1330969,2
643332405830191,DPW Partai NasDem Sulawesi Tengah,Rusdy Mastura,1330618,34
104477665158249,DJ HORSE,These ads ran without a disclaimer,1330008,4
282614365669310,Pengawal Jokowi,These ads ran without a disclaimer,1328064,7
104013634372287,Rudiawan Sitorus,Rudiawan Sitorus,1327354,12
139735124907746,Glints ExpertClass,These ads ran without a disclaimer,1326797,3
110326104643312,Kabar Indo,Kabar Indo,1325683,10
101721268989957,Media Cilik,These ads ran without a disclaimer,1320623,71
160420054154985,Happy Learning Mandarin Centre,These ads ran without a disclaimer,1319978,8
121011179296668,Waki world,These ads ran without a disclaimer,1319573,6
720303975448251,Banyumasan Ngapak,Bayu Wicaksono,1319277,71
912904602057740,Koalisi Rakyat Untuk Kedaulatan Pangan,Koalisi Rakyat untuk Kedaulatan Pangan,1318065,13
634661373601777,Bersihkan Indonesia,Yayasan Indonesia Cerah,1316730,6
100113032072154,Gembong Primadjaja,These ads ran without a disclaimer,1316715,10
514979942027614,World Alliance of Buddhists - WAB,These ads ran without a disclaimer,1315437,1
130883810976976,Muhammad Samsun,Fatria Borneo,1314683,34
108928287279622,Minang Diaspora Network-Global/Jaringan Perantau Minang Sedunia,Burmalis Ilyas,1309992,11
105374707487214,Burhanudin,Ir. Burhanudin,1304339,16
100300012297520,Parboaboa news,PT Parboaboa Media Utama,1302238,1
113904998262034,muktarefendiharahapofficial,Moh. Zahid Zaman,1300751,27
101772656128822,Pesawaran Menawan,Ganjar Nusantara Indonesia,1299946,9
104646244554155,The Danni Report,These ads ran without a disclaimer,1299378,1
106064627878429,Ngariung Bareng Anis Matta,These ads ran without a disclaimer,1293844,1
2092924957605425,Solis,These ads ran without a disclaimer,1292604,34
1813892942196824,Premium Pudding Jakarta Tangerang,These ads ran without a disclaimer,1291307,3
659438060900223,DPRD Daerah Istimewa Yogyakarta,DPRD DIY,1286961,9
565225540184937,CGTN,These ads ran without a disclaimer,1286901,44
117630663365634,Kabar Cianjur,Kabar Cianjur,1286878,14
558616504307239,Arif.Sujarwo - PAS,arifsujarwo-pas.id,1285698,16
160854593930053,Heriot-Watt University,These ads ran without a disclaimer,1285428,3
116404986432132,thomas_k,These ads ran without a disclaimer,1284706,1
1125096954360846,Eri Cahyadi,These ads ran without a disclaimer,1284560,2
106400898251778,Fraksi PKS DPR RI,Fraksi PKS DPR RI,1282188,12
1914899798526721,inews.id,These ads ran without a disclaimer,1280558,5
1977071032561214,FUJAIRAH FINE ARTS ACADEMY,These ads ran without a disclaimer,1280282,5
2258595344401798,Sohcid,These ads ran without a disclaimer,1278451,2
1534476583486807,Bimbel Adzkia STAN,These ads ran without a disclaimer,1275390,8
100937239511722,Berita Terkini,Berita Terkini,1273546,4
1577478952321482,Gadget2Reviews,These ads ran without a disclaimer,1272753,10
169799706487474,CGTN Français,These ads ran without a disclaimer,1271497,7
100268548128752,Bal Segel Palu,Yudianto Wenas,1270151,17
109478274008590,Indonesia CEF,Indonesia Circular Economy Forum,1267488,2
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,1265413,31
101435368488165,nolimbah_,These ads ran without a disclaimer,1263431,17
579390532098417,350.org Indonesia,These ads ran without a disclaimer,1263135,2
1785695181727546,Andi Faizal Sofyan Hasdam,Azhari Hafid,1262459,15
557616268086172,Piano Music Master,These ads ran without a disclaimer,1261959,1
109377983770341,RA Joune Ganda,These ads ran without a disclaimer,1260491,3
836281629823263,AAF Asia,These ads ran without a disclaimer,1259417,2
104833558441041,LAZ Baitul Maal Hidayatullah - Sulsel,LAZ Baitul Maal Hidayatullah - Sulsel,1251899,40
111666260640488,Tattoo Studio Perú,These ads ran without a disclaimer,1250221,1
