Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
107672635533690,Hopefull Hashmi,These ads ran without a disclaimer,689,2
112920081725532,Komal Princes,These ads ran without a disclaimer,688,1
100175376407156,Imran_khan_For_VicePresident,These ads ran without a disclaimer,687,1
1510253318990033,National Incubation Center,These ads ran without a disclaimer,687,1
104742142532538,Social Diary Store,Social Diary Store,685,1
107757805583010,EHSAS IMDAD,These ads ran without a disclaimer,685,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,681,13
113289731748102,Ali raza,These ads ran without a disclaimer,680,2
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,680,4
101638516060337,Live1,These ads ran without a disclaimer,680,1
129386307568122,NewsHeadlines145,These ads ran without a disclaimer,680,1
109274958764495,Ehsas Program,These ads ran without a disclaimer,680,1
101718619423980,Imran Khan Army,These ads ran without a disclaimer,680,1
105559605422684,Reach Marketing,These ads ran without a disclaimer,679,1
104309032022985,Fahad Abdullah,These ads ran without a disclaimer,678,1
405622522940905,BBZ Media Cell,These ads ran without a disclaimer,675,2
101384821495400,English Book House,These ads ran without a disclaimer,671,6
106310985616296,Ch Rauf Ahmad Hundal,These ads ran without a disclaimer,671,3
108344115466874,Muhammad Kashif Chaudhary,These ads ran without a disclaimer,668,2
122926067899614,Majeed Ghouri,Majeed Ghouri,668,6
1954907778088075,Zeeshan M Riaz,These ads ran without a disclaimer,667,1
108013331351303,Unitech Builders & Developers,These ads ran without a disclaimer,664,1
110608774949562,TJ Builders & Marketers PVT LTD - Karachi,These ads ran without a disclaimer,664,1
113291745010412,News Case,These ads ran without a disclaimer,663,1
103347622684104,Magic1674-02,These ads ran without a disclaimer,661,3
791511734372615,Accountability Lab Pakistan,These ads ran without a disclaimer,661,2
163985980930693,Noopur Sidhu Narayan,These ads ran without a disclaimer,660,1
100908109379505,annoyedpakistani,These ads ran without a disclaimer,659,3
101350966252291,Khizar Hayat Cheema Official,These ads ran without a disclaimer,658,1
986013844824671,In Zhejiang,These ads ran without a disclaimer,656,2
100331045336083,moiz_iqbal33,These ads ran without a disclaimer,656,3
111264798345011,03324821834,These ads ran without a disclaimer,655,4
103610525775420,Pakistan democratic party,These ads ran without a disclaimer,655,1
103522677806600,Sardar Arshad Naeem Advocate,Sardar Arshad Naeem Advocate,652,2
110698338268396,KOREAZ_Honorary reporters,These ads ran without a disclaimer,651,2
316824195484197,Salman Riaz,These ads ran without a disclaimer,649,1
103052169451254,AMZ Institute Mianwali,These ads ran without a disclaimer,648,1
102172912495765,Rabia Khan,These ads ran without a disclaimer,647,1
101461019595124,Ehsas program 6,These ads ran without a disclaimer,645,1
107422045468245,haberchristopher__,These ads ran without a disclaimer,645,2
74078019638,Better Work,These ads ran without a disclaimer,641,2
621153604619939,PTI Labour Wing Pakistan - Official,Muhammad Rafique Khan,641,1
116318844397677,Jehangir Azam Wazir,Jehangir Azam Wazir,639,1
101094149555184,uzairknowsnothing,These ads ran without a disclaimer,637,2
1777585632559554,Asim Deo & Associates,These ads ran without a disclaimer,633,2
108176652159583,Syfit.pk,These ads ran without a disclaimer,632,1
107894672027542,Mujeeb ur Rehman Advocate,These ads ran without a disclaimer,632,2
100115883509937,SURAJ KHAN YOUTH WING,Muhammad Rafique Khan,632,1
390072731577773,Rana Qasim Zia,Rana Qasim Zia,631,2
101759044820561,TCM Originals,These ads ran without a disclaimer,630,3
102972672378510,Peer Sayed haleem Shah,Peer Sayed haleem Shah,629,3
150609955799206,چوہدری جہاں خان بوسال کنگ آف دی بار سابق ایم-ایل-اے,These ads ran without a disclaimer,626,1
405379246524515,DHL Express,These ads ran without a disclaimer,626,2
769095856453652,Axel Arigato,These ads ran without a disclaimer,626,1
101645792687211,مجلة التنوير الثقافي,These ads ran without a disclaimer,626,6
106345782349896,Kiki115608,These ads ran without a disclaimer,624,2
111959361726702,Lab-e-Sheerin,These ads ran without a disclaimer,623,1
806416839539228,Greenland Ruby,These ads ran without a disclaimer,623,1
100257872998456,Pakistan 1.1,These ads ran without a disclaimer,623,1
104638545445229,Bohemian Games,These ads ran without a disclaimer,623,1
124853080599921,Rana Rohail Khan,These ads ran without a disclaimer,622,1
106627395512366,Dame HCQC Cho Die925200,These ads ran without a disclaimer,621,1
140618316141530,Ashfaq Memon,These ads ran without a disclaimer,618,2
616082405551108,Shzey Weddings,These ads ran without a disclaimer,618,1
102135125030915,Gillani House MediaCell,These ads ran without a disclaimer,615,1
101441744939228,Khalid Arain,These ads ran without a disclaimer,615,3
126500487018240,Malik Waqas,These ads ran without a disclaimer,615,1
109038598774628,Barclays Group of Schools & Colleges,These ads ran without a disclaimer,613,1
110721648215902,Palestine Media Forum,These ads ran without a disclaimer,613,3
112042598494593,Ehsaas center,These ads ran without a disclaimer,610,1
132964293439201,"Research Society of International Law (RSIL), Pakistan",These ads ran without a disclaimer,609,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,609,2
111101597290961,سید ذوالفقار علی شاہ,These ads ran without a disclaimer,608,2
111505241682806,Abuzar Maqsood Chadhar,These ads ran without a disclaimer,608,2
653747661360374,AJN Books,These ads ran without a disclaimer,607,2
276450412879497,Cricket Junoon,These ads ran without a disclaimer,605,2
1035008640007063,Muhammad Siddique Afridi ANP PK-76,These ads ran without a disclaimer,605,2
508489999521400,Forces Academy Faisalabad,These ads ran without a disclaimer,605,2
100948616148546,Moon Star Travel and Tourism,These ads ran without a disclaimer,603,1
122760211547160,Sardar Kamil Omer,Sardar Kamil Omer,602,3
112976148444704,PP-39 Sialkot Updates,These ads ran without a disclaimer,602,2
299798796763401,4 Geeks Like You,These ads ran without a disclaimer,601,1
1041958629230034,Breathofairtestimonies,These ads ran without a disclaimer,601,1
109434628705231,Kiki115604,These ads ran without a disclaimer,601,2
1881707045385916,Khawaja Muhammad Yousaf,These ads ran without a disclaimer,601,1
125522515513476,Agancy India,These ads ran without a disclaimer,600,1
110773181691334,Asad baloch - اسد بلوچ,These ads ran without a disclaimer,600,1
844138379267044,My Point,MY POINT MEDIA (PRIVATE) LIMITED,600,2
104097372651460,Syed Taimour Haider,These ads ran without a disclaimer,600,1
105475521334755,Faisal Khan Niazi NA147,These ads ran without a disclaimer,600,2
223233617855987,Shayan Raza,These ads ran without a disclaimer,600,1
104372115627872,Sahibzada Mian Jalil Ahmed Sharaqpuri,These ads ran without a disclaimer,600,1
1549051082037301,Hunza Review,Hunza Review,600,1
104019505644122,Women's Own Pakistan,These ads ran without a disclaimer,599,1
106573632404586,NYCrippyK,These ads ran without a disclaimer,599,1
116720184641985,ZS Dukan.pk,These ads ran without a disclaimer,596,1
108929288547646,The Funkies Store,These ads ran without a disclaimer,595,1
1676935942425179,We Love Ejaz Shafi,These ads ran without a disclaimer,595,2
100440909503014,Sahibzada Hikmatullah.PTI,These ads ran without a disclaimer,593,1
1399933563560497,"Romanian Service, China Radio International",These ads ran without a disclaimer,593,1
102878032604117,DAILY JOBS,These ads ran without a disclaimer,593,1
102575572595769,ᴛᴀꜱʙɪʀ,These ads ran without a disclaimer,589,3
220247148525333,Rabindranath Tagore Literary Prize,These ads ran without a disclaimer,588,1
104254245472763,Waleed Arshad Dogar,These ads ran without a disclaimer,587,8
100839929505331,Noor Ul Amin Wattoo,These ads ran without a disclaimer,587,3
105130779087864,Antony Hylton,These ads ran without a disclaimer,586,2
104158919132318,alarmcardsforaction,These ads ran without a disclaimer,586,2
104658791132293,Tatweer Media,These ads ran without a disclaimer,584,3
1435563640027630,CH Ali Asghar MANDA - Ex Parliamentary Secretary,These ads ran without a disclaimer,584,2
360957504700850,Karachi ki Awazz,These ads ran without a disclaimer,583,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,581,4
109211218749813,Sajid Sardar Joiya,These ads ran without a disclaimer,579,1
100857456175309,epic_queen_o0,These ads ran without a disclaimer,576,2
110917371847867,Marisol Ortiz,These ads ran without a disclaimer,575,2
101193942066482,Ahsan Bakhtawari official,These ads ran without a disclaimer,575,4
106378748439102,Abdul Samad,These ads ran without a disclaimer,573,1
245652245513294,ان گنے لفظوں کی کہانیاں,These ads ran without a disclaimer,573,2
146488448756573,GRATA International,These ads ran without a disclaimer,573,1
242080882480201,Mian Rizwan Majeed,These ads ran without a disclaimer,573,7
112616351445254,Muhammad Asim Siddique,These ads ran without a disclaimer,572,1
114195723673736,Top News,These ads ran without a disclaimer,571,1
102325482702860,Asif Ali,These ads ran without a disclaimer,571,1
484192721745337,Defence Grammar School System MianChannu,These ads ran without a disclaimer,570,1
1625460701035503,Haroon Gujjar’s Vlogs,These ads ran without a disclaimer,569,1
103455051127822,Dr Nisar Ahmad Jutt,These ads ran without a disclaimer,567,1
101570187853505,DarulKitab.pk,These ads ran without a disclaimer,567,1
107143005565062,Stip_04,These ads ran without a disclaimer,567,3
101797518168227,The Health Bank - Pakistan,These ads ran without a disclaimer,567,2
345274752238965,Dr Shahzad Waseem,These ads ran without a disclaimer,567,1
447178272144612,Udit Goenka,These ads ran without a disclaimer,567,5
2195145713900223,Maliha Around The World,These ads ran without a disclaimer,567,2
107822715582794,JH-18,These ads ran without a disclaimer,567,2
1266461413445454,The Preparatory School of Dir,These ads ran without a disclaimer,567,1
2044242495865786,Islamabad Gastroenterology Associates,These ads ran without a disclaimer,567,1
197444787675616,Neo News HD Pindi Gheb,These ads ran without a disclaimer,567,1
100743239313172,Barrister Mubashar Awan,These ads ran without a disclaimer,567,1
111304541455841,Haramitic world,These ads ran without a disclaimer,567,1
897304677028194,Ch Rizwan Mustafa Sian,These ads ran without a disclaimer,567,1
101872482696453,Source of_1,These ads ran without a disclaimer,567,1
256538061180119,Ghulam bilal javid PTI,These ads ran without a disclaimer,567,2
312803355447477,Uzair Hasan,These ads ran without a disclaimer,567,1
106843032225675,datdesidame,These ads ran without a disclaimer,567,1
914848315323558,Aroon Parsad Advocate,These ads ran without a disclaimer,567,1
104207592158463,BaShaoor Pakistan - باشعور پاکستان,These ads ran without a disclaimer,567,1
102211979093712,EdHeroes,These ads ran without a disclaimer,567,4
21508860465,International Center for Journalists,These ads ran without a disclaimer,567,1
100117556048980,newworldreformer,These ads ran without a disclaimer,567,2
995364323853916,Lighthouse Media,These ads ran without a disclaimer,567,3
105401362444586,America First News,These ads ran without a disclaimer,567,1
101054365776547,Charming Changzhou,These ads ran without a disclaimer,567,4
174740957989337,Baqir taqvi,These ads ran without a disclaimer,567,1
108779378799807,Magic1420-04,These ads ran without a disclaimer,567,1
111842871658651,Mian Abdul Rauf Advocate,These ads ran without a disclaimer,567,1
49496547500,Rehan Allahwala,These ads ran without a disclaimer,567,2
103083396061993,KK-63,These ads ran without a disclaimer,567,6
113335077928390,Green China,These ads ran without a disclaimer,567,1
101493902773017,SPIC-Turkey,These ads ran without a disclaimer,567,4
101908422753636,California005,These ads ran without a disclaimer,567,1
116678901301616,PTI Fans Club,These ads ran without a disclaimer,567,2
104158032463312,923_bt,These ads ran without a disclaimer,567,2
1860684820880112,Mina Guli,These ads ran without a disclaimer,567,4
520549718055841,Visa Track-Immigration Law Firm-,These ads ran without a disclaimer,567,1
574493653232980,Narayan Patel MLA,These ads ran without a disclaimer,567,1
443464592695498,Owl Pro Drones,These ads ran without a disclaimer,567,1
100805286125784,Justice For Liaquat Ali,These ads ran without a disclaimer,567,2
678319215527614,"Hey DC, Let's ZUMBA with Shaadi",These ads ran without a disclaimer,567,1
108516184897589,IV Capital,These ads ran without a disclaimer,567,1
109558851991088,Mazhawang01,These ads ran without a disclaimer,567,2
112902533807251,Ministério Elohim Adonai - Apóstolo Cláudio Silva,These ads ran without a disclaimer,567,3
105769005779241,Gfg,These ads ran without a disclaimer,567,2
112453001737229,Pakistan 1,These ads ran without a disclaimer,567,1
104929039128172,Hoshi Kem Trẻ Hóa Làn Da - Xóa Nám Tàn Nhang,These ads ran without a disclaimer,564,19
199573073387329,Behbud Association Karachi,These ads ran without a disclaimer,564,1
102310986015783,Waqar Ahmed,These ads ran without a disclaimer,564,2
104999902237117,muzi_112,These ads ran without a disclaimer,564,1
253267284725726,Haqeeqat Pakistan,These ads ran without a disclaimer,561,1
627119327914299,Ashok IT,These ads ran without a disclaimer,560,1
105525541923008,Voice of Punjab Gujranwala,These ads ran without a disclaimer,559,1
114196258281606,Syed Ali Sarwar Gillani,These ads ran without a disclaimer,558,1
101100028518102,Zain Arfan GraPhics & Media Cell,These ads ran without a disclaimer,557,3
113401698346055,Rana Javed Khan,These ads ran without a disclaimer,556,2
114136934515795,mirmustafathaheemofficial,These ads ran without a disclaimer,555,1
107545521099644,Ma shaa Allah Matab,These ads ran without a disclaimer,554,1
146822255731958,Fast Travel Games,These ads ran without a disclaimer,554,1
114978670833586,Faizan Khan Nazim,These ads ran without a disclaimer,552,3
841083336031049,PACES I Consultants,These ads ran without a disclaimer,549,1
277147422824855,Musa Habib Raja,These ads ran without a disclaimer,549,2
1164694603562682,FastTony.es,These ads ran without a disclaimer,545,2
104622012176590,Baba Maseh,These ads ran without a disclaimer,545,1
358982878300106,Kalekim International,These ads ran without a disclaimer,544,2
