Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
430941033954606,LIXIN CEO Center - 利鑫ceo中心,These ads ran without a disclaimer,≤100,1
184586518283135,Child Helpline Cambodia,These ads ran without a disclaimer,≤100,1
816294051849329,Magda Chelly Cybersecurity Expert & Accidental Hacker,These ads ran without a disclaimer,≤100,1
222957571664804,StudentHub,These ads ran without a disclaimer,≤100,1
101486744796566,filthyelchivo,These ads ran without a disclaimer,≤100,1
184586518283135,Child Helpline Cambodia,These ads ran without a disclaimer,≤100,1
102769508276166,Kinhouse Studio,These ads ran without a disclaimer,≤100,1
104800198022562,art_by_l.e.o.n,These ads ran without a disclaimer,≤100,1
149396045121093,APEC - Asia-Pacific Economic Cooperation,These ads ran without a disclaimer,≤100,2
112535007141216,"Football is My Drug, Barcelona is My Dealer",These ads ran without a disclaimer,≤100,2
215043468835703,Islam Channel,These ads ran without a disclaimer,≤100,2
118629023373484,Dynamicart Museum,These ads ran without a disclaimer,≤100,1
112851043912733,irannamah,These ads ran without a disclaimer,≤100,1
112072113787802,janique_official,These ads ran without a disclaimer,≤100,4
101162698974737,Rickspal-home,These ads ran without a disclaimer,≤100,1
103128059291677,Saaraba,These ads ran without a disclaimer,≤100,2
119324734165,YourLifeCom,These ads ran without a disclaimer,≤100,3
105932064984220,広島県 - News Break,These ads ran without a disclaimer,≤100,1
105022575846560,Magic1674-01,These ads ran without a disclaimer,≤100,1
1725770907744175,Dr Naomi Skin,These ads ran without a disclaimer,≤100,1
789394817776187,This is Hunan,These ads ran without a disclaimer,≤100,2
660945477854475,sakiki.comics,These ads ran without a disclaimer,≤100,1
109352531329474,alexcbiancabettina,These ads ran without a disclaimer,≤100,1
290414511589172,Terapeuta Amanda Rodrigues,These ads ran without a disclaimer,≤100,1
302336176471249,FishWorld,These ads ran without a disclaimer,≤100,1
1573211726253717,Celebrando a Negritude,These ads ran without a disclaimer,≤100,1
301102523291783,"Журнал ""Центр Азии""",These ads ran without a disclaimer,≤100,1
376224865747238,Servier,These ads ran without a disclaimer,≤100,1
161789877175634,T&F STEM,These ads ran without a disclaimer,≤100,4
146685368715836,ILLARIA,These ads ran without a disclaimer,≤100,1
340603453067332,Renesas Electronics,These ads ran without a disclaimer,≤100,1
104289288605830,Brothers4Change,These ads ran without a disclaimer,≤100,1
109999037903727,石川県 - News Break,These ads ran without a disclaimer,≤100,1
101366692546244,Green Solutions,These ads ran without a disclaimer,≤100,1
101805888827053,Photography Weekly,These ads ran without a disclaimer,≤100,2
103871962669862,2023 VMX 30.,These ads ran without a disclaimer,≤100,1
1476492509307008,台灣噶千佛學會 Taiwan Garchen Dharma Institute,These ads ran without a disclaimer,≤100,1
694451320705357,DREAM SHAPERS FOUNDATION,These ads ran without a disclaimer,≤100,1
105296311539797,sooniethemiddlechild,These ads ran without a disclaimer,≤100,1
1798991407092031,Carol Pimentel,These ads ran without a disclaimer,≤100,1
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100,5
1393235087653334,Enilorac photography,These ads ran without a disclaimer,≤100,1
184703524919628,Marc O'Polo,These ads ran without a disclaimer,≤100,1
214697158909990,Huawei Digital Power,These ads ran without a disclaimer,≤100,1
365141620887556,The Secret Life of Skin,These ads ran without a disclaimer,≤100,1
112276353756750,michbich,These ads ran without a disclaimer,≤100,1
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100,1
649695675164239,Hakki Pilke - Official,These ads ran without a disclaimer,≤100,1
104034401680471,Danielkabutik.pl,These ads ran without a disclaimer,≤100,1
106893155351604,jennyporrata,These ads ran without a disclaimer,≤100,1
298603264417669,Sang Pencerah,These ads ran without a disclaimer,≤100,1
100538998934941,China Merchants Group,These ads ran without a disclaimer,≤100,4
393394277363463,"World, Help Ukraine",These ads ran without a disclaimer,≤100,1
1675360659149686,University of Aberdeen School of Geosciences,These ads ran without a disclaimer,≤100,1
185999151456481,Somatic Experiencing International,These ads ran without a disclaimer,≤100,2
655968144447608,Global Agribusiness Forum,These ads ran without a disclaimer,≤100,1
102323148252757,الشاعر محمود العيسى,These ads ran without a disclaimer,≤100,1
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,7
127986520557288,多維新聞,These ads ran without a disclaimer,≤100,8
102634011548314,calligraphic.drawing.by.amir,These ads ran without a disclaimer,≤100,1
1937962696462346,Ingleside Church Norfolk VA,These ads ran without a disclaimer,≤100,1
100777902288221,tamaraydemiir,These ads ran without a disclaimer,≤100,1
1605453843036151,Ye Community,These ads ran without a disclaimer,≤100,1
101053788414705,Abdul Rehman: The Skill Developer,These ads ran without a disclaimer,≤100,1
127346097343715,Saving Moses,These ads ran without a disclaimer,≤100,2
288345971276630,Susan Hyatt,These ads ran without a disclaimer,≤100,1
173394136045840,Conor MacNeill - Travel & Landscape Photographer,These ads ran without a disclaimer,≤100,1
267046486680260,Dubai Electricity and Water Authority - DEWA,These ads ran without a disclaimer,≤100,1
102075811887387,Chocolate.com - Images,These ads ran without a disclaimer,≤100,4
104897938808767,el_miche_michelin,These ads ran without a disclaimer,≤100,1
101425638346050,Demolition Amore,These ads ran without a disclaimer,≤100,5
109787027988157,Meu Jeitinho Doug.Albert,These ads ran without a disclaimer,≤100,1
100592088904066,Traveler Dreams Sunshine,These ads ran without a disclaimer,≤100,1
241842654006,Volleyball World,These ads ran without a disclaimer,≤100,1
108668965172534,Hyper Modernity,These ads ran without a disclaimer,≤100,2
286864718071493,Norrixx Records,These ads ran without a disclaimer,≤100,1
112783853798826,mojotheghost,These ads ran without a disclaimer,≤100,1
100716088784185,Every Day Monkey Glamour,These ads ran without a disclaimer,≤100,1
410959622322841,Asia for Animals Coalition,These ads ran without a disclaimer,≤100,1
105447018574583,Merryior,These ads ran without a disclaimer,≤100,1
102955945314604,Wanderlust with Sylvia,These ads ran without a disclaimer,≤100,1
103023169261614,Expo Health Tourism,These ads ran without a disclaimer,≤100,1
70343649637,RSA Conference,These ads ran without a disclaimer,≤100,1
106125474475801,Advance NZ / NZPP,These ads ran without a disclaimer,≤100,1
115905677764391,Tes Reading,These ads ran without a disclaimer,≤100,1
393177851247383,KBOPS,These ads ran without a disclaimer,≤100,1
625126160880224,Canada's Music Incubator,These ads ran without a disclaimer,≤100,1
102949871297635,The Print Street,These ads ran without a disclaimer,≤100,1
581812981838021,湖南卫视 芒果TV,These ads ran without a disclaimer,≤100,2
108381371386747,Health Magazine,These ads ran without a disclaimer,≤100,3
105194721458843,munguntalst.mn,These ads ran without a disclaimer,≤100,1
103472691014626,El Salvador Coffee,These ads ran without a disclaimer,≤100,1
2213193252080991,WATCH IT,These ads ran without a disclaimer,≤100,2
102316661152166,ZE Technology,These ads ran without a disclaimer,≤100,1
100335755657507,Virtue Map,These ads ran without a disclaimer,≤100,1
336510653062915,Canvas People-Power,These ads ran without a disclaimer,≤100,1
349137825169802,ဂျိုးကျော် - JOE Kyaw,These ads ran without a disclaimer,≤100,2
297115847031767,Get Deen,These ads ran without a disclaimer,≤100,1
105259147808764,Mì Nhật Miễn Phí,These ads ran without a disclaimer,≤100,1
2157209090987723,Jose Assima,These ads ran without a disclaimer,≤100,1
104808795384176,Photo PIP Camera2,These ads ran without a disclaimer,≤100,1
213755342685261,CLED,These ads ran without a disclaimer,≤100,1
107474540846384,aquarelistameire,These ads ran without a disclaimer,≤100,2
621668134518008,Global March for Elephants and Rhinos,These ads ran without a disclaimer,≤100,1
111622410196045,State of Youth,These ads ran without a disclaimer,≤100,6
109263998400998,Pik Stories,These ads ran without a disclaimer,≤100,1
109952177984955,akipekkasinikoski,These ads ran without a disclaimer,≤100,1
258211817538680,Emerald Publishing,These ads ran without a disclaimer,≤100,1
106857721039585,Spotlight,These ads ran without a disclaimer,≤100,1
699509930071708,A Girl About Design,These ads ran without a disclaimer,≤100,2
102643718142195,GoodAccess,These ads ran without a disclaimer,≤100,1
145992756213875,Gaya by Garnazelle,These ads ran without a disclaimer,≤100,1
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100,2
106501635165249,Silva Santos,These ads ran without a disclaimer,≤100,6
109435827644411,Pixelcut,These ads ran without a disclaimer,≤100,8
101782866045184,History Buff,These ads ran without a disclaimer,≤100,3
103039288098913,dr_v_mbchb,These ads ran without a disclaimer,≤100,1
101709112541673,Yom Stories,These ads ran without a disclaimer,≤100,1
1184644891706328,Unsustainable,These ads ran without a disclaimer,≤100,1
104142782419349,Manifeste Abundância,These ads ran without a disclaimer,≤100,4
234472245021,Manning Publications,These ads ran without a disclaimer,≤100,1
304781706219828,Seb Wildblood,These ads ran without a disclaimer,≤100,1
2534205936598994,Slots Casino Zoo,These ads ran without a disclaimer,≤100,1
110175461161204,Green Sailing Greece,These ads ran without a disclaimer,≤100,1
103565898604283,Plus One,These ads ran without a disclaimer,≤100,1
588196434898757,Ashlee Fay,These ads ran without a disclaimer,≤100,1
104965738206665,Samsung Display Global,These ads ran without a disclaimer,≤100,2
205093963028353,Collision Conf,These ads ran without a disclaimer,≤100,1
743138162511061,Speak,These ads ran without a disclaimer,≤100,1
1521758198086203,UNDP in Nigeria,These ads ran without a disclaimer,≤100,1
108488850632252,Project Zacchaeus,These ads ran without a disclaimer,≤100,1
259072304498407,Peace and Joy,These ads ran without a disclaimer,≤100,1
110345691542337,artbywtn,These ads ran without a disclaimer,≤100,1
109741104795977,Raisewise,These ads ran without a disclaimer,≤100,1
1542129772510765,Taiwan in Atlanta 駐亞特蘭大台北經濟文化辦事處,These ads ran without a disclaimer,≤100,2
192609620649,The University of Chicago,These ads ran without a disclaimer,≤100,1
101971649108245,SOFARSOLAR,These ads ran without a disclaimer,≤100,2
1991495041106641,Teaching English with Cambridge,These ads ran without a disclaimer,≤100,2
104983701600156,Amanda Yin,These ads ran without a disclaimer,≤100,1
107880310649544,Fachat-and-1,These ads ran without a disclaimer,≤100,1
482333168785544,RHITA,These ads ran without a disclaimer,≤100,1
104571188687767,Chill Read,These ads ran without a disclaimer,≤100,1
110445325180532,Mark Holliday,These ads ran without a disclaimer,≤100,1
112841511671383,Save Global Wildlife,These ads ran without a disclaimer,≤100,1
131185166891535,TSR Hockey/Lacrosse,These ads ran without a disclaimer,≤100,10
382960448846883,Umair Shaikh,These ads ran without a disclaimer,≤100,2
108645660810152,j.g.horse,These ads ran without a disclaimer,≤100,1
104351457872363,Homero y Bart,These ads ran without a disclaimer,≤100,1
197880951799,Deutsche Bank Careers,These ads ran without a disclaimer,≤100,3
265312790496939,OSP Wola Prażmowska,These ads ran without a disclaimer,≤100,1
105345178159214,Legendary CEO,These ads ran without a disclaimer,≤100,1
446204385418217,"Газета ""Жэньминь Жибао"" Онлайн",These ads ran without a disclaimer,≤100,1
112173785152601,Bee Viable,These ads ran without a disclaimer,≤100,1
536127276416291,Artifact,These ads ran without a disclaimer,≤100,2
2079991985390610,Vusal abdullayev,These ads ran without a disclaimer,≤100,1
105815715177875,in__nox,These ads ran without a disclaimer,≤100,1
280772485406867,株式会社K2.dance-soul 【ダンススクール/カルチャースクール】,These ads ran without a disclaimer,≤100,1
722256984867966,Raytheon Missiles & Defense,These ads ran without a disclaimer,≤100,2
105538155505026,Smart doc,These ads ran without a disclaimer,≤100,1
101352349135054,Vernon Bateman,These ads ran without a disclaimer,≤100,2
264003966989349,Boo2Bullying,These ads ran without a disclaimer,≤100,1
36012353870,Mousse,These ads ran without a disclaimer,≤100,1
110068431682623,TrendExposed,These ads ran without a disclaimer,≤100,1
103607805301892,Living Fashion,These ads ran without a disclaimer,≤100,2
103754538589253,77_apes,These ads ran without a disclaimer,≤100,1
200990963441531,Boredom Therapy,These ads ran without a disclaimer,≤100,3
