Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
156368094230487,LE FONDÉ,These ads ran without a disclaimer,1231,1
133497463390598,Telugu Filmnagar,These ads ran without a disclaimer,1229,2
333336926758693,VXE Creative Studio,These ads ran without a disclaimer,1206,1
109040303829774,Nawa4u Tv,These ads ran without a disclaimer,1149,1
155348824983557,Lic. Cristel Analy Fabris,These ads ran without a disclaimer,1100,1
104885924524421,MundoSur,These ads ran without a disclaimer,1100,1
265345800469382,Hyundai Motor Group,These ads ran without a disclaimer,1090,1
198398326957053,Shree Krishnayan Desi Gauraksha Avam Golokdham Sewa Samiti,These ads ran without a disclaimer,1050,2
1661980207382407,Princess Pat Akpabio,These ads ran without a disclaimer,992,2
333426070147135,Benny Kuriakose Associates,These ads ran without a disclaimer,989,2
105032392269188,बागेश्वर धाम सरकार छिंदवाड़ा मध्य प्रदेश शिष्य मंडल,These ads ran without a disclaimer,958,1
147232991936,The Nation Thailand,These ads ran without a disclaimer,952,1
107872505295606,Eynulla Fatullayev,These ads ran without a disclaimer,915,1
109150544704580,Lincoln Corners Pakistan,These ads ran without a disclaimer,898,3
103390494439121,Podcast Domovina,These ads ran without a disclaimer,866,1
102592541568334,Consciencia Cabra,These ads ran without a disclaimer,825,1
426740360751540,CLATE,These ads ran without a disclaimer,825,1
109452985104987,Officialjombo1,These ads ran without a disclaimer,741,2
74499138804,GS,These ads ran without a disclaimer,678,2
233826257775,ComputerTrends,These ads ran without a disclaimer,678,5
262113760517988,Kick Out Malaria,These ads ran without a disclaimer,660,1
147617885091272,Sana khan,These ads ran without a disclaimer,659,1
1418847414842462,Asia Youth International MUN,These ads ran without a disclaimer,550,2
743110825870303,PropertyGuru Asia Real Estate Summit,These ads ran without a disclaimer,543,1
117414844703213,برنامج القناع,These ads ran without a disclaimer,534,1
102094932520949,Tu Guia Migratoria Chile,These ads ran without a disclaimer,531,1
104757109108151,CasaMama Quilla,These ads ran without a disclaimer,528,1
103789762224168,Xender emmanuel the  Internet Analyst,These ads ran without a disclaimer,506,1
132695819933215,World travel adventurer,These ads ran without a disclaimer,475,1
105898939096628,Domani Media,These ads ran without a disclaimer,376,1
108129539031754,Gestion Salud,These ads ran without a disclaimer,362,1
113894455015146,Kimo Kimo Abdo,These ads ran without a disclaimer,312,1
110422018472252,Kaeser Talk,These ads ran without a disclaimer,275,1
1580814338855181,Great American Patriots,These ads ran without a disclaimer,275,1
284001388441902,The Frustrated Engineer,These ads ran without a disclaimer,270,1
327706557917992,Accedu,These ads ran without a disclaimer,265,1
1556009104670971,SimpliRoute,These ads ran without a disclaimer,265,2
100994765608411,INN WORD Revival Now,These ads ran without a disclaimer,243,2
223476244185939,Full HD,These ads ran without a disclaimer,198,3
1183197131713150,에쓰-오일,These ads ran without a disclaimer,182,2
223745337716768,KOREAZ,These ads ran without a disclaimer,182,2
102938748936839,ram.rihan,These ads ran without a disclaimer,182,1
114999433380568,Sydani Group,These ads ran without a disclaimer,165,1
430258463820053,International School of Ministry with Pastor Chris,These ads ran without a disclaimer,165,1
101793152648946,kingchigreat,These ads ran without a disclaimer,165,1
110780698430373,Photo Maker,These ads ran without a disclaimer,150,1
146642329371798,Goher Iqbal Punn - Fully Funded Scholarships & Informational Content,These ads ran without a disclaimer,145,1
107290162152768,Movies 96,These ads ran without a disclaimer,128,1
108497452180084,Azzuria Indonesia,These ads ran without a disclaimer,122,1
103621869176207,Angela Romero - La Revolución del Amor,These ads ran without a disclaimer,121,1
115191378595924,Marçal Filho,These ads ran without a disclaimer,118,1
102234342774882,ناس أونلاين,These ads ran without a disclaimer,104,2
109157127557657,Aladdin Fahmy,These ads ran without a disclaimer,104,1
221890941000581,Royora Fashion,These ads ran without a disclaimer,≤100,1
108517825236374,Flyingdove Empowerment,These ads ran without a disclaimer,≤100,1
131447834134325,Sincronízate,These ads ran without a disclaimer,≤100,1
238044912896496,HISTORY,These ads ran without a disclaimer,≤100,1
164178873440175,Family Circle,These ads ran without a disclaimer,≤100,2
107444342282249,Dog Rescue Foundation,These ads ran without a disclaimer,≤100,1
102093452719474,Tes005,These ads ran without a disclaimer,≤100,3
101874271902966,Cj Smart Luyah,These ads ran without a disclaimer,≤100,1
226601584819853,"Powerjet Plastic Machinery Co., LTD",These ads ran without a disclaimer,≤100,1
106097385150744,Money Wiz,These ads ran without a disclaimer,≤100,1
342440449490697,Ceres Policy Research,These ads ran without a disclaimer,≤100,1
102690945081743,𝗞𝗔𝗬 ∙ 𝗟𝗔 𝗙𝗢𝗢𝗗 𝗕𝗟𝗢𝗚𝗚𝗘𝗥,These ads ran without a disclaimer,≤100,1
820262131363591,Arabi21 - عربي21,These ads ran without a disclaimer,≤100,1
104467199427723,Fantastic Adventure House,These ads ran without a disclaimer,≤100,1
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100,1
100726651603933,สอบ ภาค ก.,These ads ran without a disclaimer,≤100,1
112334190121764,"Fight Racism, Fight Imperialism: UEA",These ads ran without a disclaimer,≤100,4
106803408804138,House Of Fun,These ads ran without a disclaimer,≤100,8
105433098937696,Fun Magazine Club,These ads ran without a disclaimer,≤100,1
112668928379774,Bonjour-31,These ads ran without a disclaimer,≤100,1
111302727727329,"Science, Space & Technology",These ads ran without a disclaimer,≤100,1
108220938828368,Jo-86,These ads ran without a disclaimer,≤100,1
1570967143115767,Faith In His Blood . Org,These ads ran without a disclaimer,≤100,1
110181615159111,Rothage Diana,These ads ran without a disclaimer,≤100,4
131952530009417,乾淨世界,These ads ran without a disclaimer,≤100,2
102076779340203,LjlD1010923B,These ads ran without a disclaimer,≤100,1
108834405359108,Language Learning and Speaking,These ads ran without a disclaimer,≤100,1
1084181151640163,Deli,These ads ran without a disclaimer,≤100,1
111390488120052,Holcomb Energy Systems,These ads ran without a disclaimer,≤100,1
102240822781031,aboriginalwarfare,These ads ran without a disclaimer,≤100,1
1244297295663794,שלמה נאמן - Shlomo Neeman,These ads ran without a disclaimer,≤100,1
269693083965876,Capelli e Piu LLc.,These ads ran without a disclaimer,≤100,2
113183684994430,Trois-03,These ads ran without a disclaimer,≤100,1
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100,1
240247849365430,Schindler,These ads ran without a disclaimer,≤100,1
267410650127820,NRD Companies,These ads ran without a disclaimer,≤100,2
160442560484828,Abg.Carla Arquiades Carvajal,These ads ran without a disclaimer,≤100,1
132691419928632,Mahmoud Cherif,These ads ran without a disclaimer,≤100,1
105180522494728,Oil Era,These ads ran without a disclaimer,≤100,1
107349943995042,Aier Global Vision Care Management Co,These ads ran without a disclaimer,≤100,1
100256549622833,Jorge Neri,These ads ran without a disclaimer,≤100,1
108668965172534,Hyper Modernity,These ads ran without a disclaimer,≤100,4
105920735675544,Li From CGN,These ads ran without a disclaimer,≤100,1
104953585732597,Creative Mind States School,These ads ran without a disclaimer,≤100,1
220898724599599,Ação da Cidadania,These ads ran without a disclaimer,≤100,3
101080995465721,The Banker,These ads ran without a disclaimer,≤100,1
343786409509707,The East Gate,These ads ran without a disclaimer,≤100,3
112423471924014,Den Jyske Podcast,These ads ran without a disclaimer,≤100,1
123093917546136,TERA-Award,These ads ran without a disclaimer,≤100,2
106491774711765,Forever Anchored Ministries,These ads ran without a disclaimer,≤100,1
107934262231569,Musica con M de Mujer,These ads ran without a disclaimer,≤100,1
104368422598347,Translate Space,These ads ran without a disclaimer,≤100,3
154303191887041,Big Global Travel,These ads ran without a disclaimer,≤100,1
559984527424251,Visit Shaanxi,These ads ran without a disclaimer,≤100,1
524386044429354,The Lesson,These ads ran without a disclaimer,≤100,1
110849608511677,Mississippi005,These ads ran without a disclaimer,≤100,1
1297262943720616,Fuqing China,These ads ran without a disclaimer,≤100,1
1489805271325213,Tsinghua University,These ads ran without a disclaimer,≤100,1
160284210649529,Bow Seat Ocean Awareness Programs,These ads ran without a disclaimer,≤100,1
104639814443059,The Daddest,These ads ran without a disclaimer,≤100,3
402374586906969,DKT WomanCare Global,These ads ran without a disclaimer,≤100,1
110898415003714,Programme Solaire Français,These ads ran without a disclaimer,≤100,1
101207769235713,Zucami Poultry Equipment - International,These ads ran without a disclaimer,≤100,1
342871448907911,American Apostle,These ads ran without a disclaimer,≤100,1
103357589359693,Old World Theology,These ads ran without a disclaimer,≤100,1
1485905921628132,Bali Body,These ads ran without a disclaimer,≤100,1
105311938353424,Trading Legend รวยรวยรวย - 37Games,These ads ran without a disclaimer,≤100,3
615754368583712,Jesus Angarita,These ads ran without a disclaimer,≤100,1
743133662463199,"Higer Bus Co., Ltd.",These ads ran without a disclaimer,≤100,1
0,Instagram User 5504492810,These ads ran without a disclaimer,≤100,1
105786847820214,_dlk_,These ads ran without a disclaimer,≤100,1
100409021328841,Hayber Farias,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
104620087582650,jorgedylan.oficial,These ads ran without a disclaimer,≤100,1
145301255772,Global Alliance for Incinerator Alternatives (GAIA),These ads ran without a disclaimer,≤100,1
114456158257009,Betershe,These ads ran without a disclaimer,≤100,3
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,1
106716758877874,rifa_dr_jgh,These ads ran without a disclaimer,≤100,1
103554674477173,World Engineering Day,These ads ran without a disclaimer,≤100,1
102655988684441,Your New Favorite Crowdfunding Projects,These ads ran without a disclaimer,≤100,7
293931903794896,Coach Alex Quintero,These ads ran without a disclaimer,≤100,2
0,Instagram User 291641991,These ads ran without a disclaimer,≤100,1
107753778699569,juanherreramarchan,These ads ran without a disclaimer,≤100,1
730460987154021,PostFun,These ads ran without a disclaimer,≤100,1
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100,1
116395338222661,Deadly Details,These ads ran without a disclaimer,≤100,1
103226118306493,World Film Festival in Cannes,These ads ran without a disclaimer,≤100,3
103064732371232,Future for Ukraine,These ads ran without a disclaimer,≤100,1
600406573327244,中国新闻社,These ads ran without a disclaimer,≤100,2
326369831501945,Atresplayer Internacional,These ads ran without a disclaimer,≤100,1
157320914139334,Real exclusive video 004,These ads ran without a disclaimer,≤100,1
634243403283076,House of Houston,These ads ran without a disclaimer,≤100,1
103937342547263,Texas003,These ads ran without a disclaimer,≤100,1
100950435139922,Kommo Español,These ads ran without a disclaimer,≤100,1
102452782623476,Funny Ent,These ads ran without a disclaimer,≤100,3
101393026377258,Dany Cosmo,These ads ran without a disclaimer,≤100,2
104125229243666,Bonjour-35,These ads ran without a disclaimer,≤100,1
231388256876432,ISQua - The International Society for Quality in Health Care,These ads ran without a disclaimer,≤100,1
106794077936083,Epic Feed,These ads ran without a disclaimer,≤100,2
107209068619151,Știrile Pe Care Nu Le Vezi La TV,These ads ran without a disclaimer,≤100,1
109363168231503,Broadway Flower,These ads ran without a disclaimer,≤100,3
140000202534274,Hallo-YYDS,These ads ran without a disclaimer,≤100,1
112486871102880,A. Eberle GmbH & Co. KG,These ads ran without a disclaimer,≤100,1
1789920371248076,Baz-Art,These ads ran without a disclaimer,≤100,1
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,7
341166472895187,The Law Offices of John S. Eliasik,These ads ran without a disclaimer,≤100,1
160783801262497,Bdjdkxbxj,These ads ran without a disclaimer,≤100,1
0,Instagram User 3807150855,These ads ran without a disclaimer,≤100,1
110860208488382,Mark Edward Weston,These ads ran without a disclaimer,≤100,2
125540182400469,The Daily Resource,These ads ran without a disclaimer,≤100,2
101929466153082,Vmp-zz-18,These ads ran without a disclaimer,≤100,1
101445002737329,920_Tb,These ads ran without a disclaimer,≤100,1
158838894166016,科學人,These ads ran without a disclaimer,≤100,2
102217977859164,LIME - Виртуал оператор,These ads ran without a disclaimer,≤100,1
