Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
200838200308940,Sunna Files Website - Global Edition,These ads ran without a disclaimer,≤100,1
112240047726713,Silk Maison,These ads ran without a disclaimer,≤100,7
102725982838517,Day Magazine Tab,These ads ran without a disclaimer,≤100,2
60865633726,Love Justice International,These ads ran without a disclaimer,≤100,1
971722152871838,Impact Mapper,These ads ran without a disclaimer,≤100,1
0,Instagram User 6044442733,These ads ran without a disclaimer,≤100,1
103583955836259,Tout sur l'Afrique,These ads ran without a disclaimer,≤100,1
100690255847949,Global Economic Ideas Festival,These ads ran without a disclaimer,≤100,1
380579042284096,Mercia-Viola,These ads ran without a disclaimer,≤100,1
106772896045570,AIWT - RTO Code 51174,These ads ran without a disclaimer,≤100,1
1193690844094654,Journal des Français à l'étranger,These ads ran without a disclaimer,≤100,2
111014922285371,Transparency International,These ads ran without a disclaimer,≤100,1
112010641996070,2nd Gen Afro,These ads ran without a disclaimer,≤100,1
1670624069823718,Naughty Got Jokes - Bahamian King Of Comedy,These ads ran without a disclaimer,≤100,1
100556106171382,Life's rhythm,These ads ran without a disclaimer,≤100,2
108783691045902,Rant World,These ads ran without a disclaimer,≤100,1
0,Instagram User 451509327,These ads ran without a disclaimer,≤100,1
171555046249426,Safe-Child Advocacy,These ads ran without a disclaimer,≤100,1
100458646310570,The Science of Entertainment,These ads ran without a disclaimer,≤100,1
106262850889006,Majestic Inner Mongolia,These ads ran without a disclaimer,≤100,1
102280419394222,Money Me,These ads ran without a disclaimer,≤100,1
104879282030427,myfigenofficial.art,These ads ran without a disclaimer,≤100,1
144072035778,Четири лапи,These ads ran without a disclaimer,≤100,1
100343701494343,bens_mantras,These ads ran without a disclaimer,≤100,1
524162390952510,The Elect Band,These ads ran without a disclaimer,≤100,1
596058467156850,Ethan & Dalia Shkedy - Our Autism Journey,These ads ran without a disclaimer,≤100,1
168914843124105,Online Shopping 23,These ads ran without a disclaimer,≤100,1
106160288449540,Tilray Investor Relations - TLRY,These ads ran without a disclaimer,≤100,1
101414348335065,nailed.it.moe,These ads ran without a disclaimer,≤100,1
142671745927178,Jarid Root,These ads ran without a disclaimer,≤100,2
1689132724682504,MMAWT legacy initiative,These ads ran without a disclaimer,≤100,2
106524835147331,Marshall Brown Photography,These ads ran without a disclaimer,≤100,1
114037815086076,MVVBB,These ads ran without a disclaimer,≤100,1
110474435032875,Combat Archives,These ads ran without a disclaimer,≤100,1
348531276233537,Koala Mag,These ads ran without a disclaimer,≤100,2
103998062327189,Africa Prosperity Network,These ads ran without a disclaimer,≤100,3
102093452719474,Tes005,These ads ran without a disclaimer,≤100,2
439893399708102,Henry,These ads ran without a disclaimer,≤100,1
107150045093978,Jerry Lubala,These ads ran without a disclaimer,≤100,1
297318053472698,D5a7w67e4d,These ads ran without a disclaimer,≤100,1
984203991753488,Research Outreach,These ads ran without a disclaimer,≤100,3
2061561920624160,Tienda Peluches - Peluchea,These ads ran without a disclaimer,≤100,1
129383846728923,surrealcandy,These ads ran without a disclaimer,≤100,1
105186365579238,Fatima BEYINA-MOUSSA,These ads ran without a disclaimer,≤100,1
100464456215751,BGame,These ads ran without a disclaimer,≤100,1
115876737768237,Cas Stories,These ads ran without a disclaimer,≤100,1
101270308281224,zim_social,These ads ran without a disclaimer,≤100,1
184534684745255,Association Fatimatou ZAHRA-as,These ads ran without a disclaimer,≤100,1
310080385823280,Иммигрант Инвест,These ads ran without a disclaimer,≤100,1
131793653512148,Diario La Prensa,These ads ran without a disclaimer,≤100,1
110903593915200,Kerala Pravasi Association - KPA,These ads ran without a disclaimer,≤100,1
105337649316543,EPX-yzx21-7.26,These ads ran without a disclaimer,≤100,1
109532181885280,Door To Door Travel - US,These ads ran without a disclaimer,≤100,1
101544558606811,stevania_music_ministries,These ads ran without a disclaimer,≤100,1
105406617808846,Dr. Matthew Fogg,These ads ran without a disclaimer,≤100,1
114030041709669,tamer_tarchichi,These ads ran without a disclaimer,≤100,1
698081736957504,Cooking by nora,These ads ran without a disclaimer,≤100,1
105030211160908,snehasuman9119,These ads ran without a disclaimer,≤100,1
1614591215511162,Verbier Art Summit,These ads ran without a disclaimer,≤100,2
109564038690858,Kiki115609,These ads ran without a disclaimer,≤100,1
109245524036950,Wisła i Jangcy,These ads ran without a disclaimer,≤100,1
479056685476395,T1International,These ads ran without a disclaimer,≤100,1
119399054454563,andylubaya_official,These ads ran without a disclaimer,≤100,1
208194640076509,Kialo Edu,These ads ran without a disclaimer,≤100,1
106020571678882,Every Day Koala Sneakers,These ads ran without a disclaimer,≤100,1
101931716084815,Drake002,These ads ran without a disclaimer,≤100,1
1984358635175283,Storytime Reddit,These ads ran without a disclaimer,≤100,1
164344273749233,Envertiz Consultancy,These ads ran without a disclaimer,≤100,1
313807031993827,The Amar Chitra Katha Studio,These ads ran without a disclaimer,≤100,1
1639873196261458,Stanford Energy,These ads ran without a disclaimer,≤100,1
191348047686748,Guaranteed Prosperity,These ads ran without a disclaimer,≤100,1
111671597196416,kohsangwoo,These ads ran without a disclaimer,≤100,1
107364508864939,Malong001,These ads ran without a disclaimer,≤100,1
127324190289184,Cvx-gl-025,These ads ran without a disclaimer,≤100,1
126990210505378,tim.reports,These ads ran without a disclaimer,≤100,1
104289288605830,Brothers4Change,These ads ran without a disclaimer,≤100,1
6756153498,Mike Bloomberg,These ads ran without a disclaimer,≤100,2
161258541111737,StayAwake,These ads ran without a disclaimer,≤100,1
11055104471,ONE,These ads ran without a disclaimer,≤100,1
103203742445632,Amos Healthcare,These ads ran without a disclaimer,≤100,1
111552548514294,Mc01-18,These ads ran without a disclaimer,≤100,1
1826468380771273,School for The Great Turning,These ads ran without a disclaimer,≤100,1
102424291750700,Conscious Congolese,These ads ran without a disclaimer,≤100,1
296145054290,Une semaine dans le monde - France 24,These ads ran without a disclaimer,≤100,1
119143771080055,Ava-20,These ads ran without a disclaimer,≤100,1
649241958441407,Akademia Budownictwa Zeroemisyjnego,These ads ran without a disclaimer,≤100,1
102446789142201,Project Salama,These ads ran without a disclaimer,≤100,2
100628352411791,ובהם נהגה,These ads ran without a disclaimer,≤100,1
115553719814091,ippanimperator,These ads ran without a disclaimer,≤100,1
101821142297743,Thetechnodrom entertainment,These ads ran without a disclaimer,≤100,3
227612007359801,Liebherr Maritime Cranes,These ads ran without a disclaimer,≤100,1
108461142297594,Fondation Dieudonné Mukambile FO.D.M,These ads ran without a disclaimer,≤100,1
155772124463402,Travel + Leisure Southeast Asia,These ads ran without a disclaimer,≤100,1
101833715788577,Mind Traveller,These ads ran without a disclaimer,≤100,2
1394789834101846,Noble Nomads GmbH,These ads ran without a disclaimer,≤100,1
102830139403510,Magic1674-03,These ads ran without a disclaimer,≤100,4
102268768202527,Bharat Lal Meena,These ads ran without a disclaimer,≤100,1
117720993475981,S&P Global Market Intelligence,These ads ran without a disclaimer,≤100,1
2017754915005611,Life with Allah,These ads ran without a disclaimer,≤100,4
105663288802733,Molilulu,These ads ran without a disclaimer,≤100,3
115238122142232,Intellectually Petty Radio,These ads ran without a disclaimer,≤100,1
100884086002279,Happy Night,These ads ran without a disclaimer,≤100,1
1155881051227404,AVIC INTL,These ads ran without a disclaimer,≤100,3
225611276077402,PGR Store,These ads ran without a disclaimer,≤100,3
427884427330834,Cafe 125 & Cook's Country Grocery Store-Topplez Corporation,These ads ran without a disclaimer,≤100,1
242929892440331,Novotel London Bridge,These ads ran without a disclaimer,≤100,1
144450262776,Great Wine Capitals Global Network,These ads ran without a disclaimer,≤100,9
729200610775322,E L B E T . B İ R . G Ü N,These ads ran without a disclaimer,≤100,1
100997395395778,CoinsPaid Media,These ads ran without a disclaimer,≤100,2
68644810672,"Liorel, Art from Israel",These ads ran without a disclaimer,≤100,1
114567731730963,Wisdom well,These ads ran without a disclaimer,≤100,2
103304035928442,IKUNa05,These ads ran without a disclaimer,≤100,1
1159565407414586,Awesome Crowdfunding Projects,These ads ran without a disclaimer,≤100,2
113940237050170,CCECC Nigeria,These ads ran without a disclaimer,≤100,3
108331158466980,Woyanay Tigray Media,These ads ran without a disclaimer,≤100,2
101132541967404,ESG Investing,These ads ran without a disclaimer,≤100,1
110050794627453,Vela,These ads ran without a disclaimer,≤100,1
107382131218396,BARBS,These ads ran without a disclaimer,≤100,2
107959464793362,chef_wellz,These ads ran without a disclaimer,≤100,1
101033665741550,The Hacks Archives,These ads ran without a disclaimer,≤100,4
111414593682088,CNPC Russian,These ads ran without a disclaimer,≤100,2
110438247551771,SHE Changes Climate,These ads ran without a disclaimer,≤100,1
109200295078532,Latter-day Saints News Hub,These ads ran without a disclaimer,≤100,3
904716169579972,Nina Keegan Ministries,These ads ran without a disclaimer,≤100,1
114184975000819,Unexplained Beasts,These ads ran without a disclaimer,≤100,2
380130412330537,Artist Saldivar del Pino,These ads ran without a disclaimer,≤100,3
109878315279212,Mania Traver 2,These ads ran without a disclaimer,≤100,1
106326665675559,Star Gather,These ads ran without a disclaimer,≤100,1
110141531772204,Wolverhampton School of Business UK,These ads ran without a disclaimer,≤100,1
109496971674598,La tour politique,These ads ran without a disclaimer,≤100,1
110175461161204,Green Sailing Greece,These ads ran without a disclaimer,≤100,1
110784141934878,Mc01-31,These ads ran without a disclaimer,≤100,1
334445814722,JJ Yosh,These ads ran without a disclaimer,≤100,1
100429692515662,Mandala Eco-Village,These ads ran without a disclaimer,≤100,1
100168528978115,It's Time to Chill,These ads ran without a disclaimer,≤100,13
527260750625393,International Organisation of Employers,These ads ran without a disclaimer,≤100,2
105116298120231,Yugto Romance,These ads ran without a disclaimer,≤100,1
218750241314454,Recommend.new,These ads ran without a disclaimer,≤100,1
110118284854899,Motor Junkie Freaks,These ads ran without a disclaimer,≤100,1
0,Instagram User 1953253461,These ads ran without a disclaimer,≤100,1
1515459968749317,CPRLive,These ads ran without a disclaimer,≤100,1
104413478771008,"Changshu, China",These ads ran without a disclaimer,≤100,1
162705830487473,Kimbangu Solo,These ads ran without a disclaimer,≤100,1
107528525561047,Frank Ocean01,These ads ran without a disclaimer,≤100,1
104305092258023,Modernizationary,These ads ran without a disclaimer,≤100,1
136543823501310,Courage Osayamen,These ads ran without a disclaimer,≤100,1
102023169453425,Lhz-06,These ads ran without a disclaimer,≤100,1
102502875933803,Royal Watch,These ads ran without a disclaimer,≤100,1
102095034867607,Jeem Noon جيم نون,These ads ran without a disclaimer,≤100,2
112237838444717,Visionary Empowerment and the Pro-Black Movement,These ads ran without a disclaimer,≤100,1
107328248643772,Z Fun,These ads ran without a disclaimer,≤100,1
79511407410,Mercedes-AMG Petronas F1 Team,These ads ran without a disclaimer,≤100,6
216650141692498,DEIDO BOY MAGAZINE,These ads ran without a disclaimer,≤100,4
101075861374947,Camara Latinoamericana Europa,These ads ran without a disclaimer,≤100,1
273623462672593,Women's Human Rights Institute - Instituto DDHH Mujeres,These ads ran without a disclaimer,≤100,1
1733294896913672,The Cherise Makubale Foundation,These ads ran without a disclaimer,≤100,1
101198565691517,Musenge J Musomali,These ads ran without a disclaimer,≤100,1
105812279207917,diplomatiqued,These ads ran without a disclaimer,≤100,1
103083396061993,KK-63,These ads ran without a disclaimer,≤100,1
102238665546683,Travel Pioneers,These ads ran without a disclaimer,≤100,1
101940434796449,wajibu_institute,These ads ran without a disclaimer,≤100,1
1056162421085650,Research Features,These ads ran without a disclaimer,≤100,3
34151833757,The European Journalism Observatory | EJO,These ads ran without a disclaimer,≤100,1
100797971699906,Alex Marketer,These ads ran without a disclaimer,≤100,1
103679225624797,Achment Gonim,These ads ran without a disclaimer,≤100,1
107555398907550,Mayekoo,These ads ran without a disclaimer,≤100,1
146853612068126,All-Energy,These ads ran without a disclaimer,≤100,2
109509391791171,Strange News,These ads ran without a disclaimer,≤100,2
114874040353751,as8cend,These ads ran without a disclaimer,≤100,1
101686349003280,Block Puzzle Game,These ads ran without a disclaimer,≤100,1
100710368803816,Modern Express 现代快报,These ads ran without a disclaimer,≤100,3
