Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
295446797213542,China.org.cn,These ads ran without a disclaimer,≤100,2
192597328320978,Acamar Institute,These ads ran without a disclaimer,≤100,1
108018914067624,Shongbad.xyz,These ads ran without a disclaimer,≤100,1
270354673171034,Ρουσσοπουλος  Νικος,These ads ran without a disclaimer,≤100,1
106871704262083,Tammy Trenholm Mentoring,These ads ran without a disclaimer,≤100,1
114030041709669,tamer_tarchichi,These ads ran without a disclaimer,≤100,1
378796415568701,Skyeng: онлайн-школа английского языка,These ads ran without a disclaimer,≤100,1
956414094412480,PaliRoots - جذور فلسطين,These ads ran without a disclaimer,≤100,3
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,1
286024838211409,The Brodsky Organization,These ads ran without a disclaimer,≤100,3
179175252108775,FreightWaves,These ads ran without a disclaimer,≤100,3
510095046196854,Котопусик,These ads ran without a disclaimer,≤100,1
105460615670574,Psychic Monday Insider,These ads ran without a disclaimer,≤100,1
270039487025241,Learning Library,These ads ran without a disclaimer,≤100,1
101466184613456,Fuzzy Times,These ads ran without a disclaimer,≤100,4
103299201410026,Bevy&co.,These ads ran without a disclaimer,≤100,1
310626332300968,MC Bravado,These ads ran without a disclaimer,≤100,2
297920553656282,ART MAP Wellington,These ads ran without a disclaimer,≤100,2
93101313918,The Good Men Project,These ads ran without a disclaimer,≤100,1
103032781843686,Katayon Immigration,These ads ran without a disclaimer,≤100,1
121088411241146,Wiley in research,These ads ran without a disclaimer,≤100,1
108295390960412,halfcenturyafter,These ads ran without a disclaimer,≤100,1
101971649108245,SOFARSOLAR,These ads ran without a disclaimer,≤100,1
609869279078862,Kapil Seshasayee,These ads ran without a disclaimer,≤100,1
604052916773733,Ευμορφία Μπάτσαρη,These ads ran without a disclaimer,≤100,1
101516232532402,Fantastic E,These ads ran without a disclaimer,≤100,1
1542320689122412,Умань Медіа - Uman media,These ads ran without a disclaimer,≤100,1
106937125317691,CT Farms & Products,These ads ran without a disclaimer,≤100,1
357654524271294,ETS EMEA,These ads ran without a disclaimer,≤100,1
104289288605830,Brothers4Change,These ads ran without a disclaimer,≤100,1
484783351858343,Музей Становлення української нації,These ads ran without a disclaimer,≤100,2
104053087629116,SpyFinder Pro,These ads ran without a disclaimer,≤100,1
108706230487435,Qianber,These ads ran without a disclaimer,≤100,2
108467501114818,Foundation for Assistance to the Ukrainian People,These ads ran without a disclaimer,≤100,1
188140874572413,Fundación Charles Darwin,These ads ran without a disclaimer,≤100,2
101254162652139,Weregreenly- stories,These ads ran without a disclaimer,≤100,1
1660290804264612,Instytut Bezpieczeństwa i Rozwoju Międzynarodowego,These ads ran without a disclaimer,≤100,1
1416378388598361,Brian Lofrumento,These ads ran without a disclaimer,≤100,1
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100,2
990485231076621,Eco Lifestyle,These ads ran without a disclaimer,≤100,1
445685248953636,Marine Society,These ads ran without a disclaimer,≤100,2
268453713263986,Passive House Bulgaria,These ads ran without a disclaimer,≤100,2
141035764763189,crafted.cloth,These ads ran without a disclaimer,≤100,1
106761901832765,Autos101 Articles,These ads ran without a disclaimer,≤100,1
2246107578840730,Vēja enerģijas asociācija,These ads ran without a disclaimer,≤100,1
111423344754873,Ngọc Sương,These ads ran without a disclaimer,≤100,2
1000222293436605,Fanack.com عربي,These ads ran without a disclaimer,≤100,2
113493975183347,I'm No Economist Butt,These ads ran without a disclaimer,≤100,1
1038238896327178,Downcast Apparel,These ads ran without a disclaimer,≤100,1
102389318072276,Federica Spiga,These ads ran without a disclaimer,≤100,1
104625461175307,Dressestimea,These ads ran without a disclaimer,≤100,1
197860710977710,Invest in Armenia,These ads ran without a disclaimer,≤100,1
128176740672395,Docsity.com,These ads ran without a disclaimer,≤100,2
100105585085829,Author Tom J. Ervin,These ads ran without a disclaimer,≤100,1
113138498238828,mindalveronika,These ads ran without a disclaimer,≤100,1
564489804248016,Biker lives matter,These ads ran without a disclaimer,≤100,1
248492308506194,Schneider Electric,These ads ran without a disclaimer,≤100,1
188542304337159,João Carlos F,These ads ran without a disclaimer,≤100,1
612409275924301,The Daddest Social,These ads ran without a disclaimer,≤100,1
459545728211867,Eliah Sahil · Organic Care,These ads ran without a disclaimer,≤100,1
288728395387167,Revista Abril,These ads ran without a disclaimer,≤100,2
556001021262674,Marko Thelen,These ads ran without a disclaimer,≤100,1
206197753093706,AmazingTalker,These ads ran without a disclaimer,≤100,3
110602384956556,Peace A,These ads ran without a disclaimer,≤100,1
0,Instagram User 7242196575,These ads ran without a disclaimer,≤100,1
102764251370826,Oltre il Confine,These ads ran without a disclaimer,≤100,1
194243164260,Adventist Education Dialogue,These ads ran without a disclaimer,≤100,1
102317408440999,KBB Company,These ads ran without a disclaimer,≤100,1
231560673534071,The Institute of Art and Ideas,These ads ran without a disclaimer,≤100,2
492241724590067,Révérend  Grace  Tshamala,These ads ran without a disclaimer,≤100,1
100654178835623,Šport je život,These ads ran without a disclaimer,≤100,1
113374680226381,UnPasted,These ads ran without a disclaimer,≤100,2
120235394673887,Tijdschrift,These ads ran without a disclaimer,≤100,2
103783772159451,Vidbuzz,These ads ran without a disclaimer,≤100,2
110919974897108,SH,These ads ran without a disclaimer,≤100,2
204418846879822,Klaudia Kudełko,These ads ran without a disclaimer,≤100,1
141911367698797,PTK Tre,These ads ran without a disclaimer,≤100,1
813090985707060,OWTE Oil Limited,These ads ran without a disclaimer,≤100,1
101833715788577,Mind Traveller,These ads ran without a disclaimer,≤100,1
119591011098917,Tomorrow.Mobility,These ads ran without a disclaimer,≤100,1
100913645179430,Wilko-usa shop,These ads ran without a disclaimer,≤100,2
23901899212,Greater Greater Washington,These ads ran without a disclaimer,≤100,1
106386888743470,Ordinarilyla.com,These ads ran without a disclaimer,≤100,2
105474945042875,Mission:JOY,These ads ran without a disclaimer,≤100,1
101103064758756,Town And Towers Group - Music Management and Record Label,These ads ran without a disclaimer,≤100,1
108638528584681,Rcdoo,These ads ran without a disclaimer,≤100,1
105642525462731,Retro Ways,These ads ran without a disclaimer,≤100,2
103892748218862,anothersetof_film,These ads ran without a disclaimer,≤100,1
252182911302311,Cloud fun magazine,These ads ran without a disclaimer,≤100,1
102378231985094,Motley Static,These ads ran without a disclaimer,≤100,2
1489805271325213,Tsinghua University,These ads ran without a disclaimer,≤100,1
290348171044208,DuPont,These ads ran without a disclaimer,≤100,1
107424440982021,Eekad - إيكاد,These ads ran without a disclaimer,≤100,1
263891677826490,Earthsider,These ads ran without a disclaimer,≤100,1
170682509452852,Новости Дня,These ads ran without a disclaimer,≤100,1
633115206829137,Revived Soldiers Ukraine,These ads ran without a disclaimer,≤100,1
1613208288826035,Оля,These ads ran without a disclaimer,≤100,1
111223720602133,Be RAW. Bottles,These ads ran without a disclaimer,≤100,1
265595383465941,dobro.ua,These ads ran without a disclaimer,≤100,2
104313391435030,TrendyMatter,These ads ran without a disclaimer,≤100,1
1573441899601646,Hismile,These ads ran without a disclaimer,≤100,3
109237935139418,"The Silencer, by Ruby Veronica Fist",These ads ran without a disclaimer,≤100,1
123027101047606,Pancreatic Cancer UK,These ads ran without a disclaimer,≤100,1
113181338355658,Magic1674-05,These ads ran without a disclaimer,≤100,1
110631577212558,Fashion Lifestyle,These ads ran without a disclaimer,≤100,2
216643715047191,Maja  Petrić Light + Art,These ads ran without a disclaimer,≤100,1
101654825098809,Ecologie et Bienveillance,These ads ran without a disclaimer,≤100,1
107535057326296,Moonless Jewelry,These ads ran without a disclaimer,≤100,1
1573747949592975,არჩილ თალაკვაძე I Archil Talakvadze,These ads ran without a disclaimer,≤100,1
106931698352366,Materials MDPI,These ads ran without a disclaimer,≤100,1
106426964486876,TCAF Business Service Provider,These ads ran without a disclaimer,≤100,1
103698875517259,Елена Горелова Coach,These ads ran without a disclaimer,≤100,1
109783954988777,Love Ukraine,These ads ran without a disclaimer,≤100,1
102667601907666,Coach Domenic,These ads ran without a disclaimer,≤100,1
131117430728029,"Doru Antonesi - Titi Smeureac, ciobanul freelancer",These ads ran without a disclaimer,≤100,3
109066328770664,Magic1420-01,These ads ran without a disclaimer,≤100,1
101901072636846,Sunny Or Stormy Days,These ads ran without a disclaimer,≤100,1
289482661406112,Asepef Alumni,These ads ran without a disclaimer,≤100,1
109824050426979,Investo Global,These ads ran without a disclaimer,≤100,3
123279176118,DHgate,These ads ran without a disclaimer,≤100,1
372108316720385,Tatsi Magazine,These ads ran without a disclaimer,≤100,1
65693774816,Sennheiser,These ads ran without a disclaimer,≤100,2
628896953985470,Ryan Hickman,These ads ran without a disclaimer,≤100,2
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,7
100240358985167,Ir Juliana,These ads ran without a disclaimer,≤100,1
1609462272459235,La Ferme Enchantée,These ads ran without a disclaimer,≤100,1
107201140790723,CHD,These ads ran without a disclaimer,≤100,1
385022441542202,Catholic Fundamentalism,These ads ran without a disclaimer,≤100,1
209428532506903,Khalid Azizi,These ads ran without a disclaimer,≤100,1
111566261982249,The Next Wave - הגל הבא,These ads ran without a disclaimer,≤100,3
198304513626863,CitizenPath.com,CitizenPath,≤100,1
109691784999422,DreamLandings,These ads ran without a disclaimer,≤100,2
269844029759138,Israel Under Fire,These ads ran without a disclaimer,≤100,2
110112812152137,Click To Life,These ads ran without a disclaimer,≤100,1
110250330354380,Discover Beijing,These ads ran without a disclaimer,≤100,1
493946643998147,Jamaat E Islami Gujrat Official,These ads ran without a disclaimer,≤100,1
1159398264211524,Fashion Blog,These ads ran without a disclaimer,≤100,14
109262451445859,Infograpia,These ads ran without a disclaimer,≤100,1
131952530009417,乾淨世界,These ads ran without a disclaimer,≤100,1
809328566108365,Daily Nurse - Teelicous,These ads ran without a disclaimer,≤100,1
487933197909167,Amahoro Tours Rwanda,These ads ran without a disclaimer,≤100,1
105930864872285,Rocket Science - Magazine,These ads ran without a disclaimer,≤100,1
111153663668805,The Adastrian,These ads ran without a disclaimer,≤100,1
100394622317481,Chez Pitch,These ads ran without a disclaimer,≤100,1
105904878691950,Golden Khlaf GSM,These ads ran without a disclaimer,≤100,1
1580854348649627,Hydrosol,These ads ran without a disclaimer,≤100,1
100712868117929,Simon Photography Mekelle,These ads ran without a disclaimer,≤100,1
178355362032581,Daily fun magazine,These ads ran without a disclaimer,≤100,1
108018115534385,How’s It Dogging?,These ads ran without a disclaimer,≤100,3
163509960172899,rinelpius,These ads ran without a disclaimer,≤100,1
116682889771338,Bou Karam Jean-Marie,These ads ran without a disclaimer,≤100,1
797143973761979,MULLY - The World's Largest Family,These ads ran without a disclaimer,≤100,1
102254901334897,Minecraft,These ads ran without a disclaimer,≤100,1
644806275636506,CGTN Magyarul,These ads ran without a disclaimer,≤100,2
569367056440646,World Vision International Nepal,These ads ran without a disclaimer,≤100,1
214076739325960,Maidan European Debate Club,These ads ran without a disclaimer,≤100,1
133460211638,Marisa Peer,These ads ran without a disclaimer,≤100,1
130883453634181,QIAGEN,These ads ran without a disclaimer,≤100,1
114055877178694,Terapia por el mundo,These ads ran without a disclaimer,≤100,1
104080436026996,ELV.AI,These ads ran without a disclaimer,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,3
177791143103997,EU For You,These ads ran without a disclaimer,≤100,2
110658138372462,medvjod,These ads ran without a disclaimer,≤100,1
102179621625569,Future Hospitality Summit,These ads ran without a disclaimer,≤100,3
154235850999,gestalten,These ads ran without a disclaimer,≤100,1
35335786143,Cat Electric Power,These ads ran without a disclaimer,≤100,1
847260315320975,"The Good Men Project Ethics, Social Justice & News",These ads ran without a disclaimer,≤100,1
145327659223282,Nature Index,These ads ran without a disclaimer,≤100,1
155085838695261,Чудеса случаются,These ads ran without a disclaimer,≤100,2
