Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
111332604889178,Gdyński Dialog,Gdyński Dialog,3204,38
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Sun & More,3203,4
434534466623218,Wojciech Zubowski,Wojciech Zubowski,3201,31
101224405328950,Breaking,These ads ran without a disclaimer,3201,10
960239144023823,Tomasz Zieliński Poseł na Sejm RP,Komitet Wyborczy Prawo i Sprawiedliwość,3200,4
831606236861077,Iwona Chamielec - Radna Miasta Krakowa,KKW Koalicja Obywatelska PO .N iPL Zieloni,3199,11
249707698217289,Wrocławianie dla Wrocławian,KWW Wrocławianie dla Wrocławian,3199,53
212857972213175,Małgorzata Iżyńska - Wiceprzewodnicząca Rady Miasta Częstochowy,Małgorzata Iżyńska - Radna Miasta Częstochowy,3197,27
198175440197828,McDonald's,These ads ran without a disclaimer,3196,2
156869457669005,Prawo i Sprawiedliwość w powiecie sochaczewskim,Komitet Wyborczy Prawo i Sprawiedliwość,3192,30
779137942132930,Jerzy Borcz,Komitet Wyborczy Prawo i Sprawiedliwość,3192,28
265575439969600,Robert Kobus - kandydat na Burmistrza Wołomina,Komitet Wyborczy Prawo i Sprawiedliwość,3192,27
236477106220541,Dr Marcin Wajda,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,3190,6
270716659453563,KWW Marka Słabińskiego,KWW MARKA SŁABIŃSKIEGO,3189,4
521455024585216,Follow The Step,These ads ran without a disclaimer,3189,2
133943926656328,Grupa Progres,These ads ran without a disclaimer,3188,3
111123892282533,Wydawnictwo Insignis,These ads ran without a disclaimer,3188,32
505187956169090,BMW M-Cars,These ads ran without a disclaimer,3186,1
102699912077522,Kinga Grabarczyk,Kinga Grabarczyk,3186,4
197032730170028,KW Stowarzyszenie SRL Zamojszczyzna,Komitet Wyborczy Stowarzyszenie Rozwoju Lokalnego Zamojszczyzna,3183,21
106026547711893,Lepsze Miasto - Marceli Zawadzki,Lepsze Miasto - Marceli Zawadzki,3181,13
113662463345708,Bogusława Długosz - strona oficjalna.,Komitet Wyborczy Nowa Lewica,3178,26
476049609235820,Dariusz Męczykowski Radny Sejmiku Województwa Pomorskiego,Dariusz Męczykowski - Radny Sejmiku Województwa Pomorskiego,3178,54
1660290804264612,Instytut Bezpieczeństwa i Rozwoju Międzynarodowego,Magdalena Rochnowska,3176,28
1576046885961364,Karol Ożóg,Komitet Wyborczy Prawo i Sprawiedliwość,3174,20
109363441951213,Forum Obywateli Wejherowa,Forum Obywateli Wejherowa,3172,57
276860619087002,Sylwester Tułajew,Biuro Poselskie Sylwestra Tułajewa,3172,9
436755540466865,Stanisław Żmijan,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,3171,20
135572762969659,Marek Bąkowski,Marek Bąkowski,3168,13
1990158841237371,Gryf Radcy,Fundacja Pomocy Prawnej GRYF,3164,24
143610605491865,Przedsiębiorcy - Bezpartyjni Samorządowcy,Komitet Wyborczy Bezpartyjni Samorządowcy,3164,6
1766519800234093,Future Collars,Future Collars,3162,61
102099774502296,"Sławomir Gągorowski - kandydat do Sejmu, miejsce nr 6 Koalicja Obywatelska",Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N IPL Zieloni,3161,8
634178786679448,Aleksander Miszalski,These ads ran without a disclaimer,3160,32
118512954914759,Wydawnictwo SQN,Wydawnictwo SQN,3159,19
261991064518188,Daniel Łodyga Biuro Rachunkowe Doradztwo i Pozyskiwanie Funduszy Unijnych,These ads ran without a disclaimer,3157,4
276474826293767,Olivia Garden,Olivia Garden,3155,65
106642512734392,Fundacja Vis Maior,Fundacja Vis Maior,3155,10
1531061710520995,Michał Pabich,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3154,81
118437553322377,Wejherowo - Miasto do Życia,Wejherowo - Miasto do Życia,3154,127
325227204664342,KWW Przemysława Pacholskiego,KWW Przemysława Pacholskiego,3153,17
284135998125027,Piotr STOlecki- Kandydat do PE,Komitet KKW Trzecia Droga PSL - PL2050 Szymona Hołowni uczestniczącego w wyborach do Parlamentu Europejskiego,3152,33
115545258176310,Bohdan Stawiski - radny Powiatu Wołowskiego,Bohdan Stawiski,3151,14
213282625349772,Ewa Kopacz,Via Vox Group SP. Z O.O.,3150,11
174643872400510,Piotr Kopeć,KWW Piotra Kopcia Przyjazna Gmina,3148,14
153430001197712,Jerzy Kazula,KKW Trzecia Droga PSL-PL2050 Szymona Hołowni,3147,28
108097984045288,TanExpert Polska,Tomasz Andrzej Rejman,3144,19
120462539350168,"Henryk Szopiński - zmiana, której oczekujesz",Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .NIPL ZIELONI Ul. Wiejska 12a,3144,95
238288069360746,MyTarnów,Stowarzyszenie My Tarnów,3139,7
385541738945328,Adam Traczyk,KW Wiosna Roberta Biedronia,3138,7
381003278691136,Szymon Hołownia,Szymon Hołownia,3138,30
100627962574139,Boodgoups,These ads ran without a disclaimer,3136,11
247141348476804,Wspólnie dla Gminy Mielno,KWW Wspólnie dla Gminy Mielno,3136,48
100393481952884,Łukasz Nazarko,Koalicyjny Komitet Wyborczy Trzecia Droga  Polska 2050 Szymona Hołowni – Polskie Stronnictwo Ludowe,3136,11
230586000966665,Marcin Makowski,KKW Koalicja Obywatelska,3136,67
847312858612225,Karolina Pawliczak - Posłanka na Sejm RP,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,3135,22
173816296461426,Waldemar Andzel.,KW Prawo i Sprawiedliwość,3135,21
1019875094841544,Konrad Pokora - nasza Zduńska Wola,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3135,18
739571639466709,Wiesław Buż - Poseł na Sejm RP,Komitet Wyborczy Nowa Lewica,3134,12
112450768833509,Yves Rocher Polska,These ads ran without a disclaimer,3134,7
130955346972893,Jacek Protas - Poseł na Sejm RP,KKW Koalicja Europejska PO PSL SLD .N Zieloni,3131,49
181702895878976,Wspólny Lubartów,KWW Wspólny Lubartów,3131,32
475370040463,Banki Żywności,Banki Żywności,3130,10
239977575873324,Piotr Kuklis,Koalicyjny Komitet Wyborczy Trzecia Droga Polska 2050 Szymona Hołowni - Polskie Stronnictwo Ludowe,3129,5
185607987977046,KWW BAU 2024,Komitet Wyborczy Wyborców BAU 2024 Maciej Borzyszkowski - Kandydat na BURMISTRZA,3129,310
1782167815434084,Kancelaria Adwokacka Arslan & Arslan Advocaten,These ads ran without a disclaimer,3129,3
260242377169425,KWW Leszka Włodarskiego,KWW Leszka Włodarskiego,3129,12
115811746454347,"Rafał Kowalczyk-Samorządowiec, Rolnik, Polityk,",KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI POLSKIE STRONNICTWO LUDOWE,3128,8
2158021944276062,OSE - Ogólnopolska Sieć Edukacyjna,These ads ran without a disclaimer,3126,10
48391402694,Zieloni,KKW Koalicja Obywatelska,3125,21
102284978875030,Nautilus-P,These ads ran without a disclaimer,3125,3
215993688259865,Dr Łukasz Kierznowski 2050,KOALICYNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,3123,12
355232781486,AVON Polska,These ads ran without a disclaimer,3123,4
163488137165461,E.ON Polska,These ads ran without a disclaimer,3123,54
587978354657409,Grupa Morska - Cała Naprzód,Komitet Wyborczy Wyborców Grupa Morska Cała Naprzód,3122,20
123558484365389,Marcin Horała - Poseł na Sejm RP,KW PiS,3121,14
122376307623803,Krzysztof Bartosik - Twój człowiek w Sejmie RP,Komitet Wyborczy Konfederacja Wolność i Niepodległość,3118,15
325783984956664,Marcin Bosacki,KKW Koalicja Obywatelska PO .N iPL Zieloni,3117,5
884226404997653,Łukasz Michnik,KW Sojusz Lewicy Demokratycznej,3115,49
256315804531636,NISSA,These ads ran without a disclaimer,3115,12
257256867460647,KW Stowarzyszenia Nowa Inicjatywa,KW Stowarzyszenia Nowa Inicjatywa,3114,19
113729263331952,Bożena Przyłuska,KW Sojusz Lewicy Demokratycznej,3113,7
2152832788271473,Agnieszka Kurzawa - Radna Sejmiku Zachodniopomorskiego,Agnieszka Kurzawa,3111,191
429506290917644,Toyota - fabryka w Jelczu,Szymon Jan Marczak,3111,10
1680020962293300,STX Music Solutions,Stanisław Wojciech Trzciński,3110,190
170257349673931,zlotowskie.pl,zlotowskie.pl,3110,38
248345514887,VOX FM,VOX FM,3110,11
885512231530945,Witold Stępień,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3109,17
224590780918572,Paweł Papke - Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N IPL Zieloni,3108,29
261268100399620,Miłosz Górecki - kandydat do Sejmiku z Pragi i sąsiednich dzielnic,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3108,14
228973213640415,Radosław Gerlach - Kandydat do Rady Miasta Rzeszowa,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3106,15
341173806527797,EnCe - Angielski,These ads ran without a disclaimer,3103,4
118512954914759,Wydawnictwo SQN,These ads ran without a disclaimer,3103,16
171923206205552,UNICEF Ukraine,These ads ran without a disclaimer,3102,4
699761540194215,Stowarzyszenie im. Tadeusza Regera - pismo Równość,Stowarzyszenie im. Tadeusza Regera,3101,27
2054363324831130,Kacper Płażyński,Opłacone przez Komitet Wyborczy Prawo i Sprawiedliwość,3100,4
270168456330285,Sławomir Rybicki - Senator RP,KKW Koalicja Obywatelska PO .N IPL ZIELONI,3100,13
146700698536429,Małgorzata Mękal - Przewodnicząca Rady Miejskiej w Tarnowie,KKW KOALICJA OBYWATELSKA,3100,16
536496379892633,Eye For Fashion,These ads ran without a disclaimer,3100,11
118292531201357,Piotr Holdenmajer kandydat na radnego - Lepszy Rybnik,Komitet Wyborczy Lepszy Rybnik,3100,6
102328159623991,Maciej Buczyński,KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI,3094,13
832867973471519,CitizenGO Polska,These ads ran without a disclaimer,3094,4
1221619051205439,Tomasz Daros Radny Miasta Krakowa,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3094,34
238516286018775,Adam Hać - kandydat KO do Sejmiku Województwa Mazowieckiego,KKW KOALICJA OBYWATELSKA,3094,6
672827526082365,ZIKOM,These ads ran without a disclaimer,3094,4
111480008136699,StandWithUkraine,These ads ran without a disclaimer,3090,28
144949245540065,Falck Medycyna,Falck Medycyna,3090,4
166706953461083,Crazy nauka,These ads ran without a disclaimer,3090,4
720378731388775,Stanisław Pasoń - Chłop,Stanisław Pasoń - Chłop,3090,11
1041606099360010,Rafał Karaś,Komitet Wyborczy Prawo i Sprawiedliwość,3089,22
277542816302531,Andrzej Szawan - Wicestarosta Powiatu Wrocławskiego,KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI DLA POWIATU,3087,9
423960204724278,Joanna Jaśkowiak,KKW Koalicja Obywatelska PO .N IPL Zieloni,3087,26
107065681162061,respect energy,These ads ran without a disclaimer,3087,15
1538485566396681,Radosław Witkowski,Komitet Wyborczy Wyborcow Radomski Pakt Samorzadowy Radoslawa Witkowskiego,3086,17
602710356453774,Michał Zieliński - Wojewoda Wielkopolski,Wielkopolski Urząd Wojewódzki w Poznaniu,3084,31
173425923482607,Aleksandra Krzeszewska,Aleksandra Krzeszewska,3081,10
108917389163070,Niezalezna.pl,Bartosz Kalich,3078,18
113496552046496,Adam Zawada,KKW Trzecia Droga  Polska 2050 Szymona Hołowni – Polskie Stronnictwo Ludowe,3073,5
436651216671117,Czerwona Skarbonka,Jakub Wójcik,3073,2
134909373729723,Tetra Pak Polska,These ads ran without a disclaimer,3071,9
1501126606805377,Bartłomiej Pejo,Bartłomiej Artur Pejo,3070,36
111118096917418,Anna Dąbrowska-Banaszek - Poseł na Sejm RP,Komitet Wyborczy Prawo i Sprawiedliwość,3070,21
267686749910602,Piotr Müller,Piotr Józef Müller,3065,58
1002291976457575,Agnieszka Rupniewska - kandydatka na Prezydenta Zabrza,Agnieszka Małgorzata Rupniewska,3061,66
170923196251825,Jagna Marczułajtis-Walczak,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N IPL Zieloni,3060,4
1126060947467307,Scatter HoldEm Poker,These ads ran without a disclaimer,3059,6
514516589009863,Grzegorz Potęga dla Lubuskiego,Grzegorz Potęga Radny Sejmiku Wojewódzkiego - Platforma Obywatelska RP.,3058,21
869476993138791,Radosław Czosnowski,Komitet Wyborczy Konfederacja Wolność i Niepodległość,3058,12
104686844503493,Copernic,Rahim Blak,3056,10
134982969698090,Robert Szczęsny - kandydat na Posła RP,Komitet Wyborczy Konfederacja Wolność i Niepodległość,3055,5
262892260236557,KWW Gmina Lubicz Nasza Sprawa,KWW Gmina Lubicz Nasza Sprawa,3055,61
136459706214474,Iwona Maliszewska - do Senatu,Bezpartyjni Samorządowcy – Łączy nas Polska,3054,17
2432176237007206,Wydaje nam się,These ads ran without a disclaimer,3054,17
1450927098465442,Kultura Równości,Kultura Równości,3051,56
230799346985035,Tomasz Szymański,Sfinansowane przez KKW Koalicja Obywatelska PO .N iPL Zieloni,3051,30
407715332768236,Adam Cyrański,Koalicyjny Komitet Wyborczy Trzecia Droga Polska 2050 Szymona Hołowni - Polskie Stronnictwo Ludowe,3050,44
150873051654314,Mirosława Nykiel - Posłanka do Parlamentu Europejskiego,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3050,12
249535672286988,PFR Innowacje,PFR Innowacje,3050,11
141146379076687,Marek Woch - Kandydat na Posła do Parlamentu Europejskiego,KW STOWARZYSZENIE „BEZPARTYJNI SAMORZĄDOWCY”,3043,5
599444633584675,Małgorzata Moskwa-Wodnicka,Małgorzata Moskwa-Wodnicka,3042,51
958878814167295,Piotr Spychalski,Komitet Wyborczy Wyborców Prawica i Społecznicy,3042,37
106146784744758,Program Językowy Polskie Bony,These ads ran without a disclaimer,3039,10
2199237327027242,Grzegorz Majewski,KOALICYJNY KOMITET WYBORCZY LEWICA,3034,11
112903333400704,Tadeusz Chrzan Poseł na Sejm RP,Komitet Wyborczy Prawo i Sprawiedliwość,3034,12
322337741277715,Anita Ziegler- Chamielec,KW Sojusz Lewicy Demokratycznej,3033,31
1465965073732774,Łukasz Kohut,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3032,30
122997940896666,Gracjan Eshetu-Gabre,KKW Koalicja Obywatelska,3031,9
100761801881011,Forum Miasteczek Polskich,Janusz Buzek,3030,24
268872956643088,Grzegorz Braun,Komitet Wyborczy Konfederacja Wolność i Niepodległość,3029,3
110972150367695,Toshiba Lifestyle Polska,These ads ran without a disclaimer,3028,9
110943354729190,Mateusz Gieryga,Mateusz Gieryga,3025,56
289488019515951,New Europe Foundation,Instytut Pracy i Edukacji,3024,37
2154797738169705,Anita Sowińska,Komitet Wyborczy Nowa Lewica,3023,31
254602764400542,Bartosz Nowicki,Komitet Wyborczy Wyborców Dobro Gminy,3023,30
130681293450824,Dariusz Kacprzak - Konfederacja i Bezpartyjni Samorządowcy,KWW Konfederacja i Bezpartyjni Samorządowcy,3022,13
131434720051634,Sławomir Radwański,Komitet Wyborczy Nowa Lewica,3019,32
256412117544706,Nasze Lubelskie,Nasze Lubelskie,3015,95
270168456330285,Sławomir Rybicki - Senator RP,These ads ran without a disclaimer,3012,2
262440404611013,Sabina Południak,Komitet Wyborczy Prawo i Sprawiedliwość,3011,25
1850424151954839,Jacek Karnowski Poseł na Sejm RP z Pomorza,KKW KOALICJA OBYWATELSKA PO .N IPL ZIELONI,3011,8
117833231406677,Stanisław Gorczyca,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N IPL Zieloni,3010,33
2064443830527432,Leszek Skiba wiceminister finansów,Komitet Wyborczy Prawo i Sprawiedliwość,3009,12
1888407121466741,Dariusz Stefaniuk,Dariusz Stefaniuk,3008,41
1611379738955172,RODM Katowice,Klaster Innowacji Społecznych,3002,78
498943453541170,All-Med Centrum Medyczne,These ads ran without a disclaimer,3001,10
1533829256835197,Bartłomiej Kowalski - Radny Sejmiku Województwa Śląskiego,Bartłomiej Kowalski,3000,73
199157373291635,Zofia Woźnica - Kandydatka do Sejmiku Województwa Lubelskiego,Koalicyjny Komitet Wyborczy Koalica Obywatelska PO .N IPL Zieloni,3000,4
1226182820808696,Outriders,Outriders,3000,2
109223993792330,Andrzej Domański,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N IPL Zieloni,3000,50
268366156599556,Krzysztof Gawkowski,KW Wiosna Roberta Biedronia,3000,3
102046567832126,Bronisław Korfanty,Komitet Wyborczy Prawo i Sprawiedliwość,3000,9
103864847663095,Waldek Olik - Wrocław,KW Sojusz Lewicy Demokratycznej,3000,3
116008286453057,Krzysztof Liedel #wimięzasad,KW Sojusz Lewicy Demokratycznej,3000,15
992640654249666,Krzysztof Kukucki,Krzysztof Kukucki,3000,29
102131960140089,Jerzy Meysztowicz,KKW Koalicja Obywatelska PO .N iPL Zieloni,3000,56
131230460280381,Vienna Life,Vienna Life,3000,6
169061679773632,Fundacja Konsumentów,Fundacja Konsumentów,3000,5
114073293720776,Legendy sportu,These ads ran without a disclaimer,3000,1
103008026032250,Piotr Strach - poseł na Sejm RP,KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI,3000,3
134924963028024,Mirosław Małek - bezpartyjny kandydat na senatora w okręgu wyborczym nr 73,KW POLSKA 2050,3000,18
1123124531048369,Marta Wcisło - Poseł na Sejm RP,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,3000,10
264805867436368,Andrzej Kilijanek Radny Rady Miejskiej Wrocławia,KW Prawo i Sprawiedliwość,3000,10
885955811463496,Pleszew dla Was,KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI,3000,6
243585122164484,Agnieszka Gierzyńska-Kierwińska,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA,3000,14
235801906279545,Paweł Krasa - Kandydat na Burmistrza Wadowic,KWW Wspólnota Samorządowa,2999,26
430323810469014,Razem,Partia Razem,2999,30
1504951266456821,Gwarancje dla młodzieży,Wojewódzki Urząd Pracy w Szczecinie,2999,50
464493210729072,KWW Krotoszyn Na Nowo 2050,KWW Krotoszyn Na Nowo 2050,2999,32
102087510135950,Bogdan Klich,KKW Koalicja Obywatelska PO .N IPL Zieloni,2997,37
2272893249704364,Tomasz Terlecki,KW Wiosna Roberta Biedronia,2996,14
135682106291843,Konrad Gołota - Kandydat na Senatora,KW Nowa Lewica,2996,24
1479771345653398,Monika Rosa,KKW Koalicja Obywatelska PO .N IPL Zieloni,2995,23
1945383395767575,Włodzimierz Cimoszewicz,KOALICYJNY KOMITET WYBORCZY LEWICA,2995,1
104150384978057,Elżbieta Żuraw,Elżbieta Małgorzata Żuraw,2994,103
1040090759342707,Krzysztof Wawrzyniec Borkowski,Krzysztof Wawrzyniec Borkowski,2994,15
101269672253284,Michał Sztybel,Michał Piotr Sztybel,2994,84
116715718194141,Paulina Łazutka-Gawęda,KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI,2993,48
182204635125220,Andrzej Jakub,KKW Koalicja Obywatelska PO .N iPL Zieloni,2989,16
478544509337606,Marcin Bełbot -  profil publiczny,Marcin Bełbot,2989,31
247649621765854,Kamila Gołębiowska Kandydatka do Rady Warszawy,Koalicyjny Komitet Wyborczy Lewica,2988,21
141366725876424,European Greens,These ads ran without a disclaimer,2986,5
253226191452405,Łódzka Agencja Rozwoju Regionalnego,Łódzka Agencja Rozwoju Regionalnego,2985,24
120700775987562,Krzysztof Kola,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,2983,12
324265621300613,Paweł Wybierała - radny Rady Miejskiej w Miliczu,"""Takie Studio""",2979,25
400681537059614,newonce,These ads ran without a disclaimer,2979,31
210791965460010,Trzecia Droga - Włocławek,KKW TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - PSL,2978,26
1469910760001090,Paweł Szramka,Paweł Szramka,2978,17
182672665883755,Marek Dudziński - profil publiczny,Marek Dudziński,2976,26
683838488418369,Enel-Sport,enel-med,2976,42
419043281487458,RED Studio Bydgoszcz,These ads ran without a disclaimer,2976,14
612725748801524,Karol Karski,Komitet Wyborczy Prawa i Sprawiedliwości,2975,43
246958468499557,Konrad Nawrotek - kandydat do Rady Miasta Stołecznego Warszawy,KKW TRZECIA DROGA PSL-PL2050 SZYMONA HOŁOWNI,2970,19
852871474902416,Tomasz Frączak - Chłopak z Bałut,KW Sojusz Lewicy Demokratycznej,2970,25
1755500754668723,Kujawsko-Pomorski Ośrodek Doradztwa Rolniczego,These ads ran without a disclaimer,2968,1
1529776520620820,Marcin Bedka,Komitet Wyborczy Konfederacja Wolność i Niepodległość,2968,21
1732387893666658,Heritage Real Estate,These ads ran without a disclaimer,2967,47
110219780325217,Wojciech Szarama Poseł na Sejm RP,Komitet Wyborczy Prawo i Sprawiedliwość,2966,14
728590287185661,Jakub Ziółkowski,Jakub Ziółkowski,2966,7
211137058789,Wyborcza.pl Poznań,Gazeta Wyborcza,2964,18
1850424151954839,Jacek Karnowski Poseł na Sejm RP z Pomorza,Jacek Karnowski,2964,8
106058134201158,Tobiasz Bocheński,Tobiasz Bocheński,2964,17
220275718178598,Krzysztof Makowski,Komitet Wyborczy Nowa Lewica,2962,9
1757658801175458,"Wojciech Świder - ekonomia, inwestycje",Wojciech Świder,2961,63
122714870931115,Krzysztof Dziarmaga - Lewica,Komitet Wyborczy Nowa Lewica,2958,9
444456185989812,Quiz Planeta,Grupa ZPR Media,2958,30
312937678565670,Joanna Bochniarz -  kandydatka do Europarlamentu,KKW Koalicja Obywatelska,2956,5
194490353916176,Lewica Warszawa,Komitet Wyborczy Nowa Lewica,2955,1
