Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
340577086006224,CRI German,These ads ran without a disclaimer,≤100,3
103347078548582,超好玩遊戲推薦,These ads ran without a disclaimer,≤100,1
141656159188926,Siong Leng,These ads ran without a disclaimer,≤100,1
101227428984505,TEP COP26 countdown,These ads ran without a disclaimer,≤100,8
102241316165270,Una finestra aperta,These ads ran without a disclaimer,≤100,5
130871023434147,Advance & Star Track-0904-3,These ads ran without a disclaimer,≤100,1
1610909565823358,萬騰國際汽車,These ads ran without a disclaimer,≤100,1
416856241692882,The Royal Singapore,These ads ran without a disclaimer,≤100,2
107973187548321,Pak China,These ads ran without a disclaimer,≤100,1
308473539215980,Gospel PIllars,These ads ran without a disclaimer,≤100,1
693875307364906,The Glen,These ads ran without a disclaimer,≤100,1
423670114403144,Trending in China,These ads ran without a disclaimer,≤100,3
1689472894670572,Dr. Jibran Ali Khan,These ads ran without a disclaimer,≤100,1
128059028114,羅慧夫顱顏基金會,These ads ran without a disclaimer,≤100,1
1478794795699467,楊華美 花蓮縣議員,These ads ran without a disclaimer,≤100,1
109468865418689,運動潮鞋館,These ads ran without a disclaimer,≤100,1
123235041462,The Fraser Institute,These ads ran without a disclaimer,≤100,1
109719177864571,看台海,These ads ran without a disclaimer,≤100,2
212515512134895,Ketto,These ads ran without a disclaimer,≤100,3
101028016417965,Assist Guru: AI Mobile App,These ads ran without a disclaimer,≤100,1
119740764766391,expomobilia - MCH Live Marketing Solutions AG,These ads ran without a disclaimer,≤100,2
134821969948251,Η ΚΑΘΗΜΕΡΙΝΗ - Επίσημη σελίδα,These ads ran without a disclaimer,≤100,1
102616269101504,Eco-energía para todos,These ads ran without a disclaimer,≤100,4
230553097522819,Real Talk Philosophy,These ads ran without a disclaimer,≤100,1
118083989599757,The Independent Lifestyler,These ads ran without a disclaimer,≤100,1
100852382222842,Путь Лидера,These ads ran without a disclaimer,≤100,2
101683512029876,Edgewell Personal Care,These ads ran without a disclaimer,≤100,1
224181984384672,"Seido Co., Ltd.",These ads ran without a disclaimer,≤100,1
106186534095815,divina emporiom,These ads ran without a disclaimer,≤100,7
422739851664450,Center for Systems Awareness,These ads ran without a disclaimer,≤100,1
103085761622850,Sức Khỏe Người Việt,These ads ran without a disclaimer,≤100,4
105285592283350,SAP Fioneer,These ads ran without a disclaimer,≤100,1
113341100037770,The Blues Fans,These ads ran without a disclaimer,≤100,1
1502399890043819,OP-POP-ART,These ads ran without a disclaimer,≤100,1
102862682558865,Force Aircraft,These ads ran without a disclaimer,≤100,1
183463793013,WordzPerfect,These ads ran without a disclaimer,≤100,3
102075811887387,Chocolate.com - Images,These ads ran without a disclaimer,≤100,2
289482661406112,Asepef Alumni,These ads ran without a disclaimer,≤100,1
102948998654217,Baking Haven,These ads ran without a disclaimer,≤100,1
111724010452603,Novella,These ads ran without a disclaimer,≤100,1
339968343569332,ADMK,These ads ran without a disclaimer,≤100,1
137606306093805,陳倩,These ads ran without a disclaimer,≤100,1
1700418446883126,ゆうしゃ yuusha,These ads ran without a disclaimer,≤100,1
11142310777,DuckDuckGo,These ads ran without a disclaimer,≤100,3
507384719705419,Laia,These ads ran without a disclaimer,≤100,1
282460974942156,YurtOnline,These ads ran without a disclaimer,≤100,1
119764459362,Airfarewatchdog,These ads ran without a disclaimer,≤100,1
100126212204265,Homebond Properties,These ads ran without a disclaimer,≤100,1
205362186029,Credit Suisse,These ads ran without a disclaimer,≤100,2
177017786258080,Thebackend,These ads ran without a disclaimer,≤100,1
811328798952993,芳洲啤酒屋-榮品興實業有限公司,These ads ran without a disclaimer,≤100,1
713548332131375,Awesome Tee,These ads ran without a disclaimer,≤100,1
66836833178,Healthcare Finance,These ads ran without a disclaimer,≤100,1
324181618236516,Silvercut,These ads ran without a disclaimer,≤100,1
111794987937776,Global Balcony,These ads ran without a disclaimer,≤100,1
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100,1
192092260811678,ALCircle,These ads ran without a disclaimer,≤100,2
422895968080646,"John J.A. Jannone, Artist",These ads ran without a disclaimer,≤100,1
106850274886197,Artist's Daily,These ads ran without a disclaimer,≤100,1
1390225227667665,Pawan Sharma,These ads ran without a disclaimer,≤100,1
997362663618747,Ninja Journalist,These ads ran without a disclaimer,≤100,1
40906470040,World Pulse,These ads ran without a disclaimer,≤100,1
109277425238049,Pop Topic Daily,These ads ran without a disclaimer,≤100,1
346638138863963,Markee Ledge,These ads ran without a disclaimer,≤100,1
107063937565451,Ryoko,These ads ran without a disclaimer,≤100,1
1546929962286393,Desjardins Lawyers - Your Canadian Immigration Law firm since 1995,These ads ran without a disclaimer,≤100,6
101592654645641,Union Of Friends,These ads ran without a disclaimer,≤100,1
110673660422288,Lily,These ads ran without a disclaimer,≤100,1
104352848191132,dripekipek,These ads ran without a disclaimer,≤100,1
102830139403510,Magic1674-03,These ads ran without a disclaimer,≤100,1
102964102556890,Bettermanly - Magazine page 2,These ads ran without a disclaimer,≤100,2
128985777176957,Church Life Journal,These ads ran without a disclaimer,≤100,6
110584791401665,GeneZation Show,These ads ran without a disclaimer,≤100,3
2392248101000496,What If,These ads ran without a disclaimer,≤100,1
109565790801145,Global Consciousness Support,These ads ran without a disclaimer,≤100,1
966560256850036,FILMY.LUBLIN.PL,These ads ran without a disclaimer,≤100,1
100523895345958,History Lovers Only,These ads ran without a disclaimer,≤100,1
15713980389,MTV UK,These ads ran without a disclaimer,≤100,2
121134828035788,Golden Gate Sports,These ads ran without a disclaimer,≤100,1
1449442838630050,Boston Congress of Public Health and BCPH Review,These ads ran without a disclaimer,≤100,1
1566040593688735,The Fuddhist,These ads ran without a disclaimer,≤100,1
105184934243050,Al Hadath Lebanon الحدث اللبناني,These ads ran without a disclaimer,≤100,1
219338565227711,Bosscal Mezcal,These ads ran without a disclaimer,≤100,1
444318282320653,British Council Vietnam,These ads ran without a disclaimer,≤100,1
354893761901301,Andrew Hughes,These ads ran without a disclaimer,≤100,4
191583977367022,Rightawaie.com,These ads ran without a disclaimer,≤100,1
1675901879321805,Buykud,These ads ran without a disclaimer,≤100,2
127963254019029,Imageplayground,These ads ran without a disclaimer,≤100,1
1740336349557186,Colby Jeffers,These ads ran without a disclaimer,≤100,1
104639814443059,The Daddest,These ads ran without a disclaimer,≤100,8
208610575886256,Visions du Réel,These ads ran without a disclaimer,≤100,1
2085284961507844,Positive Tutors,These ads ran without a disclaimer,≤100,1
110258935668204,Ismael Cala,These ads ran without a disclaimer,≤100,1
100771065462417,UNIFYD,These ads ran without a disclaimer,≤100,1
108108970947215,SamX Photography,These ads ran without a disclaimer,≤100,1
1601890053410658,顏伶伃。心伶美廚,These ads ran without a disclaimer,≤100,1
101228311824147,Chilli And Ginger,These ads ran without a disclaimer,≤100,1
380712502382003,Dr Charles Sinkala,These ads ran without a disclaimer,≤100,1
1438220682910088,Pandaily,These ads ran without a disclaimer,≤100,3
169990083189276,Isaiah Saldivar,These ads ran without a disclaimer,≤100,1
337595052992358,L.DOPE,These ads ran without a disclaimer,≤100,2
197870623684393,Clenergy,These ads ran without a disclaimer,≤100,1
101548365600307,那麼大蚵 花蓮露天燒烤啤酒廣場,These ads ran without a disclaimer,≤100,1
288775637827234,神典生命服務禮儀公司,These ads ran without a disclaimer,≤100,1
104838914679123,Smooth Talker,These ads ran without a disclaimer,≤100,1
355096392156850,Our Funny Little Site Fun,These ads ran without a disclaimer,≤100,1
107088368718621,hkmasquerade,These ads ran without a disclaimer,≤100,1
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100,1
174532709290967,FBS Markets Inc.,These ads ran without a disclaimer,≤100,1
105462305179618,Chutong-02,These ads ran without a disclaimer,≤100,1
0,Instagram User 3967688729,These ads ran without a disclaimer,≤100,1
333545593380183,交通部觀光署,These ads ran without a disclaimer,≤100,1
131793653512148,Diario La Prensa,These ads ran without a disclaimer,≤100,1
100870481689941,The GappaTappa - द गप्पा टप्पा,These ads ran without a disclaimer,≤100,1
469706170270471,Haven International School,These ads ran without a disclaimer,≤100,1
320889288356634,大業診所,These ads ran without a disclaimer,≤100,1
111168511226928,Top-hit romance,These ads ran without a disclaimer,≤100,1
1623408307982047,The Mills Fabrica 南豐作坊,These ads ran without a disclaimer,≤100,1
299136057458204,Afrobeats Mayor,These ads ran without a disclaimer,≤100,1
260587907377636,Comune di Torreglia,These ads ran without a disclaimer,≤100,1
128466876911,Amy Lynn Smith - Writer + Strategist,These ads ran without a disclaimer,≤100,1
101391819245849,Baidu Inc,These ads ran without a disclaimer,≤100,1
1470914429809478,United We Stand Festival,These ads ran without a disclaimer,≤100,1
101305668633517,Bob's Hideout - Lifestyle,These ads ran without a disclaimer,≤100,1
100823192690476,Jennifer Davis,These ads ran without a disclaimer,≤100,1
380619941302,SanLucar,These ads ran without a disclaimer,≤100,1
2395733307160756,Prodvigatortop,These ads ran without a disclaimer,≤100,1
768171123358214,Thai Coco,These ads ran without a disclaimer,≤100,1
1210034445780962,Міжнародне радіо Китаю,These ads ran without a disclaimer,≤100,3
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,8
1734810319899702,Opposition Party,These ads ran without a disclaimer,≤100,2
502726393396554,MedGlobal,These ads ran without a disclaimer,≤100,1
101690555263014,Thoughts Crystal,These ads ran without a disclaimer,≤100,1
109818064972312,Proceedings MDPI,These ads ran without a disclaimer,≤100,1
154727021744517,GIOIA PAN 潘怡良,These ads ran without a disclaimer,≤100,1
125565308750,Salzburger Lungau,These ads ran without a disclaimer,≤100,1
103044085674332,Ukraine Support,These ads ran without a disclaimer,≤100,1
106334754898183,Maison Haru,These ads ran without a disclaimer,≤100,1
332011068214,Rosalux-Europa,These ads ran without a disclaimer,≤100,1
664954113941813,Ashraful Aid,These ads ran without a disclaimer,≤100,1
212428362170262,"NGO & Civil Society Center, Asian Development Bank ADB",These ads ran without a disclaimer,≤100,1
151244471595626,The British Academy,These ads ran without a disclaimer,≤100,2
131303296897437,Grunt Style,These ads ran without a disclaimer,≤100,4
101801709121360,Keep Peace & Support Ukraine,These ads ran without a disclaimer,≤100,1
110360175730157,sectorial.co,These ads ran without a disclaimer,≤100,1
105807338039355,Fork Daily,These ads ran without a disclaimer,≤100,5
382960448846883,Umair Shaikh,These ads ran without a disclaimer,≤100,1
186691125128189,Air Liquide,These ads ran without a disclaimer,≤100,3
662228993804145,高雄左營聖門靈霄寶殿-天公廟,These ads ran without a disclaimer,≤100,1
757492134289368,Ludwig,These ads ran without a disclaimer,≤100,1
127466803773823,TarasovAnalytics,These ads ran without a disclaimer,≤100,1
1301838646507775,LuckyBomb Casino Slots,These ads ran without a disclaimer,≤100,1
101965611291294,PNL Topolog,These ads ran without a disclaimer,≤100,1
392938781324098,Hello I Am Lini,These ads ran without a disclaimer,≤100,1
276176309918231,Musicology By Eric,These ads ran without a disclaimer,≤100,2
403772503084759,Rijksdienst voor Ondernemend Nederland - RVO,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
103696915616613,BingoShow,These ads ran without a disclaimer,≤100,1
236498957737375,ljoshopper_second,These ads ran without a disclaimer,≤100,1
101826846077993,Qrs1101-1,These ads ran without a disclaimer,≤100,1
2087405731484468,Landiana,These ads ran without a disclaimer,≤100,2
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,≤100,4
102564541449146,Foodie snaps by Samar,These ads ran without a disclaimer,≤100,3
112130484719857,Bling Wallpeper,These ads ran without a disclaimer,≤100,1
25480500554,BRAC,These ads ran without a disclaimer,≤100,7
814467618682417,The Bale,These ads ran without a disclaimer,≤100,1
1451938855072728,Siaka Barry,These ads ran without a disclaimer,≤100,1
493650244708646,getsomewarm.club.best,These ads ran without a disclaimer,≤100,1
103175548153206,China Huaneng in Cambodia,These ads ran without a disclaimer,≤100,1
426134344139032,Hemen Burayı Terk ET,These ads ran without a disclaimer,≤100,3
115114358138360,Nanjing Memorial,These ads ran without a disclaimer,≤100,1
829935653752986,Meet.jobs,These ads ran without a disclaimer,≤100,1
1691667177798461,Brut,These ads ran without a disclaimer,≤100,1
102430279106036,看看Version,These ads ran without a disclaimer,≤100,1
