Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
393790233966844,Palazzo Fizzarotti,These ads ran without a disclaimer,≤100,1
832143453564808,Istoria Reteagului,These ads ran without a disclaimer,≤100,1
128985777176957,Church Life Journal,These ads ran without a disclaimer,≤100,8
381939052008221,Samir Al-Rifa'i سمير زيد الرفاعي,These ads ran without a disclaimer,≤100,2
710736159328796,Fastshipgadget,These ads ran without a disclaimer,≤100,6
214492288649366,Romanian for all,These ads ran without a disclaimer,≤100,1
580147495417173,Testing Partners,These ads ran without a disclaimer,≤100,3
102832981859643,SMART FEST,These ads ran without a disclaimer,≤100,1
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100,8
373386893086224,Gadgets Hype,These ads ran without a disclaimer,≤100,1
137442579211,Bangladesh Youth Leadership Center (BYLC),These ads ran without a disclaimer,≤100,2
126279571952,Huru International,Huru International,≤100,5
329652854617842,USR Ţânţăreni,These ads ran without a disclaimer,≤100,3
111436100677119,PSD Belciugatele 2020,These ads ran without a disclaimer,≤100,2
545851755494064,Soarele și Luna,These ads ran without a disclaimer,≤100,1
102755304919379,Magureanu Olimpiu Ionut,These ads ran without a disclaimer,≤100,2
122674762721173,PSD Stulpicani,These ads ran without a disclaimer,≤100,1
1741580895908838,Partidul mișcarea populară-Daia Română,These ads ran without a disclaimer,≤100,1
1591595754493589,US24,These ads ran without a disclaimer,≤100,1
416570552177622,USR Tunari,These ads ran without a disclaimer,≤100,1
2221386338099123,WhatDa?,These ads ran without a disclaimer,≤100,2
104629664692155,Constantin Liviu Toma,These ads ran without a disclaimer,≤100,2
100736899407739,Tam-Tam,These ads ran without a disclaimer,≤100,1
200318090520112,Bespoke Wine Experience,These ads ran without a disclaimer,≤100,2
1493725474070794,Atombiztos - Hárfás Zsolt blogja,These ads ran without a disclaimer,≤100,1
101772998304417,Fofiu Lucian,Silvia Express SRL,≤100,1
1140254379405165,Peugeot Deva - GB Motors Invest,These ads ran without a disclaimer,≤100,1
110154858475931,News Today,These ads ran without a disclaimer,≤100,1
882109518613704,中華頭條,These ads ran without a disclaimer,≤100,4
110903018170553,inna_tliashinova,These ads ran without a disclaimer,≤100,2
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100,2
791276387683251,Amir Roughani,These ads ran without a disclaimer,≤100,1
166999897357124,J. Malik,These ads ran without a disclaimer,≤100,2
1726830277551564,TechTheLead,These ads ran without a disclaimer,≤100,1
112235830179418,The Honest Hippie,These ads ran without a disclaimer,≤100,15
2234509846791274,Bestforyou6,These ads ran without a disclaimer,≤100,1
109534455073812,Alocația de securitate socială,These ads ran without a disclaimer,≤100,1
763075507071546,Luxy - Upscale Dating,These ads ran without a disclaimer,≤100,4
557371071421495,On Trend Stuff,These ads ran without a disclaimer,≤100,1
106490537360466,Gabriela Ferguson,These ads ran without a disclaimer,≤100,1
360408823991223,Ĉina Radio Internacia,These ads ran without a disclaimer,≤100,2
879370445455346,Repatriot,Voss Review,≤100,1
103506811419311,Mihai Corcau,These ads ran without a disclaimer,≤100,1
161169163948679,Roma Education Fund Romania,These ads ran without a disclaimer,≤100,1
374129676724127,Aico News,These ads ran without a disclaimer,≤100,1
296127894251801,USR Bârna,These ads ran without a disclaimer,≤100,1
104822414679837,Cătălin Brănescu,These ads ran without a disclaimer,≤100,2
1460179704219648,Съюз на международните превозвачи / Union of International Haulers,These ads ran without a disclaimer,≤100,1
100319571672691,Organizația de Tineret - PMP Hunedoara,These ads ran without a disclaimer,≤100,1
197245033647406,INFOTRUCKER,These ads ran without a disclaimer,≤100,1
103383915623247,Mișcarea pentru Democrație Directă,These ads ran without a disclaimer,≤100,1
115171586561916,One World Romania la Brașov,These ads ran without a disclaimer,≤100,1
357444017777047,Bronson.men,These ads ran without a disclaimer,≤100,2
306674107005,LEAH,These ads ran without a disclaimer,≤100,3
224978654255733,Oceanology International,These ads ran without a disclaimer,≤100,1
127118874027114,World Intellectual Property Organization,These ads ran without a disclaimer,≤100,1
174116812644146,Luxembourg Times,These ads ran without a disclaimer,≤100,3
105256118471633,LYL TV Călărași,These ads ran without a disclaimer,≤100,1
2237466683176163,Ienciu Alexandru,These ads ran without a disclaimer,≤100,1
994500580647936,Patzan Comedy Club&Terrace,These ads ran without a disclaimer,≤100,1
1612146705521752,ISO & CAF Brasov,These ads ran without a disclaimer,≤100,1
108827198022399,The Indonesian Students Charity and Welfare Fund,These ads ran without a disclaimer,≤100,1
167995930007315,Leader Romania,These ads ran without a disclaimer,≤100,2
951994884872419,ThetaHealing cu Mihaela Maierean,These ads ran without a disclaimer,≤100,1
611757062262641,AJOFM Bihor,These ads ran without a disclaimer,≤100,1
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100,8
102713792170177,Man_2_M113,These ads ran without a disclaimer,≤100,1
500998506604927,Čínský rozhlas pro zahraničí,These ads ran without a disclaimer,≤100,3
2048221845473763,Bloom Socks,These ads ran without a disclaimer,≤100,3
102774757778569,Galina Sajin,These ads ran without a disclaimer,≤100,1
860014680805318,Cabela and Schmitt,These ads ran without a disclaimer,≤100,1
111153663668805,The Adastrian,These ads ran without a disclaimer,≤100,1
703383486705865,Nooor International,These ads ran without a disclaimer,≤100,1
173254003362613,WE ARE CHINA,These ads ran without a disclaimer,≤100,4
108612920914325,Bodhi Medicine Institute,These ads ran without a disclaimer,≤100,1
142288373333,HIMSS,These ads ran without a disclaimer,≤100,4
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100,5
103335412130553,Галіченко Наталія,These ads ran without a disclaimer,≤100,1
106528855197213,Yes Please,These ads ran without a disclaimer,≤100,4
102648752211724,Extravaganza Day,These ads ran without a disclaimer,≤100,1
777891499060472,MONIN,These ads ran without a disclaimer,≤100,1
100149142657822,U-blackpage,These ads ran without a disclaimer,≤100,1
101197909183207,fanny_lechevalier_l,These ads ran without a disclaimer,≤100,4
210271319048714,Wallenius Wilhelmsen,These ads ran without a disclaimer,≤100,3
2126985230917022,PRO România Dolj,Pro Romania DOLJ executata de OLTENIA STAR SRL,≤100,1
105535851956929,Departamentul de HR.ro,These ads ran without a disclaimer,≤100,1
284617758672277,Academia de Vară Interculturală ”ProEtnica” Intercultural Summer Academy,These ads ran without a disclaimer,≤100,1
279935362897468,PSD Comuna Cetateni,These ads ran without a disclaimer,≤100,1
146828502662,Pakistan Defence,These ads ran without a disclaimer,≤100,1
751649605020261,Kardeş Eli Derneği,These ads ran without a disclaimer,≤100,4
134709716583515,Forum of Federations,These ads ran without a disclaimer,≤100,1
104703874478409,Marin Gubavu,These ads ran without a disclaimer,≤100,1
636265473135641,casastiti,These ads ran without a disclaimer,≤100,1
192623040806592,CPES - MPES,These ads ran without a disclaimer,≤100,3
106391208597851,Atelierul de Vesminte,These ads ran without a disclaimer,≤100,1
104455077706254,Cristian Nechifor PSD,These ads ran without a disclaimer,≤100,1
1332449696900058,Gelu TOFAN,These ads ran without a disclaimer,≤100,2
456952907844400,Kereskényi Gábor,These ads ran without a disclaimer,≤100,2
108879152166658,Alianța Antreprenorilor și Agricultorilor Hunedoara,These ads ran without a disclaimer,≤100,1
106761904991566,News HD,These ads ran without a disclaimer,≤100,1
522679997923941,LinkedKurs,These ads ran without a disclaimer,≤100,3
120641361457113,Onesteanul.ro,Robert Bulimej,≤100,1
104736200950294,USR Miclești,USR Vaslui,≤100,1
159579307409289,Kocsim,These ads ran without a disclaimer,≤100,22
131227775043281,Adriana Gabriela Lăscuş,Advertising Trust,≤100,2
116404986432132,thomas_k,These ads ran without a disclaimer,≤100,1
485957271511444,حملة- المركز العربي لتطوير الإعلام الاجتماعي,These ads ran without a disclaimer,≤100,3
1660472394176396,Swanwick,These ads ran without a disclaimer,≤100,1
1784461511775922,Stop the persecution of Falun Gong in China,These ads ran without a disclaimer,≤100,1
955460954562857,CrimsonViolet,These ads ran without a disclaimer,≤100,5
102643718142195,GoodAccess,These ads ran without a disclaimer,≤100,1
55722708148,United States Parachute Association - USPA,These ads ran without a disclaimer,≤100,1
2253872944725928,Climate Change Deniers,These ads ran without a disclaimer,≤100,1
109001288254700,Адвокатская Коллегия,These ads ran without a disclaimer,≤100,1
271957147071429,EB-5 Coast to Coast,EB-5 Coast to Coast,≤100,3
174769322921366,PSD Adjud,These ads ran without a disclaimer,≤100,1
109287917483456,Mybreath,These ads ran without a disclaimer,≤100,1
106394965482360,Pedro Cardoso,These ads ran without a disclaimer,≤100,1
103590738209058,Maria Clara,These ads ran without a disclaimer,≤100,1
367756413653321,Лидеры России,These ads ran without a disclaimer,≤100,1
833989853351001,TSD Organizația Județeană Călărași,These ads ran without a disclaimer,≤100,2
101527938394217,Azeri Nation,These ads ran without a disclaimer,≤100,2
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100,5
406058436123944,Willian Aksenen,These ads ran without a disclaimer,≤100,2
102897375582862,Caminovela,These ads ran without a disclaimer,≤100,11
113210112093736,Thomann,These ads ran without a disclaimer,≤100,2
101938340015,airBaltic,These ads ran without a disclaimer,≤100,1
276711776388945,The Smarter Crew,These ads ran without a disclaimer,≤100,1
203795106649761,ENG-Custom,These ads ran without a disclaimer,≤100,1
100589602797,UNMIK  - United Nations Mission in Kosovo,These ads ran without a disclaimer,≤100,1
360119150761148,Ziarul National,These ads ran without a disclaimer,≤100,1
109472814166948,LIEBE CH,These ads ran without a disclaimer,≤100,1
128323707185817,deVere Group,These ads ran without a disclaimer,≤100,5
100729644674285,Super Séducteur de Recruteurs,These ads ran without a disclaimer,≤100,1
102764251370826,Oltre il Confine,These ads ran without a disclaimer,≤100,1
111597090529871,La Surveillance,These ads ran without a disclaimer,≤100,5
503233083163445,ALDE - Alianţa Liberalilor şi Democraţilor - Filiala Olt,These ads ran without a disclaimer,≤100,1
483302138507834,Agricultura performanta,These ads ran without a disclaimer,≤100,1
345943372597548,Smart Holiday / Călătorește Inteligent,These ads ran without a disclaimer,≤100,1
153230918033003,Malmö University,These ads ran without a disclaimer,≤100,1
112285320240455,Footprint,These ads ran without a disclaimer,≤100,4
111886501532972,Color Smart Timișoara,These ads ran without a disclaimer,≤100,1
509363782429979,Zenith Services,These ads ran without a disclaimer,≤100,2
408924035951553,Körforrás,These ads ran without a disclaimer,≤100,1
537208989945111,depozitunelte.ro,These ads ran without a disclaimer,≤100,1
111890367096070,Partidul Verde SB,These ads ran without a disclaimer,≤100,1
1571561499550814,Cresida,These ads ran without a disclaimer,≤100,1
103878388810438,JUST 4 NEETs,These ads ran without a disclaimer,≤100,1
303979830328044,Très Chic ECO SHAVE  Australia,These ads ran without a disclaimer,≤100,1
756003711250856,TMB resurse umane,These ads ran without a disclaimer,≤100,1
128462147222633,Radio Fx Net,These ads ran without a disclaimer,≤100,1
206346809400257,UCDR,These ads ran without a disclaimer,≤100,1
264022660693842,Vaslui pentru integritate,These ads ran without a disclaimer,≤100,1
345054699896904,Cristos in Voi,These ads ran without a disclaimer,≤100,1
1373959832685056,Social Democratic Party of Sri Lanka,These ads ran without a disclaimer,≤100,4
104053087629116,SpyFinder Pro,These ads ran without a disclaimer,≤100,1
2146764502111758,Партія Шарія,These ads ran without a disclaimer,≤100,38
1746422122040777,Innovated Space,These ads ran without a disclaimer,≤100,6
1498073250508795,Est-Curier - Criuleni,These ads ran without a disclaimer,≤100,1
854188468042035,Ulrich Ellison,These ads ran without a disclaimer,≤100,5
102680484623784,Society Indumentaria,These ads ran without a disclaimer,≤100,1
357766041247125,Terra Hub Croatia,These ads ran without a disclaimer,≤100,1
106226575481857,Ukrainian Association of Farmers,These ads ran without a disclaimer,≤100,3
104686248959147,bespaliuc.catrin_art,These ads ran without a disclaimer,≤100,1
109460135015999,Today_News,These ads ran without a disclaimer,≤100,2
308848792835401,塔防三國志,These ads ran without a disclaimer,≤100,3
1591075117807581,Association of African Universities,These ads ran without a disclaimer,≤100,2
100768652646947,2facedclothing.co.uk,These ads ran without a disclaimer,≤100,1
106612300923796,anacotsports,These ads ran without a disclaimer,≤100,1
116274003080801,Power to the People,These ads ran without a disclaimer,≤100,1
178407168996,Holberg Prize,These ads ran without a disclaimer,≤100,2
985568401611318,Anisoara Zamfir - Expert Contabil,These ads ran without a disclaimer,≤100,1
